"n","id","artist_name","name","duration_ms","album_name","track_number","release_date","total_tracks","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature"
245,"2hDUKHUVdVgEjF5XqgsqXk","Stereophonics","Dakota",298253,"Decade In The Sun - Best Of Stereophonics",1,"2008-01-01",20,0.503,0.93,4,-3.501,1,0.0679,0.112,0.00382,0.103,0.328,146.998,4
246,"3sTN90bIP2cJ1783ctHykO","Mura Masa","Love$ick (feat. A$AP Rocky)",192160,"Mura Masa",3,"2017-07-14",13,0.625,0.763,8,-4.997,0,0.129,0.147,0.0106,0.214,0.721,88.753,4
247,"748mdHapucXQri7IAO8yFK","Doja Cat","Kiss Me More (feat. SZA)",208866,"Kiss Me More (feat. SZA)",1,"2021-04-09",1,0.762,0.701,8,-3.541,1,0.0286,0.235,0.000158,0.123,0.742,110.968,4
248,"4P6BuLsqtg5uISdE77ypI9","Travis Porter","Ayy Ladies (feat. Tyga)",211293,"From Day 1",5,"2012-05-28",13,0.905,0.782,10,-3.604,0,0.164,0.096,0,0.0623,0.798,96.055,4
249,"0OPyDgTRuIdCJ9B4bYSths","Pitbull","Hotel Room Service",237600,"Pitbull Starring In Rebelution",8,"2009-08-27",14,0.85,0.631,1,-8.401,1,0.227,0.00684,0.000406,0.0679,0.738,126.002,4
250,"4AYX69oFP3UOS1CFmV9UfO","Trey Songz","Bottoms Up (feat. Nicki Minaj)",242013,"Passion, Pain & Pleasure (Deluxe Version)",5,"2010-09-14",20,0.844,0.601,1,-5.283,1,0.157,0.0205,0,0.385,0.331,73.989,4
251,"7FZbqw1ODaDQeYGm3BqHhW","Waka Flocka Flame","No Hands",72881,"Brick Squad Boyz",14,"2015-12-11",28,0.737,0.482,1,-8.242,1,0.0887,0.00863,0,0.429,0.311,131.522,4
252,"3iL2l5gUqyPS6vDwJFgJTR","Young Money","BedRock",288133,"We Are Young Money",9,"2009-01-01",15,0.733,0.664,8,-6.163,1,0.295,0.102,0,0.191,0.557,148.005,4
253,"1Ser4X0TKttOvo8bgdytTP","Rae Sremmurd","Come Get Her",212946,"SremmLife",6,"2015-01-06",11,0.689,0.564,2,-6.226,1,0.136,0.187,0,0.0721,0.123,185.023,4
254,"2q4rjDy9WhaN3o9MvDbO21","Soulja Boy","Kiss Me Thru The Phone",193386,"iSouljaBoyTellem",6,"2008-01-01",16,0.758,0.712,7,-3.781,1,0.112,0.0185,0,0.0677,0.795,149.998,4
255,"3bMNprrp2JDKZsGbiXpsJl","Ludacris","My Chick Bad",216933,"Battle Of The Sexes (Deluxe)",3,"2010-01-01",17,0.624,0.723,1,-6.782,1,0.378,0.172,0,0.483,0.757,84.789,4
256,"1tkMs9wDPknQ3ZHcKDw1ES","T-Pain","Buy U a Drank (Shawty Snappin') (feat. Yung Joc)",227960,"Epiphany (Expanded Edition)",12,"2007-06-05",20,0.693,0.549,1,-8.141,1,0.119,0.0109,0,0.0677,0.605,80.028,4
257,"2LvRR121MWFmmEGkuV2vQP","B.o.B","HeadBand (feat. 2 Chainz)",220240,"Underground Luxury",10,"2013-12-16",15,0.919,0.506,1,-7.14,1,0.304,0.132,0,0.0771,0.273,97.465,4
258,"1Y4ZdPOOgCUhBcKZOrUFiS","Lil Mama","Lip Gloss",219773,"Lip Gloss",1,"2007-03-06",1,0.619,0.87,2,-4.956,1,0.501,0.41,1.37e-06,0.0571,0.94,188.772,4
259,"6ATrsVaZT7XjkCynxM8cTS","Soulja Boy","Turn My Swag On",206333,"iSouljaBoyTellem",3,"2008-01-01",16,0.546,0.712,3,-3.104,0,0.0269,0.000969,0,0.406,0.489,150.154,4
260,"7BGkpHiIqGGA8B9rRPf5VL","Sean Kingston","Dumb Love",186773,"Dumb Love EP",1,"2010-09-07",4,0.758,0.646,0,-3.662,1,0.0721,0.356,0,0.473,0.877,128.03,4
261,"2oENJa1T33GJ0w8dC167G4","Sean Kingston","Fire Burning",239986,"Tomorrow",3,"2009-09-07",14,0.839,0.804,1,-2.513,1,0.0329,0.0192,0,0.331,0.888,122.973,4
262,"24OMJgeZvpSu92TbAe2WYh","Mac Miller","Party On Fifth Ave.",173516,"Blue Slide Park",3,"2011-11-08",16,0.617,0.823,9,-5.21,1,0.328,0.0635,0,0.095,0.663,97.67,4
263,"4QNpBfC0zvjKqPJcyqBy9W","Pitbull","Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",252306,"Planet Pit (Deluxe Version)",2,"2011-06-17",16,0.671,0.939,8,-3.206,1,0.161,0.191,0,0.298,0.53,129.024,4
264,"62zFEHfAYl5kdHYOivj4BC","Pitbull","International Love (feat. Chris Brown)",227280,"Planet Pit (Deluxe Version)",8,"2011-06-17",16,0.67,0.855,0,-3.035,0,0.0499,0.0124,0,0.335,0.648,120.05,4
265,"2bJvI42r8EF3wxjOuDav4r","Pitbull","Time of Our Lives",229360,"Globalization",4,"2014-11-21",11,0.721,0.802,1,-5.797,1,0.0583,0.0921,0,0.694,0.724,124.022,4
266,"1LomM3L6atrf79ZL7nHDp4","Pitbull","Shake Senora (feat. T-Pain & Sean Paul)",214826,"Planet Pit (Deluxe Version)",7,"2011-06-17",16,0.685,0.944,5,-5.19,1,0.341,0.134,0,0.361,0.543,128.015,4
267,"3rfhI32Il2hVRKDkuGeeen","Pitbull","Hey Baby (Drop It to the Floor) (feat. T-Pain)",234453,"Planet Pit (Deluxe Version)",4,"2011-06-17",16,0.595,0.912,10,-3.428,0,0.0884,0.0434,0,0.259,0.762,128.024,4
268,"7sO5G9EABYOXQKNPNiE9NR","Offset","Ric Flair Drip (with Metro Boomin)",172800,"Without Warning",3,"2017-10-30",10,0.88,0.428,9,-8.28,1,0.206,0.149,5.05e-05,0.114,0.333,100.007,4
269,"4Q3N4Ct4zCuIHuZ65E3BD4","Kodak Black","Tunnel Vision",268186,"Painting Pictures",10,"2017-03-31",18,0.497,0.489,11,-7.724,0,0.294,0.0576,9.91e-05,0.122,0.231,171.853,4
270,"0SGkqnVQo9KPytSri1H6cF","Big Sean","Bounce Back",222360,"I Decided.",3,"2017-02-03",14,0.78,0.575,1,-5.628,0,0.139,0.106,0,0.129,0.273,81.502,4
271,"2OBot5OpoT4deri6VkYCyW","Tay Money","Bussin",97297,"Hurricane Tay",5,"2019-12-06",16,0.858,0.519,0,-9.02,0,0.208,0.45,0,0.0884,0.752,148.087,4
272,"0A1hoCfMLkiAgvhWkkucJa","Megan Thee Stallion","Body",171067,"Good News",8,"2020-11-20",17,0.914,0.732,8,-6.1,0,0.241,0.0166,0,0.107,0.469,94.066,4
273,"1XXimziG1uhM0eDNCZCrUl","Cardi B","Up",156944,"Up",1,"2021-02-05",1,0.868,0.795,11,-6.044,1,0.269,0.0012,0.0193,0.0461,0.819,166.0,4
274,"1rKBOL9kJfX1Y4C3QaOvRH","Big Time Rush","Boyfriend",201040,"BTR",2,"2010-10-11",11,0.614,0.857,1,-4.171,0,0.111,0.0987,0,0.177,0.677,164.146,4
275,"4dGJf1SER1T6ooX46vwzRB","Zac Brown Band","Chicken Fried",238146,"The Foundation",6,"2008-11-17",12,0.566,0.713,6,-4.25,1,0.0417,0.645,0,0.114,0.807,169.864,4
276,"03tqyYWC9Um2ZqU0ZN849H","Waka Flocka Flame","No Hands (feat. Roscoe Dash & Wale)",263773,"Flockaveli",5,"2010-10-01",17,0.76,0.595,1,-6.366,1,0.0391,0.00544,0,0.241,0.361,131.497,4
277,"1q51MejmtLKEv8mABG8XRE","Ray J","Sexy Can I",204040,"All I Feel",3,"2008-04-08",13,0.575,0.686,1,-6.008,1,0.319,0.296,0,0.617,0.926,172.167,4
278,"1V4jC0vJ5525lEF1bFgPX2","LMFAO","Shots",222133,"Party Rock",9,"2009-01-01",14,0.825,0.856,1,-1.912,1,0.0476,0.00851,1.4e-06,0.127,0.207,128.016,4
279,"6BaxqcoEM9r3LXisTyJjST","Jason Derulo","Ridin' Solo",215746,"Jason Derulo",2,"2010-02-24",9,0.442,0.83,9,-4.02,1,0.146,0.128,0,0.129,0.578,89.338,4
280,"66TRwr5uJwPt15mfFkzhbi","Soulja Boy","Crank That (Soulja Boy)",221933,"souljaboytellem.com",2,"2007-01-01",14,0.736,0.74,0,-2.18,1,0.0786,0.515,0,0.0468,0.803,140.141,4
281,"6qMXubogFdMrvVMJwqATzd","Wes Walker","Jordan Belfort",207911,"Jordan Belfort",1,"2015-08-26",1,0.86,0.719,11,-4.325,0,0.33,0.125,0,0.0799,0.496,160.049,4
282,"5NQbUaeTEOGdD6hHcre0dZ","Fetty Wap","679 (feat. Remy Boyz)",196693,"679 (feat. Remy Boyz)",1,"2015-06-29",1,0.618,0.717,7,-5.738,1,0.318,0.00256,0,0.625,0.603,190.05,4
283,"1RGIjMFMgJxkZHMDXVYzOJ","T-Pain","Bartender (feat. Akon)",238800,"Epiphany (Expanded Edition)",7,"2007-06-05",20,0.832,0.391,8,-8.504,1,0.0628,0.0564,0,0.224,0.436,104.961,4
284,"7jRoWfRlLnGYEIEn4t4kbq","Fergie","London Bridge",241306,"The Dutchess",4,"2006-09-13",13,0.77,0.609,1,-5.894,1,0.345,0.214,0,0.166,0.631,90.952,4
285,"3hlksXnvbKogFdPbpO9vel","Nicki Minaj","Super Bass",200013,"Pink Friday (Complete Edition)",14,"2010-11-22",21,0.723,0.86,11,-4.357,1,0.203,0.271,4.56e-06,0.598,0.667,126.979,4
286,"4EWCNWgDS8707fNSZ1oaA5","Kanye West","Heartless",211000,"808s & Heartbreak",3,"2008-11-24",12,0.79,0.647,10,-5.983,0,0.136,0.0515,0,0.248,0.654,87.999,4
287,"1D066zixBwqFYqBhKgdPzp","Fergie","Fergalicious",292373,"The Dutchess",1,"2006-09-13",13,0.906,0.583,8,-7.721,0,0.317,0.0569,0,0.126,0.829,129.056,4
288,"2QurCbkPO14pjrikPNja0h","T-Pain","I'm N Luv (Wit a Stripper) (feat. Mike Jones)",239413,"Rappa Ternt Sanga (Expanded Edition)",3,"2005-12-06",20,0.739,0.368,8,-10.233,1,0.0845,0.00542,0,0.171,0.467,144.992,4
289,"3LUWWox8YYykohBbHUrrxd","Kesha","We R Who We R",204760,"Cannibal (Expanded Edition)",2,"2010-11-19",12,0.736,0.817,8,-4.9,1,0.0407,0.00987,0.00167,0.117,0.653,119.95,4
290,"1ACZpHI5vZ5Ea4xGlkdGWM","Afroman","Crazy Rap (Colt 45 & 2 Zig Zags)",328666,"The Good Times",2,"2001-08-28",11,0.927,0.367,9,-7.797,1,0.382,0.325,0,0.132,0.576,99.053,4
291,"1hGy2eLcmC8eKx7qr1tOqx","Sean Kingston","Beautiful Girls",225373,"Beautiful Girls",1,"2007-07-23",1,0.762,0.661,1,-6.075,0,0.0687,0.15,0,0.256,0.769,130.009,4
292,"2d8JP84HNLKhmd6IYOoupQ","Fetty Wap","Trap Queen",222093,"Fetty Wap (Deluxe)",1,"2015-09-25",20,0.746,0.873,7,-3.803,1,0.128,0.0244,0,0.354,0.817,148.075,4
293,"6eFahAdQgABBj1XOM99cBG","Hot Chelle Rae","I Like It Like That (feat. New Boyz)",188200,"Whatever",1,"2011-11-25",11,0.742,0.784,1,-5.458,1,0.0552,0.0308,0,0.354,0.65,101.002,4
294,"2n5gVJ9fzeX2SSWlLQuyS9","Migos","Fight Night",216247,"No Label II",9,"2014-06-03",20,0.874,0.706,1,-5.132,1,0.207,0.182,0,0.334,0.895,89.961,4
295,"4356Typ82hUiFAynbLYbPn","Usher","DJ Got Us Fallin' In Love (feat. Pitbull)",220800,"Raymond v Raymond (Expanded Edition)",16,"2010-03-30",22,0.663,0.861,7,-3.398,0,0.109,0.0338,0,0.082,0.654,119.963,4
296,"4kq0Fzt6XmGNN1aXY2QQsS","T-Pain","Dan Bilzerian (feat. Lil Yachty)",209663,"Oblivion (Expanded Edition)",18,"2017-11-17",20,0.793,0.789,4,-3.962,1,0.0621,0.119,0,0.0632,0.607,150.008,4
297,"5uHYcK0nbEYgRaFTY5BqnP","B.o.B","Magic (feat. Rivers Cuomo)",196133,"B.o.B Presents: The Adventures of Bobby Ray",8,"2010-04-27",12,0.549,0.932,8,-4.11,0,0.343,0.0127,0,0.347,0.787,82.439,4
298,"0z5ZPs57J2KERwM1tBM2GF","Lil Wayne","6 Foot 7 Foot",248586,"Tha Carter IV (Deluxe)",4,"2011-01-01",18,0.365,0.751,2,-5.429,1,0.304,0.000707,0,0.318,0.604,79.119,4
299,"5hTpBe8h35rJ67eAWHQsJx","Aminé","Caroline",209640,"Good For You",3,"2017-07-28",15,0.94,0.335,5,-10.179,0,0.505,0.17,0,0.262,0.707,120.04,4
300,"04KTF78FFg8sOHC1BADqbY","Nelly","Hot In Herre",228240,"Nellyville",3,"2002-06-25",19,0.956,0.745,11,-4.753,0,0.12,0.206,0,0.0615,0.912,107.075,4
301,"4gVlRTTMDhemZwRkri6csp","Team Twin","We Get Turnt Up",221936,"We Get Turnt Up",1,"2016-11-21",1,0.923,0.557,1,-7.467,1,0.368,0.00128,0,0.103,0.344,139.009,4
302,"4knL4iPxPOZjQzTUlELGSY","Yo Gotti","Rake It Up (feat. Nicki Minaj)",276333,"I Still Am",4,"2017-10-27",13,0.91,0.444,1,-8.126,0,0.344,0.022,0,0.137,0.53,149.953,4
303,"1oHNvJVbFkexQc0BpQp7Y4","Nicki Minaj","Starships",210626,"Pink Friday ... Roman Reloaded",10,"2011-01-01",19,0.747,0.716,11,-2.457,0,0.075,0.135,0,0.251,0.751,125.008,4
304,"0kIHfcHGFGm5xb0dSlKEdp","Tech N9ne","Hood Go Crazy",225040,"Special Effects",11,"2015-05-04",24,0.912,0.644,11,-6.63,1,0.288,0.00714,0,0.107,0.492,95.999,4
305,"10Igtw8bSDyyFs7KIsKngZ","Lil Dicky","Freaky Friday (feat. Chris Brown)",216631,"Freaky Friday (feat. Chris Brown)",1,"2018-03-15",1,0.755,0.599,8,-5.042,1,0.224,0.147,0,0.109,0.755,133.123,4
306,"1vNn7rVQT6UtEW1NGH53fT","Sammy Adams","All Night Longer",177093,"All Night Longer",1,"2012-08-20",1,0.712,0.649,1,-4.753,1,0.063,0.000652,0,0.0683,0.616,127.028,4
307,"7FYH5AW3bVfZHJIQpq3UOA","Big Sean","I Don't Fuck With You",284386,"Dark Sky Paradise",4,"2015-02-24",12,0.824,0.733,1,-5.474,1,0.0613,0.0362,0,0.325,0.395,97.972,4
308,"1jaTQ3nqY3oAAYyCTbIvnM","Jack Harlow","WHATS POPPIN",139741,"Sweet Action",1,"2020-03-13",7,0.923,0.604,11,-6.671,0,0.245,0.017,0,0.272,0.826,145.062,4
309,"07KXEDMj78x68D884wgVEm","Roddy Ricch","High Fashion (feat. Mustard)",220486,"Please Excuse Me for Being Antisocial",11,"2019-12-06",16,0.831,0.499,11,-8.442,0,0.114,0.269,0,0.3,0.511,97.956,4
310,"5ujh1I7NZH5agbwf7Hp8Hc","Kendrick Lamar","Swimming Pools (Drank) - Extended Version",313786,"good kid, m.A.A.d city (Deluxe)",9,"2012",17,0.716,0.485,1,-7.745,1,0.404,0.123,2.69e-05,0.604,0.26,74.132,4
311,"1Ser4X0TKttOvo8bgdytTP","Rae Sremmurd","Come Get Her",212946,"SremmLife",6,"2015-01-06",11,0.689,0.564,2,-6.226,1,0.136,0.187,0,0.0721,0.123,185.023,4
312,"3ESSGgWzRf1xvP7G5hHMhB","Fetty Wap","Again",312240,"Fetty Wap (Deluxe)",7,"2015-09-25",20,0.748,0.733,11,-4.421,0,0.072,0.0062,0,0.329,0.291,93.019,4
313,"3U21A07gAloCc4P7J8rxcn","Kanye West","All Mine",145506,"ye",3,"2018-06-01",7,0.925,0.31,11,-6.531,0,0.291,0.123,0,0.0931,0.291,121.927,4
314,"5InOp6q2vvx0fShv3bzFLZ","Drake","Know Yourself",275840,"If You're Reading This It's Too Late",4,"2015-02-12",17,0.72,0.412,11,-8.687,0,0.223,0.196,0,0.342,0.179,114.408,4
315,"696DnlkuDOXcMAnKlTgXXK","Arizona Zervas","ROXANNE",163636,"ROXANNE",1,"2019-10-10",1,0.621,0.601,6,-5.616,0,0.148,0.0522,0,0.46,0.457,116.735,5
316,"6Ozh9Ok6h4Oi1wUSLtBseN","DaBaby","BOP",159714,"KIRK",3,"2019-09-27",13,0.769,0.787,11,-3.909,1,0.367,0.189,0,0.129,0.836,126.77,4
317,"0Y0TOsE1q11qgbi7c5WZsG","Meek Mill","R.I.C.O. (feat. Drake)",197133,"Dreams Worth More Than Money",6,"2015-06-29",14,0.727,0.599,1,-6.941,1,0.327,0.317,0,0.219,0.386,167.909,3
318,"4jtyUzZm9WLc2AdaJ1dso7","Drake","0 To 100 / The Catch Up",275226,"0 To 100 / The Catch Up",1,"2013-07-14",1,0.559,0.716,11,-3.964,0,0.39,0.737,0,0.252,0.504,176.618,4
319,"0nbXyq5TXYPCO7pr3N8S4I","Roddy Ricch","The Box",196652,"Please Excuse Me for Being Antisocial",2,"2019-12-06",16,0.896,0.586,10,-6.687,0,0.0559,0.104,0,0.79,0.642,116.971,4
320,"3QzAOrNlsabgbMwlZt7TAY","Mustard","Ballin' (with Roddy Ricch)",180434,"Perfect Ten",9,"2019-06-28",10,0.809,0.545,7,-6.678,1,0.0735,0.392,0,0.151,0.244,97.008,4
321,"5Z8HZM6iQMhhqyPcCGY5g9","Young Thug","Hot (feat. Gunna)",193026,"So Much Fun",4,"2019-08-16",19,0.855,0.651,0,-8.044,0,0.235,0.063,0,0.0772,0.559,111.997,4
322,"2zjGJ0dChMR0KxBZS15aqo","Mustard","Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",174100,"Perfect Ten",4,"2019-06-28",10,0.883,0.525,2,-8.054,0,0.0633,0.189,0,0.0971,0.312,99.978,4
323,"3s4mrPrEFFPF0LmAfutW0n","Young Thug","The London (feat. J. Cole & Travis Scott)",200186,"So Much Fun",19,"2019-08-16",19,0.784,0.517,4,-8.981,0,0.209,0.0249,1.44e-06,0.155,0.206,97.991,4
324,"7EAaSaj1OgZgMX5yZyFXFC","Tory Lanez","Freaky",173926,"LoVE me NOw (ReLoAdeD)",2,"2018-10-26",17,0.966,0.563,8,-5.764,1,0.0618,0.00202,0,0.105,0.363,104.991,4
325,"5CKtlUULFD5aPVX4PL02H6","Tory Lanez","Broke Leg (with Quavo & Tyga)",165604,"LoVE me NOw (ReLoAdeD)",1,"2018-10-26",17,0.851,0.85,1,-3.4,1,0.0904,0.226,0,0.145,0.642,99.975,4
326,"765aJFNVtaNoX6sEEVtmpV","Quality Control","Intro (Migos, Lil Yachty feat. Gucci Mane)",213612,"Quality Control: Control The Streets Volume 2",1,"2019-08-16",36,0.669,0.568,2,-5.472,1,0.356,0.124,0,0.66,0.123,137.026,4
327,"5YSfZJE0EYrGVsWeYqv9xo","Quality Control","Double Trouble (Quavo feat. Meek Mill)",176911,"Quality Control: Control The Streets Volume 2",12,"2019-08-16",36,0.868,0.661,2,-3.67,1,0.233,0.0769,7.33e-06,0.114,0.482,165.02,4
328,"5MPPttjfGap2C6j6eKcO6J","Quality Control","Baby (Lil Baby feat. DaBaby)",142417,"Quality Control: Control The Streets Volume 2",3,"2019-08-16",36,0.97,0.463,10,-7.259,1,0.366,0.0957,0,0.151,0.46,108.003,4
329,"4ak7xjvBeBOcJGWFDX9w5n","Lil Nas X","Rodeo",158706,"7 EP",5,"2019-06-21",8,0.706,0.679,9,-5.614,1,0.0324,0.139,6.98e-05,0.465,0.657,140.081,4
330,"7xQAfvXzm3AkraOtGPWIZg","Post Malone","Wow.",149546,"Hollywood's Bleeding",17,"2019-09-06",17,0.829,0.539,11,-7.359,0,0.208,0.136,1.78e-06,0.103,0.388,99.96,4
331,"6flur5o18COKeafnjLHRiJ","Lil Pump","Be Like Me (feat. Lil Wayne)",240000,"Harverd Dropout",12,"2019-02-22",16,0.948,0.396,5,-8.08,0,0.173,0.00335,0,0.192,0.593,104.006,4
332,"56lQI55srtE2glxdPffDLT","Lil Pump","Racks on Racks",129777,"Harverd Dropout",6,"2019-02-22",16,0.822,0.484,1,-7.166,1,0.0865,0.0311,6.22e-06,0.31,0.0934,150.061,4
333,"5X4c1AVbFfl8u36AE5QLCI","Lil Pump","Butterfly Doors",132923,"Harverd Dropout",8,"2019-02-22",16,0.925,0.397,5,-11.265,1,0.169,0.0889,5.12e-05,0.144,0.429,130.008,4
334,"22An65gG31JLf9n18qjdhZ","XXXTENTACION","BAD!",94245,"SKINS",5,"2018-12-07",10,0.78,0.492,5,-3.4,0,0.0671,0.0643,0.0313,0.174,0.374,143.983,4
335,"7ytR5pFWmSjzHJIeQkgog4","DaBaby","ROCKSTAR (feat. Roddy Ricch)",181733,"BLAME IT ON BABY",7,"2020-04-17",13,0.746,0.69,11,-7.956,1,0.164,0.247,0,0.101,0.497,89.977,4
336,"39Yp9wwQiSRIDOvrVg7mbk","THE SCOTTS","THE SCOTTS",165977,"THE SCOTTS",1,"2020-04-24",1,0.716,0.537,0,-7.648,0,0.0514,0.233,0,0.157,0.28,129.979,4
337,"6TkwBmyNs21ihKTi8Bp0eo","Wiz Khalifa","High Today (feat. Logic)",199970,"The Saga of Wiz Khalifa",7,"2020-04-20",7,0.775,0.629,8,-5.315,1,0.0669,0.269,0,0.111,0.278,112.835,4
338,"6OaVWaGfhXn70ZJfdVcabn","Travis Scott","NO BYSTANDERS",218283,"ASTROWORLD",6,"2018-08-03",17,0.731,0.811,1,-3.225,1,0.0712,0.0204,0,0.411,0.426,147.045,4
339,"3WnTQDd9A3bpBfzCziElU9","Trippie Redd","Excitement",283270,"Excitement",1,"2020-05-15",1,0.474,0.681,4,-3.473,0,0.038,0.0263,4.27e-05,0.0972,0.0384,121.96,4
340,"22LAwLoDA5b4AaGSkg6bKW","Lil Mosey","Blueberry Faygo",162546,"Certified Hitmaker",1,"2020-02-06",15,0.774,0.554,0,-7.909,1,0.0383,0.207,0,0.132,0.349,99.034,4
341,"2JvzF1RMd7lE3KmFlsyZD8","J. Cole","MIDDLE CHILD",213593,"MIDDLE CHILD",1,"2019-01-23",1,0.837,0.364,8,-11.713,1,0.276,0.149,0,0.271,0.463,123.984,4
342,"78QR3Wp35dqAhFEc2qAGjE","Lil Baby","Drip Too Hard (Lil Baby & Gunna)",145542,"Drip Harder",12,"2018-10-05",13,0.897,0.662,1,-6.903,0,0.292,0.0852,0,0.534,0.389,112.511,4
343,"1xzBco0xcoJEDXktl7Jxrr","Sheck Wes","Mo Bamba",183906,"MUDBOY",9,"2018-10-05",14,0.729,0.625,4,-5.266,1,0.0315,0.194,0.00986,0.248,0.261,146.034,4
344,"2fQrGHiQOvpL9UgPvtYy6G","21 Savage","Bank Account",220306,"Issa Album",1,"2017-09-23",14,0.884,0.347,8,-8.227,0,0.35,0.015,7e-06,0.0871,0.376,75.016,4
345,"1e1JKLEDKP7hEQzJfNAgPl","Playboi Carti","Magnolia",181812,"Playboi Carti",2,"2017-04-14",15,0.791,0.582,11,-7.323,0,0.286,0.0114,0,0.35,0.443,162.991,4
346,"0VgkVdmE4gld66l8iyGjgx","Future","Mask Off",204600,"FUTURE",7,"2017-06-30",20,0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,4
347,"5hTpBe8h35rJ67eAWHQsJx","Aminé","Caroline",209640,"Good For You",3,"2017-07-28",15,0.94,0.335,5,-10.179,0,0.505,0.17,0,0.262,0.707,120.04,4
348,"7yyRTcZmCiyzzJlNzGC9Ol","Shelley FKA DRAM","Broccoli (feat. Lil Yachty)",225205,"Big Baby DRAM",7,"2016-10-21",14,0.886,0.525,8,-7.39,1,0.131,0.236,0,0.057,0.708,145.99,4
349,"5uDASfU19gDxSjW8cnCaBp","Rob $tone","Chill Bill (feat. J. Davi$ & Spooks)",177184,"Chill Bill (feat. J. Davi$ & Spooks)",1,"2016-06-17",1,0.886,0.427,6,-10.028,1,0.145,0.0312,0.00099,0.0906,0.23,108.034,4
350,"62vpWI1CHwFy7tMIcSStl8","J. Cole","No Role Modelz",292986,"2014 Forest Hills Drive",9,"2014-12-09",13,0.692,0.521,10,-8.465,0,0.33,0.301,0,0.0565,0.463,100.45,4
351,"7yotKA30dwTKNEGomV9ZsI","J. Cole","KOD",191436,"KOD",2,"2018-04-20",12,0.823,0.783,0,-6.274,1,0.154,0.21,0,0.113,0.199,141.882,4
352,"7FYH5AW3bVfZHJIQpq3UOA","Big Sean","I Don't Fuck With You",284386,"Dark Sky Paradise",4,"2015-02-24",12,0.824,0.733,1,-5.474,1,0.0613,0.0362,0,0.325,0.395,97.972,4
353,"4Li2WHPkuyCdtmokzW2007","JAY-Z","Ni**as In Paris",219333,"Watch The Throne (Deluxe)",3,"2011-08-08",16,0.789,0.858,1,-5.542,1,0.311,0.127,0,0.349,0.775,140.022,4
354,"2gZUPNdnz5Y45eiGxpHGSc","Kanye West","POWER",292093,"My Beautiful Dark Twisted Fantasy",3,"2010-11-22",13,0.542,0.914,0,-4.747,0,0.113,0.0161,0,0.744,0.576,153.993,4
355,"0z5ZPs57J2KERwM1tBM2GF","Lil Wayne","6 Foot 7 Foot",248586,"Tha Carter IV (Deluxe)",4,"2011-01-01",18,0.365,0.751,2,-5.429,1,0.304,0.000707,0,0.318,0.604,79.119,4
356,"3wScL5W8H40zzCKN0atfBk","Lil Wayne","Uproar",194184,"Tha Carter V",4,"2018-09-28",23,0.743,0.87,1,-2.188,1,0.212,0.0595,0,0.299,0.884,99.079,4
357,"5gQcxYXqnofyocKgEbGYKt","YBN Nahmir","Bounce Out With That",99108,"YBN: The Mixtape",23,"2018-09-07",23,0.864,0.664,8,-7.315,1,0.104,0.0476,0,0.0863,0.381,94.932,4
358,"5PTG6rrL6EPFD9E2QMI2pl","Famous Dex","JAPAN",142000,"Dex Meets Dexter",3,"2018-04-06",14,0.733,0.678,6,-7.771,1,0.438,0.121,0,0.344,0.841,175.985,4
359,"0ZNrc4kNeQYD9koZ3KvCsy","YG","BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",237240,"STAY DANGEROUS",7,"2018-08-03",15,0.745,0.346,1,-7.709,1,0.331,0.00552,0,0.0881,0.112,203.911,4
360,"4gmmRb6bZJffOOiww1JGTO","21 Savage","No Heart",235040,"Savage Mode",2,"2016-07-15",9,0.906,0.444,4,-8.692,0,0.384,0.136,6.44e-05,0.173,0.678,140.063,4
361,"7JYsArznYOjX2jsrT3UEnL","Young M.A","OOOUUU",234649,"Herstory",7,"2017-04-27",7,0.635,0.847,7,-3.152,1,0.447,0.533,0,0.154,0.568,166.072,4
362,"2INqEk4ko5AsGVLBsiKiQe","Smokepurpp","Audi.",159521,"Deadstar",3,"2017-09-29",18,0.793,0.366,7,-10.051,1,0.136,0.0214,0,0.0964,0.278,122.991,4
363,"3wGXyJGsCf1myH5MooQIqE","Tay-K","The Race",140000,"#SantanaWorld (+)",1,"2017-12-14",10,0.766,0.606,9,-6.064,1,0.456,0.00266,0,0.166,0.352,160.223,4
364,"10I3CmmwT0BkOVhduDy53o","Kevin Gates","Really Really",232093,"Islah (Deluxe)",2,"2016-01-29",17,0.762,0.666,0,-6.055,1,0.0916,0.00427,0,0.127,0.278,118.97,4
365,"0wdKiSBUT7aZkXUIdJWcwC","Kevin Gates","2 Phones",240000,"Islah (Deluxe)",3,"2016-01-29",17,0.895,0.681,7,-5.267,0,0.358,0.157,0,0.189,0.554,121.918,4
366,"21kOVEG3bDCVphKhXL8XmQ","Comethazine","Walk",96063,"Bawskee",1,"2018-08-24",18,0.831,0.795,1,-6.186,1,0.264,0.221,0,0.291,0.744,160.063,4
367,"799f6Ih1Pu4AUApMyXhxUc","Childish Gambino","Bonfire",192946,"Camp",3,"2011-11-15",13,0.506,0.745,8,-6.044,1,0.331,0.0594,0,0.341,0.311,161.808,4
