"n","id","artist_name","name","duration_ms","album_name","track_number","release_date","total_tracks","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature"
248,"3EWMoDIm6lzuR0zQKtuCJX","Morgan Wallen","Up Down (feat. Florida Georgia Line)",197253,"If I Know Me",1,"2018-04-27",14,0.589,0.882,6,-3.039,1,0.035,0.0813,0,0.146,0.793,129.915,4
249,"7Ad0OLsUn63FoD4gnguZz5","Brett Young","Sleep Without You",188466,"Brett Young (Big Machine Radio Release Special)",2,"2017-02-10",25,0.626,0.707,5,-5.755,0,0.0425,0.0169,0,0.0769,0.653,88.543,4
250,"2MNapHbu7QASoukvVVIxyr","Dustin Lynch","Mind Reader",185413,"Where It's At",6,"2014-09-09",15,0.394,0.8,4,-4.17,0,0.0413,0.0266,0,0.184,0.525,162.053,4
251,"18WhWzFnqEbE04y4H5Y13z","Brantley Gilbert","Hell On Wheels",253013,"Halfway To Heaven (Deluxe Edition)",1,"2010",15,0.46,0.826,1,-5.624,1,0.0525,0.0338,3.49e-05,0.115,0.747,160.222,4
252,"1A8s182NfOT6dOXjPsWfTn","Kane Brown","Thunder in the Rain",164920,"Kane Brown",4,"2016-12-02",11,0.549,0.877,6,-5.008,1,0.0317,0.000555,0,0.0969,0.377,110.963,4
253,"66pxmg3Jhjm09tHoWR1wVR","Kenny Chesney","All the Pretty Girls",212893,"Cosmic Hallelujah",2,"2017-04-28",12,0.612,0.848,6,-3.736,1,0.0368,0.00916,0,0.366,0.719,120.996,4
254,"77A7dWpSxVoauUbJn83Oj3","Aaron Lewis","Country Boy (feat. George Jones & Charlie Daniels)",283346,"Town Line",3,"2011-03-01",7,0.595,0.667,6,-6.442,1,0.034,0.296,0,0.109,0.272,121.949,4
255,"6qewYf1Su9xeaAp9iEQpUw","Jon Pardi","Up All Night",209640,"Write You A Song",2,"2014-01-01",11,0.549,0.713,9,-4.935,1,0.0306,0.185,0,0.112,0.463,162.989,4
256,"3n2A6l4UayVe3GGKCvfQWV","Justin Moore","Somebody Else Will",165173,"Kinda Don't Care",7,"2016-01-01",12,0.488,0.744,2,-4.284,0,0.131,0.0353,0,0.0952,0.59,180.007,4
257,"7IU50h8qKl40dXMjifLfH4","Granger Smith","Silverado Bench Seat",177226,"Dirt Road Driveway",8,"2013-04-16",12,0.664,0.82,3,-4.584,1,0.0279,0.0791,6.94e-06,0.332,0.932,126.016,4
258,"05DejmhRYCktQogzOVX1H9","Luke Combs","Let the Moonshine",209266,"The Way She Rides",3,"2016-11-04",3,0.491,0.834,6,-5.101,1,0.0341,0.0735,6.42e-06,0.0953,0.561,161.788,4
259,"7gKW8jf6tHehuGp7VhoP7d","Chris Cagle","Let There Be Cowgirls",273480,"Back In The Saddle",4,"2012",11,0.537,0.788,11,-5.557,1,0.0362,0.0892,1.27e-06,0.164,0.727,161.991,4
260,"6wycnu8FWXsj68ig7BEot9","Keith Urban","Blue Ain't Your Color",230600,"Ripcord",7,"2016-05-06",13,0.69,0.416,7,-7.865,1,0.0335,0.617,1.37e-06,0.102,0.479,82.45,3
261,"3un2KQUaQ2brEpd8dK93wI","Brett Eldredge","Beat of the Music",179293,"Bring You Back",7,"2013-08-06",13,0.629,0.808,9,-4.125,1,0.0269,0.00898,9.06e-06,0.0751,0.773,110.001,4
262,"2JSnL1yIvXW2PMXuPLD4Vd","Florida Georgia Line","Like You Never Had It",178880,"Can't Say I Ain't Country",17,"2019-02-15",19,0.41,0.866,1,-3.332,0,0.0443,0.0303,0,0.115,0.425,77.02,4
263,"0w9LJae3sVlZlH2CnxTInF","Blake Shelton","God Gave Me You",229533,"Red River Blue (Deluxe Edition)",3,"2011-07-11",13,0.483,0.844,2,-5.043,1,0.0314,0.00481,7.29e-05,0.405,0.543,151.977,4
264,"72f7jNxopSGvbx3M35i3Zl","Keith Urban","John Cougar, John Deere, John 3:16",221600,"Ripcord",2,"2016-05-06",13,0.694,0.779,0,-6.984,1,0.071,0.0688,3.99e-06,0.0803,0.594,84.975,4
265,"3vWDVDAoDSAV0PHy8rcQKh","Brad Paisley","Mud on the Tires",208266,"Mud On The Tires",1,"2003-06-11",17,0.566,0.743,2,-7.986,1,0.0351,0.363,2.55e-05,0.17,0.479,92.605,4
266,"7KysI43rsjlhjTeWO6ePUq","Alan Jackson","It's Five O'Clock Somewhere",229800,"Greatest Hits Volume II",17,"2003-10-09",26,0.713,0.773,2,-6.713,1,0.0366,0.218,0,0.203,0.888,125.194,4
267,"5RuCWf4bJC0rqA05b7nWfd","Alan Jackson","Country Boy",246080,"Good Time",4,"2008-11-05",17,0.73,0.684,9,-10.803,1,0.0351,0.259,1.53e-06,0.111,0.564,139.037,4
268,"46wsj9yMktwifcIhXhqj1b","Alan Jackson","Remember When",270600,"Greatest Hits Volume II",18,"2003-10-09",26,0.561,0.313,2,-10.624,1,0.029,0.711,0.000306,0.248,0.276,125.522,4
269,"1aogpOGXQhHiNZlOd791Uz","Jason Aldean","Laughed Until We Cried",202533,"Relentless",2,"2007",12,0.546,0.48,7,-5.325,1,0.0286,0.479,0,0.0739,0.243,145.034,4
270,"20DfkHC5grnKNJCzZQB6KC","Carrie Underwood","Good Girl",205560,"Blown Away",1,"2012-05-01",14,0.617,0.839,0,-2.849,0,0.0655,0.0286,0,0.19,0.741,128.91,4
271,"0Nu9WA8kEbBWEsay2s8Q0U","Eli Young Band","Even If It Breaks Your Heart",220520,"Life At Best",1,"2011-01-01",14,0.495,0.527,0,-4.742,1,0.0351,0.000159,0.0163,0.1,0.574,208.067,4
272,"2p2cCrOaNrIOLk5ArtlHy6","High Valley","She's with Me",180301,"Dear Life",1,"2016-11-18",11,0.599,0.931,11,-3.662,1,0.0517,0.0285,0,0.102,0.788,111.012,4
273,"1SVqPKwkGssw1ao0Jqmx2b","Zac Brown Band","Someone I Used To Know",209264,"Someone I Used To Know",1,"2018-11-09",1,0.621,0.746,6,-5.69,0,0.03,0.000927,0.00108,0.102,0.334,107.953,4
274,"6IqUm14MgoKbwt6jdGBikH","Logan Mize","Better Off Gone",182084,"Come Back Road",5,"2017-07-28",12,0.672,0.622,5,-7.421,0,0.176,0.119,0,0.113,0.56,100.013,4
275,"4O1CExxinEpKZi3861NlTK","Thomas Rhett","Get Me Some Of That",187400,"It Goes Like This",3,"2013-01-01",12,0.549,0.866,6,-5.306,1,0.0476,0.0733,0,0.25,0.767,87.964,4
276,"5rX6C5QVvvZB7XckETNych","Kid Rock","All Summer Long",297586,"Rock n Roll Jesus",3,"2007-10-09",12,0.7,0.864,7,-3.629,1,0.0283,0.0212,0,0.0956,0.887,102.997,4
277,"2I5ao7JannZZMlweLTz0hO","Kane Brown","Ain't No Stopping Us Now",182720,"Kane Brown",7,"2016-12-02",11,0.494,0.885,10,-5.725,1,0.0326,0.000171,0,0.114,0.471,75.992,4
278,"4CcrLWFQY4dRGMbUR59cSp","Billy Currington","Hey Girl",200533,"We Are Tonight",1,"2013-01-01",10,0.548,0.673,1,-5.29,1,0.0268,0.0158,0,0.0794,0.652,81.947,4
279,"61voPX1C71rhwynuLQyajo","Kip Moore","Beer Money",218146,"Up All Night",2,"2012-01-01",11,0.745,0.805,2,-5.549,1,0.0307,0.0223,1.06e-06,0.13,0.765,126.065,4
280,"1pxXqJZBrCREdC0s4Xs6Xz","Little Big Town","Day Drinking",178840,"Pain Killer",2,"2014-10-21",13,0.591,0.959,9,-2.515,1,0.057,0.103,0,0.779,0.86,163.883,4
281,"0SF38KDlXNLJAxbYyOMnCy","Cody Jinks","Loud and Heavy",229927,"Adobe Sessions",6,"2015-01-12",12,0.502,0.685,0,-5.847,0,0.0283,0.000531,1.61e-06,0.0923,0.574,81.978,4
282,"4AumKAnMygP1baZGTZrRdp","Chase Bryant","Little Bit of You",186240,"Chase Bryant",2,"2014-09-23",5,0.612,0.865,1,-4.277,1,0.0424,0.0639,0,0.0801,0.643,121.972,4
283,"3JrD5PQbOAgGTKhts9Te6d","Dierks Bentley","Free And Easy (Down The Road I Go)",199560,"Long Trip Alone",9,"2006-01-01",11,0.583,0.782,6,-5.328,1,0.027,0.00499,0.000131,0.145,0.682,120.024,4
284,"0lZxd99ZIjA0zUdQAY3FXr","Keith Urban","You'll Think Of Me - Single Version",231293,"Greatest Hits",12,"2007-01-01",18,0.55,0.543,2,-8.395,1,0.0408,0.379,0,0.0927,0.562,82.761,4
285,"5JlH51YDYsGj2dyEJKKjcN","Darius Rucker","Alright",231920,"Learn To Live",7,"2008-01-01",12,0.601,0.806,7,-4.579,1,0.0345,0.0527,0,0.185,0.711,89.87,4
286,"2dRPQFwPqAmc42mDRnsDQu","Carrie Underwood","All-American Girl",212173,"Carnival Ride",2,"2007-10-23",13,0.624,0.805,9,-2.632,1,0.029,0.0466,0,0.328,0.77,123.991,4
287,"208bYsadJ56km31IENM2qS","Kenny Chesney","No Shoes, No Shirt, No Problems",209666,"No Shoes, No Shirt, No Problems",9,"2002-04-02",12,0.719,0.546,7,-10.239,1,0.032,0.243,0.00844,0.181,0.669,117.925,4
288,"34Vn9nKfztyLco9lJazy4j","Lonestar","I'm Already There",253373,"I'm Already There",7,"2001-03-27",12,0.377,0.395,3,-8.622,1,0.0332,0.61,0,0.295,0.221,133.296,4
289,"0b9djfiuDIMw1zKH6gV74g","Keith Urban","Somebody Like You",323040,"Golden Road",1,"2002-01-01",12,0.624,0.84,4,-5.768,1,0.0337,0.108,0.000546,0.144,0.656,111.02,4
290,"5hviCr3lgg6LY6noG6DPKs","The Chicks","Landslide",230549,"Home",2,"2002-08-27",12,0.571,0.438,2,-7.007,1,0.0279,0.534,1.56e-05,0.187,0.444,145.948,4
291,"7kWeSMXLxUHHOkFxsS0vhP","Blake Shelton","Some Beach",204826,"Blake Shelton's Barn & Grill",1,"2004-10-26",11,0.787,0.765,0,-6.331,1,0.0265,0.231,1.79e-05,0.323,0.964,115.979,4
292,"1at2b42OcAN90gQNXwxVKU","Jason Aldean","I Ain't Ready to Quit",213720,"My Kinda Party",12,"2010-11-02",15,0.52,0.68,6,-4.649,1,0.0291,0.181,3.12e-06,0.197,0.536,75.953,3
293,"5YSW99IUAIiAj243jF7PBO","Rascal Flatts","Here Comes Goodbye",243786,"Unstoppable",2,"2009-01-01",11,0.431,0.584,2,-6.025,1,0.0336,0.42,0,0.142,0.181,146.176,4
294,"68Q1r5zDnnYaHkh80yal4A","Trace Adkins","You're Gonna Miss This",224960,"American Man: Greatest Hits Volume II",3,"2007-01-01",13,0.5,0.665,8,-7.157,1,0.0355,0.0237,6.41e-05,0.0994,0.32,154.997,4
295,"13Oda4GsHXzRAfquxWkrzA","Trace Adkins","Ladies Love Country Boys",221413,"Dangerous Man",2,"2006-01-01",13,0.661,0.959,7,-4.439,1,0.0408,0.0539,1.74e-05,0.381,0.96,116.284,4
296,"3oTC5qoKq6nvz4Jj0DgCzF","Blake Shelton","Home",230453,"Reloaded: 20 #1 Hits",17,"2015-10-23",21,0.38,0.443,7,-6.972,1,0.0268,0.479,3.03e-06,0.11,0.281,63.122,4
297,"6reuJxDtjebwc9FB6rNpp0","Kenny Chesney","Don't Blink",285280,"Just Who I Am: Poets & Pirates",2,"2007-09-11",11,0.604,0.605,4,-8.516,1,0.0352,0.115,1.22e-05,0.305,0.647,147.925,4
298,"0ZUo4YjG4saFnEJhdWp9Bt","Carrie Underwood","Before He Cheats",199946,"Some Hearts",7,"2005-11-14",14,0.519,0.749,6,-3.318,0,0.0405,0.271,0,0.119,0.29,147.905,4
299,"3dAgQFdruU8ufWc5GE05xC","Brad Paisley","She's Everything",266920,"Time Well Wasted",5,"2005-08-16",21,0.355,0.478,0,-8.323,1,0.0334,0.569,2.88e-06,0.194,0.271,102.967,4
300,"4YjjNHtEsTX6Af4mCTupT5","Rascal Flatts","Bless The Broken Road",226680,"Feels Like Today",2,"2004-01-01",12,0.591,0.45,0,-6.369,1,0.0266,0.671,2.23e-05,0.159,0.344,135.893,4
301,"4bVuIlGQBMWS7vIhcx8Ae4","Rascal Flatts","What Hurts The Most",214106,"Me And My Gang",2,"2006-01-01",14,0.537,0.674,5,-5.134,0,0.0277,0.0088,0,0.265,0.33,136.002,4
302,"1nCSr7oGeUv7sUEoYuAJFF","Alan Jackson","Remember When",271280,"34 Number Ones",34,"2010-11-19",37,0.558,0.314,2,-10.623,1,0.0295,0.709,0.000319,0.193,0.267,125.59,4
303,"11EX5yhxr9Ihl3IN1asrfK","Lady A","Need You Now",277573,"Need You Now",1,"2010-01-01",11,0.587,0.622,4,-5.535,1,0.0303,0.0927,0.000636,0.2,0.231,107.943,4
304,"1WzAeadSKJhqykZFbJNmQv","Josh Turner","Your Man",211893,"Your Man",4,"2006",11,0.744,0.637,6,-4.483,1,0.0241,0.337,0.000222,0.0696,0.785,100.511,4
305,"4YKAOXyqkKZ5gOZR0AmVMN","Toby Keith","Red Solo Cup",223386,"Clancy's Tavern",10,"2011-10-21",15,0.535,0.56,4,-6.586,1,0.0901,0.287,0,0.209,0.785,164.17,4
306,"6IC6VhpV7D8T1t037Atqpu","Joe Nichols","Tequila Makes Her Clothes Fall Off",187053,"III",3,"2005-01-01",11,0.664,0.706,2,-7.045,1,0.027,0.129,1.06e-06,0.0857,0.681,93.968,4
307,"2mfahQ0EaaZWq4cFNg6A1o","Devin Dawson","All On Me",224626,"Dark Horse",2,"2018-01-19",12,0.634,0.668,5,-5.488,1,0.0291,0.14,0,0.216,0.635,80.989,4
308,"6qjcR3YhnmZ8qT7BGOXLR6","Brantley Gilbert","Take It Outside",256640,"Halfway To Heaven (Deluxe Edition)",9,"2010",15,0.427,0.743,6,-5.908,1,0.0343,0.000112,0.0275,0.148,0.486,156.784,4
309,"0bPnT6i9H1p8Vd85GS6Z7I","Jon Pardi","Night Shift",172253,"California Sunrise",4,"2016-05-13",12,0.63,0.754,2,-3.564,1,0.0284,0.0963,0,0.268,0.73,95.999,4
310,"7GQjJEwqlp6m5HNWVQd6OR","Billy Currington","Good Directions",215853,"Doin' Somethin' Right",2,"2005-01-01",11,0.716,0.72,5,-2.183,1,0.0319,0.307,0,0.135,0.464,122.512,4
311,"4wFUdSCer8bdQsrp1M90sa","Tim McGraw","Highway Don't Care",276880,"Two Lanes Of Freedom",11,"2013-01-01",11,0.47,0.79,2,-5.352,1,0.039,0.0216,0,0.0863,0.495,158.061,4
312,"6sbnf2jPcdxVm6vfZvMOS7","Rascal Flatts","Yours If You Want It",206826,"Back To Us (Deluxe Version / Big Machine Radio Release Special)",3,"2017-05-19",27,0.544,0.903,8,-3.151,1,0.0535,0.0102,0,0.108,0.408,113.012,4
313,"2l1fWY1albInvAG9t8WP2p","Lee Brice","That Don't Sound Like You",210573,"I Don't Dance (Deluxe Edition)",7,"2014-09-09",16,0.543,0.589,4,-9.496,1,0.0421,0.0236,2.99e-05,0.0798,0.255,129.813,4
314,"1RfPA6mxhOvc5dVK9MHReF","Kenny Chesney","Pirate Flag",225426,"Life on a Rock",1,"2013-04-30",10,0.559,0.795,7,-6.255,1,0.052,0.0787,4.83e-06,0.102,0.553,160.039,4
315,"2eZgwtWMggiDqSCNe1fXyn","Brantley Gilbert","It's About To Get Dirty",269746,"The Devil Don't Sleep (Deluxe / Big Machine Radio Release Special)",15,"2017-01-27",50,0.391,0.925,11,-4.471,1,0.0924,0.003,0.00912,0.102,0.421,163.994,4
316,"6ll39ALTlddWWQZLjSFlwM","Frankie Ballard","Young & Crazy",180346,"Sunshine & Whiskey",1,"2014-04-03",11,0.61,0.876,0,-4.244,1,0.0394,0.0247,0,0.31,0.783,115.05,4
317,"43IIpTvTyEEiDWQknIhngR","Granger Smith","Country Boy Love (feat. Earl Dibbles Jr.)",212906,"Dirt Road Driveway",11,"2013-04-16",12,0.588,0.795,7,-5.267,1,0.0815,0.187,0,0.101,0.725,79.933,4
318,"5jZF1nvKORdaHNjNNMRbFl","Walker Hayes","You Broke Up with Me",196666,"boom.",3,"2017-12-08",10,0.847,0.699,0,-8.286,1,0.0733,0.525,0,0.267,0.874,120.002,4
319,"0lQJBl9YEsoMtE8D4yTE9g","Dan + Shay","From the Ground Up",253933,"Obsessed",3,"2016-06-03",10,0.281,0.58,9,-5.967,1,0.0323,0.333,0,0.122,0.282,151.568,3
320,"4e4fqjx0Izh4svvTef1z7e","Bebe Rexha","Meant to Be (feat. Florida Georgia Line)",164205,"Expectations",14,"2018-06-22",14,0.642,0.772,10,-6.61,1,0.0848,0.0476,0,0.0646,0.589,153.995,4
321,"7vVsDu0gTg6oZtrKy7pXcW","Luke Combs","Can I Get an Outlaw",238826,"Can I Get an Outlaw",2,"2016-11-04",2,0.537,0.804,11,-5.491,1,0.0362,0.0181,0.000106,0.0859,0.472,75.991,4
322,"5HJId22hZ2IvFnvNSy6ZbE","Dierks Bentley","Different For Girls",180360,"Black",10,"2016-06-10",13,0.655,0.768,4,-5.616,1,0.0365,0.385,0.000257,0.0733,0.431,92.021,4
323,"6foY66mWZN0pSRjZ408c00","Morgan Wallen","Whiskey Glasses",234346,"If I Know Me",4,"2018-04-27",14,0.614,0.68,6,-4.58,1,0.0289,0.369,1.84e-06,0.115,0.707,149.959,4
324,"33LSgUa20mKNgeut1XwP2E","Justin Moore","Lettin' The Night Roll",203120,"Off The Beaten Path (Deluxe Edition)",3,"2013-01-01",16,0.542,0.859,2,-5.137,1,0.0424,0.0873,0,0.145,0.637,140.9,4
325,"3PY88239tYBnAv5LQoU2oY","Keith Urban","Long Hot Summer",273586,"Get Closer (Deluxe Version)",4,"2010-01-01",15,0.657,0.785,3,-8.428,1,0.037,0.0301,4.62e-06,0.0927,0.769,127.987,4
326,"2p07VcUwRZ5sru3mJ0JogS","Josh Turner","Why Don't We Just Dance",192800,"Haywire",1,"2010",11,0.677,0.776,5,-5.933,1,0.0386,0.42,0.000689,0.0954,0.642,121.834,4
327,"06gD2ZtK3Dzc1BYqWExQJJ","Chris Stapleton","Broken Halos",180906,"From A Room: Volume 1",1,"2017-05-05",9,0.613,0.564,8,-7.085,1,0.0251,0.134,1.65e-06,0.0585,0.538,78.388,4
328,"5AmPClBlU5sK45i6kMSngt","Johnny Cash","I Won't Back Down",128199,"American III: Solitary Man",1,"2000-01-01",14,0.626,0.539,9,-8.372,1,0.0288,0.58,0,0.309,0.539,113.702,4
329,"0Avmi9t3sOcaGSs1DSbgDg","Johnny Cash","Folsom Prison Blues",168554,"With His Hot and Blue Guitar",11,"1957-10-11",12,0.754,0.54,5,-8.326,1,0.0266,0.691,7.51e-05,0.0868,0.79,101.738,4
330,"4VNvzf9nHWAZBHAJxfzVcy","Johnny Cash","Rusty Cage",168400,"American II: Unchained",3,"1996-01-01",14,0.543,0.723,2,-5.889,1,0.0332,0.594,0.00316,0.314,0.496,112.061,4
331,"1xKEI3TDR1NjJSgAlC384x","Johnny Cash","Get Rhythm",133120,"Johnny Cash at Sun",19,"2014-01-15",88,0.914,0.465,5,-11.406,1,0.0618,0.67,0,0.222,0.932,110.205,4
332,"6YffUZJ2R06kyxyK6onezL","Johnny Cash","Ring of Fire",158426,"Ring Of Fire: The Best Of Johnny Cash",1,"1963-08-06",12,0.659,0.585,7,-8.189,1,0.0288,0.623,0.000213,0.348,0.784,104.111,4
333,"7hxZF4jETnE5Q75rKQnMjE","Johnny Cash","I Walk the Line",176533,"I Walk the Line (Original Soundtrack Recording)",2,"1970-11-11",11,0.713,0.258,9,-14.59,1,0.0384,0.877,0.00606,0.0967,0.56,98.805,4
334,"0vcfOQOvTCv8ckiRs8Xc1Z","Zac Brown Band","Beautiful Drug",191600,"JEKYLL + HYDE",1,"2015-04-28",16,0.619,0.852,8,-5.243,0,0.0808,0.0539,2.82e-06,0.124,0.339,125.943,4
335,"1s3ADRSddQ3Ca1GR0rsI8W","Tim McGraw","Thought About You",225694,"Thought About You",1,"2019-01-28",1,0.563,0.745,2,-4.753,1,0.0288,0.24,4.96e-05,0.11,0.28,121.015,4
336,"5HJqpDspKDKwQpLjvkcIsD","Jason Aldean","Burnin' It Down",219160,"Old Boots, New Dirt",3,"2014-10-07",15,0.681,0.795,6,-6.652,1,0.049,0.305,9.41e-06,0.109,0.64,135.939,4
337,"1D07CwYBPqu8NbQTdu9C1g","Kane Brown","Good as You",192053,"Experiment",2,"2018-11-09",13,0.634,0.516,8,-6.05,1,0.0373,0.4,0,0.142,0.769,153.831,4
338,"0uCem3X4V9xZGVzIWw3uKf","Florida Georgia Line","Music Is Healing",211626,"Dig Your Roots",12,"2016-08-26",15,0.497,0.785,4,-4.015,0,0.0399,0.292,0,0.19,0.419,139.899,4
339,"6BCrbWBpb8d6KWmEqZ41tr","Kenny Chesney","Come Over",248426,"Welcome To The Fishbowl",1,"2012-06-19",12,0.466,0.704,1,-7.169,1,0.0353,0.1,2.71e-05,0.0744,0.481,176.043,4
340,"1Q9ePyZ6uZEU6Mmiux9KiE","Florida Georgia Line","While He's Still Around",174226,"Dig Your Roots",13,"2016-08-26",15,0.628,0.519,8,-5.973,1,0.0329,0.817,0,0.141,0.736,146.207,4
341,"0RE8WWlaCQM6M4XHUK3u7b","Luke Bryan","Home Alone Tonight",190773,"Kill The Lights (Deluxe)",4,"2015-08-07",16,0.501,0.966,8,-1.177,1,0.112,0.0796,0,0.0903,0.497,161.881,4
342,"0xjyOcLKydIprmVkGjnVrm","Florida Georgia Line","God, Your Mama, And Me",184040,"Dig Your Roots (Big Machine Radio Release Special)",22,"2016-08-26",31,0.443,0.817,7,-3.729,1,0.0511,0.318,0,0.374,0.652,168.1,4
343,"1M2l9ReoabUnvl6Y8jLUe7","Zac Brown Band","Colder Weather",273893,"You Get What You Give (Deluxe)",8,"2010-09-20",16,0.667,0.381,3,-7.494,1,0.0294,0.458,0,0.116,0.199,135.979,4
344,"5OBtr92M0xsvOGqpnz3LzW","Dustin Lynch","Ridin' Roads",205426,"Ridin' Roads",1,"2019-03-08",3,0.547,0.817,9,-4.255,1,0.0448,0.0986,0,0.136,0.592,142.118,4
345,"0g0d7TYam9svE9sZKDVyOg","Thomas Rhett","Beer Can’t Fix",209733,"Beer Can’t Fix",1,"2019-05-17",1,0.711,0.774,7,-4.068,1,0.0308,0.0317,0,0.124,0.939,111.016,4
346,"1gKSpFpX3poa17WIAyFVsp","Waylon Jennings","Mammas, Don't Let Your Babies Grow Up to Be Cowboys",153200,"Nashville Rebel",12,"2006-09-26",92,0.592,0.422,9,-11.549,1,0.0332,0.614,0.0015,0.158,0.536,94.597,3
347,"6vikZR6OvVmDSSgfiQVQgm","Kenny Chesney","Young",235706,"Greatest Hits II",3,"2009-05-19",17,0.673,0.818,9,-6.182,1,0.0354,0.0249,0,0.292,0.638,125.753,4
348,"19PJf5HzeiVW0mdk82Swmn","Florida Georgia Line","H.O.L.Y.",196960,"H.O.L.Y.",1,"2016-04-29",1,0.526,0.661,7,-3.828,0,0.0333,0.361,0,0.087,0.556,78.132,4
349,"4JjIIBNoho0V2gZjH4nEzR","Michael Ray","Think a Little Less",176986,"Michael Ray",7,"2015-08-07",12,0.521,0.805,9,-4.481,1,0.0289,0.124,0.000219,0.33,0.527,141.967,4
350,"7Mvt0hOjXxzHSGXqVbZIJK","Jason Aldean","Water Tower",223866,"Night Train",15,"2012-10-16",15,0.594,0.387,7,-8.072,1,0.0275,0.279,3.52e-05,0.0874,0.347,128.853,4
351,"6p5GuyEqQH5pv02ouEyogQ","Dylan Scott","My Girl",197640,"Dylan Scott",4,"2016-08-12",13,0.652,0.719,1,-7.251,1,0.033,0.0353,0,0.108,0.24,94.969,4
352,"5cN2fmRWk4DRxCbEMawacl","John Anderson","Freedom Isn't Free",206120,"Goldmine",1,"2015-05-26",13,0.458,0.689,9,-6.386,1,0.0451,0.0336,0.000692,0.37,0.38,81.8,4
353,"0YQcktqICwSWzlS4P4jzOz","Sam Hunt","Ex To See",197813,"Montevallo",6,"2014-10-27",10,0.615,0.824,10,-4.903,0,0.107,0.021,0,0.342,0.637,149.986,4
354,"0c4ICGb0jvszKj3KPR59JU","Blake Shelton","Every Time I Hear That Song",214800,"If I'm Honest",4,"2016-05-20",15,0.523,0.725,2,-5.448,1,0.0339,0.0558,6.96e-06,0.0937,0.528,155.855,4
355,"19yTqpHTUrw7mOcRDvXYzn","Chris Lane","For Her",211226,"Girl Problems",2,"2016-07-12",12,0.491,0.904,6,-4.324,1,0.0344,0.0985,0,0.183,0.588,150.007,4
356,"1dyxS3YzBbL0t8rEVwVQ1K","Blake Shelton","God's Country",205106,"God's Country",1,"2019-03-29",1,0.538,0.752,10,-5.106,1,0.0396,0.0608,5.39e-06,0.118,0.217,139.984,4
357,"56eGOeSsqdg3FLxdo83TwV","Lee Brice","Rumor",198440,"Lee Brice",8,"2017-11-03",15,0.655,0.56,9,-6.857,1,0.0486,0.749,0,0.115,0.599,140.975,4
358,"3LLYOFp0hDXvyc3RX0wvgc","The Lacs","Willie Nelson",229773,"Dirt Rock",4,"2018-05-04",12,0.72,0.83,6,-4.356,1,0.0858,0.0568,0,0.224,0.648,125.988,4
359,"3OjNkFFZavF89xvRqWCXmU","Cody Johnson","On My Way to You",213306,"Ain't Nothin' to It",11,"2019-01-18",15,0.443,0.538,1,-5.477,1,0.0309,0.327,4.61e-05,0.0866,0.245,157.97,4
360,"5sC1qOC9QclptSIE2Zx7fz","Billy Currington","People Are Crazy",231506,"Best Of",7,"2011-01-01",11,0.657,0.702,5,-5.008,1,0.0268,0.242,0.000807,0.135,0.373,141.962,4
361,"5dW1VZPcFqB4n0P08rGDgm","Blanco Brown","The Git Up",200593,"The Git Up",1,"2019-05-03",1,0.847,0.678,9,-8.635,1,0.109,0.0669,0,0.274,0.811,97.984,4
362,"1pWteqawoaGuNc1UzScstI","Whiskey Myers","Bar, Guitar and a Honky Tonk Crowd",197493,"Firewater",1,"2011-04-26",12,0.605,0.651,0,-5.672,1,0.0234,0.0161,0.000294,0.188,0.61,89.991,4
363,"0ZyATfTcQN9uXNbdJEDlAP","Cody Johnson","Welcome to the Show",160520,"Welcome to the Show",1,"2019-01-31",1,0.589,0.864,6,-3.834,1,0.0408,0.029,0,0.111,0.638,90.964,4
364,"16mWMgcGZoxzm9KcHUTPOw","Cody Jinks","Ready for the Times to Get Better",176764,"Adobe Sessions",10,"2015-01-12",12,0.508,0.662,0,-7.349,0,0.0293,0.0219,0.018,0.125,0.581,86.031,4
365,"6RZmbKPtcieEcQJMcOEXZU","Kane Brown","Like a Rodeo",201730,"Experiment",14,"2019-07-12",14,0.67,0.661,3,-6.798,0,0.0466,0.704,0,0.217,0.425,119.985,4
366,"2tgQaL85WoRfgEa4hFQgrE","Tyler Childers","Feathered Indians",224946,"Purgatory",2,"2017-08-04",10,0.536,0.574,7,-6.705,1,0.0254,0.75,0.00277,0.105,0.877,87.194,4
367,"6VChAU4QENeLwf3OaHBJxC","Cody Jinks","Must Be The Whiskey",205333,"Lifers",2,"2018-07-27",11,0.546,0.786,3,-5.06,0,0.0401,0.0915,8.67e-05,0.168,0.679,126.003,4
368,"4o8STNAL91xc7EvuvqSKk1","Zac Brown Band","Whatever It Is",208213,"The Foundation",2,"2008-11-17",12,0.686,0.576,1,-6.632,1,0.0284,0.443,1.7e-05,0.212,0.72,83.971,4
369,"79LAFAkR1ATb4iIQvZuCL0","Luke Bryan","Most People Are Good",221800,"What Makes You Country",4,"2017-12-08",15,0.586,0.732,8,-6.171,1,0.0279,0.176,0,0.148,0.582,150.109,4
370,"7vSn3VNbzOtPebdj6ZSebj","Rodney Atkins","If You're Going Through Hell (Before The Devil Even Knows)",216773,"If You're Going Through Hell",10,"2006-07-18",10,0.566,0.898,9,-3.659,1,0.0634,0.0613,0,0.126,0.791,115.954,4
