"n","id","artist_name","name","duration_ms","album_name","track_number","release_date","total_tracks","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature"
235,"3WRCKESTqynktaKOsYnjaC","Various Artists","Natural Born Bugie",253546,"Rock The Boat",18,"2009-04-13",20,0.656,0.563,2,-13.803,1,0.0307,0.0146,0.194,0.107,0.814,121.92,4
236,"2oUeXNq3vYqB60LB1D219g","Status Quo","Rockin' All Over The World",217453,"Rockin' All Over The World",7,"1977",13,0.617,0.962,0,-5.314,1,0.0449,0.129,0.00171,0.511,0.968,131.434,4
237,"18Aos30HP2cnt28mjrA1IB","Girlschool","Race With the Devil",171960,"Demolition",3,"1980",19,0.21,0.882,0,-6.942,0,0.111,0.000238,0.671,0.318,0.329,169.758,4
238,"33iQW2OneB0oNh2NfrAzqW","Ramones","Blitzkrieg Bop - 2001 Remastered Version",133440,"Ramones (Expanded)",1,"1976-04-23",22,0.547,0.733,9,-6.558,1,0.0433,0.0103,0.131,0.117,0.962,176.198,4
239,"05B7Kc8fvBlX0OWbE6piPZ","Steppenwolf","Magic Carpet Ride",271573,"The Second",7,"1968-10-01",12,0.64,0.651,4,-14.981,0,0.0517,0.142,0.28,0.0341,0.801,111.676,4
240,"6pxWv6GV35VGmcPf5dh6CH","Creedence Clearwater Revival","Proud Mary",187213,"Bayou Country (Expanded Edition)",6,"1969-01-05",11,0.699,0.641,2,-7.564,1,0.0289,0.13,0.000218,0.0601,0.728,120.745,4
241,"4bykJp7dORR4GoLCZiQbU0","ABBA","Take A Chance On Me",243933,"The Album",2,"1977",10,0.687,0.68,11,-7.976,1,0.0256,0.182,0,0.274,0.924,107.041,4
242,"0fmNiN85g1XF1NemAGY7G2","Herb Alpert & The Tijuana Brass","Spanish Flea",126893,"!!!Going Places!!!",4,"1965-10-01",12,0.832,0.53,8,-11.55,1,0.0788,0.404,0.956,0.0669,0.867,81.673,4
243,"0fsj3HxzBHev6EJ7OLFE3r","Foreigner","Double Vision",224533,"Double Vision (Expanded)",6,"1978",12,0.682,0.711,9,-7.637,0,0.0325,0.179,9.53e-05,0.126,0.766,129.546,4
244,"7ndKzlNlcXK7ffM0Hrp6e5","Styx","Babe",268733,"Cornerstone",3,"1979-01-01",9,0.275,0.215,2,-13.697,1,0.031,0.563,0,0.0945,0.0776,166.568,4
245,"0MrnTC66NtPZ6a5G9WzXla","Bachman-Turner Overdrive","Free Wheelin",227733,"Not Fragile",5,"1974",9,0.3,0.492,5,-15.14,1,0.0365,0.0156,0.86,0.121,0.852,170.951,3
246,"3Am0IbOxmvlSXro7N5iSfZ","The Beatles","Strawberry Fields Forever - Remastered 2009",247320,"Magical Mystery Tour (Remastered)",8,"1967-11-27",11,0.39,0.502,10,-12.277,1,0.178,0.336,0.000138,0.0713,0.289,97.871,4
247,"1p05oPK949iMluRXGakmER","Chris Norman","Stumblin' In",237266,"The Original Smokie Gold",1,"1975",32,0.757,0.61,7,-12.596,1,0.0405,0.0135,2.35e-05,0.351,0.867,129.285,4
248,"69eihm0ByPDKtOnZ2B9mA7","Nick Gilder","Hot Child In The City - (Pre-Order Exclusive)",214960,"Hot Child In The City",1,"2001-01-01",12,0.799,0.71,4,-5.099,1,0.0397,0.0367,0.000372,0.12,0.767,110.732,4
249,"5cP52DlDN9yryuZVQDg3iq","Bee Gees","Stayin' Alive - 2007 Remastered Version Saturday Night Fever",285373,"Saturday Night Fever [The Original Movie Soundtrack]",1,"1978-01-05",17,0.704,0.834,10,-7.131,0,0.0358,0.0291,0.00492,0.147,0.923,103.555,4
250,"6WpLICh9bBL5C4DPjdK4XF","Sweet","The Ballroom Blitz",242200,"Sweet Fanny Adams",14,"1974-04",15,0.562,0.911,11,-5.968,0,0.0787,0.000721,0.000906,0.0387,0.797,108.82,4
251,"36xZr5VTIBoFSblxHEE4TJ","Cream","Crossroads - Live At Winterland, San Francisco / 1968",258466,"Wheels Of Fire (Remastered)",1,"1968-07-01",13,0.393,0.697,7,-12.808,1,0.0558,0.389,0.0195,0.865,0.851,131.625,4
252,"0rT9KyAEDNr0kbBL5Qfo8k","Boney M.","Brown Girl in the Ring",242093,"Nightflight to Venus",8,"1978",12,0.732,0.743,8,-7.083,1,0.0486,0.22,0.00154,0.0173,0.893,105.64,4
253,"76ICmoJ4PcoMWoooaTxnQs","Wilson Pickett","Land of 1000 Dances",146973,"The Exciting Wilson Pickett",1,"1966",12,0.618,0.588,2,-11.624,1,0.0735,0.0128,0.0266,0.351,0.768,86.903,4
254,"22ff60cZy4APp7bzESHLR8","The Trammps","Disco Inferno - Single Edit",191533,"Rhino Hi-Five: The Trammps",2,"2005-09-20",5,0.763,0.819,10,-4.78,1,0.036,0.0641,0.123,0.235,0.911,129.288,4
255,"5Kv6uauw7rFFcqHjdkYjgG","Matt Monro","From Russia With Love",153626,"James Bond 007 13 Original Themes",2,"1983",13,0.283,0.23,2,-16.864,0,0.0299,0.798,0,0.393,0.277,87.529,4
256,"2xar08Fq5xra2KKZs5Bw9j","Ray Charles","I've Got a Woman",171466,"Ray Charles (aka: Hallelujah, I Love Her So)",14,"1957-01-01",14,0.556,0.61,9,-4.729,1,0.213,0.833,2.22e-06,0.258,0.665,199.373,4
257,"7mzXUAs3ElLqZr7CcDiUTJ","Wilbert Harrison","Let's Work Together",193986,"Big Fish (Music from the Motion Picture)",7,"2003-12-23",23,0.746,0.809,0,-8.752,1,0.0346,0.141,0,0.0612,0.877,118.946,4
258,"0SvfyHYDp2uIsHt53LDlI9","Ted Nugent","Cat Scratch Fever",219400,"Cat Scratch Fever",1,"1977-04-12",12,0.549,0.916,4,-4.185,0,0.034,0.0049,0.123,0.104,0.632,127.131,4
259,"4Kir60nu0v2dcBVSxVhCQc","Brian Hyland","Sealed with a Kiss",162666,"Sealed with a Kiss and All the Great Hits, 1960 - 1962",26,"2014-02-09",40,0.456,0.297,5,-12.186,0,0.0285,0.895,0,0.131,0.571,90.462,4
260,"5OU4PqYhwypDsiviprGhSy","The Spinners","Medley: Working My Way Back to You / Forgive Me, Girl",243200,"Dancin' and Lovin'",4,"1979",6,0.84,0.777,9,-6.399,0,0.0451,0.469,3.58e-06,0.216,0.92,121.633,4
261,"0DZwrC4QQOYqpcxCeZzwDg","AC/DC","Riff Raff",311880,"Powerage",4,"1978-05-05",9,0.179,0.978,9,-3.787,1,0.0945,0.00032,0.85,0.264,0.251,185.188,4
262,"7MuESknZc28tXA8jrfvHfp","Heart","Barracuda",262853,"Little Queen",1,"1977-05-14",12,0.51,0.926,4,-4.073,0,0.0613,0.00368,0.0365,0.137,0.6,137.374,4
263,"25yQPHgC35WNnnOUqFhgVR","The Beatles","Lucy In The Sky With Diamonds - Remastered 2009",208466,"Sgt. Pepper's Lonely Hearts Club Band (Remastered)",3,"1967-06-01",13,0.311,0.325,2,-9.042,1,0.0283,0.0469,0,0.139,0.668,65.09,1
264,"3uiMBldZ07pW0ySHDX5gzE","Wings","Silly Love Songs - Remastered 2014",354240,"Wings At The Speed Of Sound (Archive Collection)",6,"1976-03-25",18,0.742,0.471,0,-10.767,1,0.0326,0.134,0.0903,0.284,0.815,124.95,4
265,"3qT4bUD1MaWpGrTwcvguhb","Led Zeppelin","Black Dog - Remaster",295386,"Led Zeppelin IV (Deluxe Edition)",1,"1971-11-08",16,0.437,0.864,4,-7.842,0,0.0904,0.396,0.0314,0.242,0.749,81.394,4
266,"2ew2oTQRXqEw4SPUq1r4qV","Chris Montez","Let's Dance",133712,"Let's Dance (1962 Original Vintage Record)",1,"2013-08-07",2,0.615,0.91,7,-7.68,1,0.135,0.668,0.00019,0.106,0.895,156.51,4
267,"5MxNLUsfh7uzROypsoO5qe","Aerosmith","Dream On",266960,"Aerosmith",3,"1973-01-05",8,0.307,0.433,1,-10.057,1,0.029,0.388,9.08e-05,0.332,0.224,160.9,4
268,"6l8BhUGXyQWFGWJY5tohDC","The Doors","Light My Fire - 2017 Remaster",430453,"The Doors (50th Anniversary Deluxe Edition)",6,"2017-03-31",30,0.407,0.565,3,-11.487,0,0.0322,0.361,0.000142,0.105,0.502,125.096,4
269,"2YEL7oERMj7nAJGjoAV9Hs","Chuck Berry","You Never Can Tell",161500,"St. Louis to Liverpool",6,"1964",15,0.526,0.852,7,-9.519,1,0.222,0.731,5.11e-05,0.241,0.884,157.403,4
270,"5UuikgHTxSRFRnC0zXx10i","Jethro Tull","Aqualung",396186,"Aqualung (Special Edition)",1,"1971-03-19",14,0.477,0.479,7,-11.887,0,0.0483,0.0649,0.029,0.0906,0.662,122.531,4
271,"5K8gqK84cFZV1dFJAMC0jU","UFO","Doctor Doctor",252453,"Phenomenon",3,"1974",16,0.298,0.799,2,-6.962,0,0.0464,0.000168,9.42e-05,0.496,0.561,143.072,4
272,"7uxSSO9jpC5rsWCP5whwg0","Thin Lizzy","The Rocker",315306,"Vagabonds Of The Western World",4,"1973",12,0.26,0.828,2,-12.406,1,0.127,0.0709,0.000133,0.291,0.574,144.678,4
273,"10LRRKPmx8uHcSxLVWK0ct","Rod Stewart","Tonight's the Night (Gonna Be Alright) - 2009 Remaster",237120,"A Night on the Town (Deluxe Edition)",1,"1976",22,0.551,0.514,11,-12.617,1,0.0524,0.336,0.125,0.382,0.721,136.547,3
274,"4uTTd2SlalZoG0zVgI63kH","America","Tin Man",209866,"Holiday",2,"1974",12,0.646,0.531,7,-10.785,1,0.0671,0.528,0.0133,0.0836,0.655,172.02,4
275,"2fmMPJb5EzZCx8BcNJvVk4","War","Low Rider",191560,"Why Can't We Be Friends?",7,"1975-01-01",9,0.811,0.647,0,-10.989,1,0.0498,0.0823,0.681,0.0572,0.99,139.787,4
276,"1kCdX5Bd9NKKIytGl5uboz","Donna Summer","Hot Stuff",315744,"Bad Girls [Deluxe Edition (International Version)]",1,"1979-04-25",25,0.84,0.898,0,-6.92,1,0.0325,0.0143,0.036,0.0699,0.965,120.331,4
277,"5LFHzClCZ3ys5srNgceg6H","B.B. King","You Upset Me Baby",184200,"Singin' the Blues",2,"1956",20,0.679,0.6,0,-4.16,1,0.122,0.937,0.0023,0.262,0.726,116.352,4
278,"48i055G1OT5KxGGftwFxWy","Roy Orbison","Oh, Pretty Woman",178933,"Oh, Pretty Woman",1,"1962",12,0.619,0.603,9,-9.481,1,0.0342,0.712,0,0.0721,0.958,127.433,4
279,"5uUit0306tZmk2mdljYscl","The Surfaris","Wipe Out",138400,"Wipe Out (Original Album Plus Bonus Tracks)",1,"2013-09-21",14,0.338,0.777,0,-6.916,1,0.0365,0.237,0.879,0.379,0.433,154.174,4
280,"7pKfPomDEeI4TPT6EOYjn9","John Lennon","Imagine - Remastered 2010",187866,"Imagine",1,"1971-09-09",10,0.547,0.257,0,-12.358,1,0.0252,0.907,0.183,0.0935,0.169,75.752,4
281,"5jtKi7F4fweK8wgeK646Qp","Uriah Heep","Easy Livin'",154973,"Demons and Wizards (Expanded Deluxe Edition)",3,"1972",14,0.263,0.807,9,-8.617,0,0.0843,8.21e-06,0.296,0.13,0.461,160.479,4
282,"6JGGbX4EJ39tQO8eupxdAL","Baccara","Yes Sir, I Can Boogie",273933,"The Original Hits",11,"1990-03-02",11,0.453,0.676,2,-10.503,1,0.0702,0.143,1.8e-06,0.145,0.518,122.483,4
283,"2P7eWenWNWJShoJzPawt9Y","The Rolling Stones","Honky Tonk Women - Mono Version",179426,"Through The Past Darkly (Big Hits Vol.2) [Remastered]",7,"1969-09-12",11,0.567,0.767,7,-6.59,1,0.0641,0.387,0.0427,0.0905,0.965,120.205,4
284,"6n4ZzVvzIrCGlrFJzPMdsZ","James Brown & The Famous Flames","I Got You (I Feel Good)",165800,"I Got You (I Feel Good)",1,"1966-01-01",12,0.654,0.475,0,-8.617,1,0.0943,0.366,2.96e-06,0.302,0.684,71.826,3
285,"0pRBe5fl0ZuoWhdEcAIbXS","Black Sabbath","Sabbath Bloody Sabbath",346637,"Sabbath Bloody Sabbath (Remastered)",1,"1973-12-01",8,0.359,0.623,1,-9.653,0,0.0352,0.368,6.73e-05,0.0675,0.521,137.775,4
286,"5uuJruktM9fMdN9Va0DUMl","Wild Cherry","Play That Funky Music",300000,"Wild Cherry",1,"1976",9,0.814,0.672,9,-12.068,1,0.0619,0.0435,0,0.061,0.933,109.394,4
287,"3m7V717IKZqZLW5qUIOxdD","The Beatles","Hey Jude - Remastered 2009",431333,"The Beatles 1967 - 1970 (Remastered)",13,"1973-04-02",28,0.402,0.552,10,-10.158,1,0.0258,0.028,1.36e-05,0.0929,0.668,145.164,4
288,"34E0Higz6fFVXlbVsn6TIW","Billy Joel","Honesty",233506,"52nd Street",2,"1978-10-13",9,0.552,0.265,10,-15.482,1,0.0332,0.415,0,0.107,0.212,135.476,4
289,"0SCmnrMDiBO9Z5tF1qzNgp","The Kinks","You Really Got Me - Mono LP With Reverb",134533,"Kinks (Deluxe Edition)",7,"1964-10-02",56,0.541,0.987,1,-2.453,1,0.0977,0.156,0.000174,0.141,0.933,137.678,4
290,"6Vcwr9tb3ZLO63F8DL8cqu","Bob Dylan","Tangled up in Blue",341626,"Blood On The Tracks",1,"1975-01-17",10,0.421,0.661,9,-13.126,1,0.0433,0.414,1.16e-06,0.0962,0.554,100.965,4
291,"3k1cJRNuOZ5Z2SM7RxlTtR","Creedence Clearwater Revival","Who'll Stop The Rain",147493,"Cosmo's Factory (40th Anniversary Edition)",9,"1970-07-25",14,0.601,0.803,7,-6.79,1,0.0324,0.0451,0.000449,0.0726,0.664,123.567,4
292,"0g6UcrVsACnRJyTGX6uSHu","The Spencer Davis Group","Gimme Some Lovin' - Single Mix",173973,"Keep On Running",2,"1991-01-01",17,0.493,0.688,7,-8.143,1,0.0321,0.0126,0.256,0.38,0.533,147.403,4
293,"7nXZCcFAy1oCKQG2SqLszv","Carpenters","We've Only Just Begun",184426,"Close To You",1,"1970-01-01",12,0.373,0.287,9,-13.461,1,0.0306,0.749,9.41e-06,0.102,0.317,86.467,4
294,"4yugZvBYaoREkJKtbG08Qr","Eagles","Take It Easy - 2013 Remaster",211577,"Eagles (2013 Remaster)",1,"1972",10,0.575,0.67,7,-10.39,1,0.0318,0.343,4.95e-06,0.129,0.74,139.191,4
295,"0JjT1aIca4wbwP05qw5Qyf","The Mamas & The Papas","Dream A Little Dream Of Me - Album Version With Introduction",194840,"Universal Masters Collection",7,"1999-01-01",16,0.461,0.362,7,-11.452,1,0.0521,0.826,3.28e-06,0.0793,0.308,134.783,3
296,"5KqldkCunQ2rWxruMEtGh0","Kenny Rogers","The Gambler",214880,"The Gambler",1,"1978-11-20",11,0.671,0.501,4,-13.119,1,0.0594,0.342,0,0.194,0.86,87.04,4
297,"7990Xs9HQx7FXVIDVPEwj9","KISS","Rock And Roll All Nite",168733,"Dressed To Kill (Remastered Version)",10,"1975-03-19",10,0.656,0.931,1,-5.827,1,0.0976,0.046,0,0.0543,0.909,144.747,4
298,"7mtPUGrZxOFKV9BRZDTqL1","The Platters","Only You (And You Alone)",162053,"Only You (And You Alone) [Mercury Singles 1955 - 1957]",1,"2012-10-03",18,0.432,0.255,3,-11.511,1,0.0314,0.933,0,0.0952,0.332,79.312,3
299,"2YwiE0KVhqwIiT4OfT0SFk","Leo Sayer","When I Need You",255040,"Endless Flight",4,"1976",10,0.617,0.335,1,-8.114,1,0.0303,0.385,2.37e-05,0.126,0.115,109.577,3
300,"5NR2RuQ5rQplGLaKS7ZwAu","ZZ Top","Arrested for Driving While Blind",186586,"Tejas",2,"1976-11-29",10,0.553,0.672,2,-10.917,0,0.0438,0.215,0.0127,0.103,0.582,137.414,4
301,"5tU9JM1v72X7oM808Am6Fq","Golden Earring","Radar Love",386706,"Moontan",4,"1973",6,0.504,0.719,1,-9.155,0,0.0431,0.00878,0.00149,0.075,0.177,102.144,4
302,"7D92tMKEuyV4Vh0dGTkMI5","The Wailers","I Shot The Sheriff",279720,"Burnin' (Deluxe Edition)",3,"1973-10-19",27,0.801,0.641,8,-9.349,1,0.173,0.34,4.5e-05,0.0693,0.741,96.96,4
303,"5u6y4u5EgDv0peILf60H5t","Santana","Oye Como Va",256933,"Abraxas",3,"1970-09-23",9,0.736,0.379,7,-13.208,1,0.0539,0.301,0.345,0.104,0.948,128.399,4
304,"6qpTh8eRZ4wPycoRZvbWnd","The Rivieras","California Sun",146133,"California Sun - the Best of the Rivieras",1,"1963",24,0.411,0.874,3,-8.72,1,0.0427,0.4,0.0887,0.113,0.965,169.464,4
305,"1XGAxBPuIMGSoCcV71V36R","UFO","Rock Bottom - 2007 Remastered Version",389333,"Phenomenon",5,"1974",16,0.256,0.863,5,-6.582,1,0.106,3.48e-05,0.00405,0.364,0.521,158.947,4
306,"0LQh4vTjaXiWIlr6pWiHqV","Fats Domino","Blueberry Hill",142026,"This Is Fats Domino",1,"2012-08-31",14,0.534,0.408,11,-10.307,1,0.0269,0.681,0,0.176,0.724,136.814,3
307,"1Vr6JSWTpl5MIxUHOJ3nny","Johnny Cash","I Walk the Line",163045,"With His Hot and Blue Guitar",9,"1957-10-11",12,0.862,0.484,10,-11.183,1,0.0421,0.798,0.000996,0.105,0.787,105.834,4
308,"2BstRQGodshjGpeDGQiNgo","Steely Dan","Do It Again",356733,"Can't Buy A Thrill",1,"1972-01-01",10,0.682,0.537,2,-10.254,0,0.0323,0.218,3.07e-05,0.0556,0.963,124.574,4
309,"2YIqO6IoUn29XrpaTBaHsd","The Del-Vikings","Come Go with Me",156038,"Heavenly Hits and More",1,"2013-03-05",26,0.544,0.672,5,-6.289,0,0.0391,0.788,0,0.114,0.448,131.881,4
310,"73HSIWZlSCfs4tqVkrGv7H","Hawkwind","Silver Machine - Live at the Roundhouse London; 1996 Remaster",279973,"In Search of Space",8,"1971",9,0.31,0.874,1,-11.889,1,0.152,0.000416,0.712,0.0695,0.096,131.717,4
311,"2tEJVW248CzivpnFrfSLFn","AC/DC","Let There Be Rock",366360,"Let There Be Rock",3,"1977-03-21",8,0.494,0.741,11,-5.81,0,0.0914,0.000177,0.525,0.0519,0.396,91.044,4
312,"0uwA8J5co4NbhcMQuCKVYz","Santo & Johnny","Sleepwalk",145171,"Sleepwalk - The First Two Albums",6,"2011-09-28",24,0.625,0.239,10,-14.346,0,0.0255,0.833,0.875,0.11,0.49,95.166,3
313,"7CZiDzGVjUssMSOXrDNYHL","The Beatles","Ticket To Ride - Remastered 2009",189680,"Help! (Remastered)",7,"1965-08-06",14,0.519,0.85,9,-6.777,1,0.0678,0.0457,0,0.233,0.749,123.419,4
314,"0wz1LjDb9ZNEYwOmDJ3Q4b","The Beach Boys","Surfin' U.S.A. - Remastered 2001",149373,"Surfin' USA (Remastered)",1,"1963-03-25",12,0.55,0.854,3,-5.968,1,0.036,0.661,0,0.112,0.965,159.231,4
315,"2c1ccPqUnFYD8W7LY65bKG","Deep Purple","Black Night - 1995 Remaster",209400,"Deep Purple in Rock (Anniversary Edition)",8,"1970-06-03",20,0.507,0.886,9,-8.889,1,0.0873,0.0546,0.363,0.0919,0.826,134.719,4
316,"3FmAUR4SPWa3P1KyDf21Fu","The Police","Roxanne - Remastered 2003",191500,"Outlandos D'Amour (Remastered)",3,"1978-11-02",10,0.618,0.748,0,-8.905,1,0.361,0.0384,4.1e-06,0.0477,0.662,134.001,4
317,"2c6BNK8IQjsFdUznUBDe4N","ABBA","S.O.S.",205466,"Abba",4,"1975",13,0.417,0.723,5,-5.568,1,0.0286,0.245,0.000942,0.249,0.473,125.102,4
318,"4zzXm1QJQXWLyUfFhWZBRg","Elvis Presley","Don't Be Cruel",122866,"Elvis 30 #1 Hits",2,"2002-09-24",31,0.68,0.675,2,-7.998,1,0.191,0.772,0,0.069,0.805,84.967,4
319,"1qLkTAzxVkneRbIcIAvgEA","Ian Whitcomb","You Turn Me On",163666,"You Turn Me On! Ian Whitcomb's Mod, Mod Music Hall",1,"2005-11-18",27,0.738,0.804,10,-8.55,1,0.0395,0.254,0.00755,0.0608,0.924,94.015,4
320,"7EjyzZcbLxW7PaaLua9Ksb","The Trashmen","Surfin' Bird",137133,"Full Metal Jacket (Original Motion Picture Soundtrack)",7,"1987-08-04",15,0.564,0.959,11,-13.125,0,0.0691,0.0146,0.638,0.208,0.834,101.239,4
321,"2pbWkjtGtjkzBdZ95GFINm","Rose Royce","Car Wash - Long Version",307573,"Car Wash",1,"1976-01-01",19,0.667,0.521,9,-13.212,0,0.115,0.202,6.55e-05,0.0723,0.856,117.917,4
322,"6sMGNw1E4q79DoAFGDCYuD","Led Zeppelin","Good Times Bad Times - Remaster",166106,"Led Zeppelin (Deluxe Edition)",1,"1969-01-12",17,0.445,0.703,9,-9.783,1,0.0859,0.0828,2.73e-06,0.0782,0.633,93.199,4
323,"5nbNdS5SKdpiDZjCBh8W7b","T. Rex","Get It On",262613,"Electric Warrior (Deluxe Edition)",6,"1971-09-24",37,0.728,0.878,11,-6.926,0,0.0564,0.176,0.856,0.61,0.911,126.59,4
324,"5gfn8jYgQlSbSHwDkVeHkP","Paper Lace","The Night Chicago Died",192146,"One Hit Wonders",3,"2003-07-01",18,0.774,0.585,0,-9.679,1,0.036,0.0829,0,0.155,0.662,109.731,4
325,"6vcNJUWtUPB0hKC6VbZriY","Scott McKenzie","San Francisco (Be Sure to Wear Flowers in Your Hair) - Single Version",178506,"San Francisco",1,"1967-07-16",11,0.525,0.52,7,-11.725,1,0.0271,0.538,0.00569,0.111,0.523,112.554,4
326,"7a3g7jILDCvADVN9NQIyYj","Herb Alpert & The Tijuana Brass","This Guy's In Love With You",239733,"The Beat Of The Brass",11,"1968-05-01",11,0.635,0.167,1,-12.998,1,0.0403,0.858,0.000999,0.213,0.246,83.768,4
327,"5UwbnHhjnbinJH8TefuQfN","The Hollies","Long Cool Woman (In a Black Dress) - 1999 Remaster",199200,"Distant Light (1999 Remaster)",7,"1971-10-08",11,0.757,0.868,9,-9.326,1,0.062,0.411,0.00221,0.355,0.815,138.923,4
328,"6qfIne1xNg5GDcmg73x0N8","Buddy Holly","Everyday - Single Version",129120,"Buddy Holly",7,"1958-02-01",17,0.747,0.219,3,-12.562,1,0.0371,0.584,2.57e-05,0.107,0.498,135.562,4
329,"65vdMBskhx3akkG9vQlSH1","The Beatles","And I Love Her - Remastered 2009",149693,"A Hard Day's Night (Remastered)",5,"1964-07-10",13,0.767,0.331,1,-10.777,0,0.0337,0.64,0,0.0681,0.636,113.312,4
330,"37jorMjJhyf20GU3blbbPh","Fleetwood Mac","Rhiannon - 2017 Remaster",250360,"Fleetwood Mac (Deluxe Edition)",4,"1975-07-11",46,0.728,0.598,9,-10.251,0,0.0284,0.224,0.142,0.0988,0.797,129.516,4
331,"3T6R0ppqCnUW6iJhtUYhO3","Supertramp","The Logical Song - Remastered 2010",251253,"Breakfast In America (Deluxe Edition)",2,"1979-03-29",22,0.625,0.758,5,-6.213,0,0.0463,0.512,0.00022,0.153,0.695,119.719,4
332,"2OUd03ZVU4iNMhuMUIXiny","Nazareth","Hair of the Dog",251133,"Hair Of The Dog",1,"2010-02-15",16,0.633,0.807,4,-5.535,1,0.0493,0.0073,0.345,0.0802,0.562,127.979,4
333,"2KmEgiY8fQs0G6WNxtzQKr","The Who","Baba O'Riley",300400,"Who's Next (Deluxe Edition)",1,"1971-08-14",29,0.489,0.724,5,-8.367,1,0.0352,0.313,0.185,0.287,0.15,117.292,4
334,"0VDUNaQP6tcM5ZzfcgNLmL","Chuck Berry","Rock And Roll Music",151773,"One Dozen Berry's",9,"1957-01-01",12,0.524,0.785,8,-6.118,1,0.0467,0.44,0.00125,0.0565,0.914,165.799,4
335,"5NrV5IwDOFcXHHUFTB8BUy","Johnny Nash","I Can See Clearly Now",166786,"I Can See Clearly Now (Expanded Edition)",7,"1972-09-23",14,0.591,0.53,7,-8.905,1,0.0371,0.318,0.00558,0.0938,0.556,123.899,4
336,"4J0DbyODwZJcmIAiTSJfMF","John Denver","Annie's Song",180693,"Back Home Again",7,"1974-06-15",14,0.304,0.305,2,-10.879,1,0.0298,0.871,0.00368,0.367,0.464,146.066,3
337,"4cIPLtg1avt2Jm3ne9S1zy","Queen","Killer Queen - Remastered 2011",179600,"Sheer Heart Attack (Deluxe Edition 2011 Remaster)",2,"1974-11-08",18,0.535,0.651,10,-6.326,1,0.0544,0.391,0,0.133,0.612,117.218,4
338,"2M2WJ7gBlcKNxdhyfPp9zY","The Emotions","Best of My Love",220560,"Rejoice",1,"1977-06-10",9,0.784,0.713,0,-6.865,1,0.0339,0.447,0.14,0.0904,0.97,115.443,4
339,"6MdsjEyOvAcuq6FbsVflBW","Creedence Clearwater Revival","I Put A Spell On You",271786,"Creedence Clearwater Revival (40th Anniversary Edition)",1,"1968-07-05",12,0.395,0.743,9,-8.153,0,0.0301,0.00428,0.176,0.0975,0.653,103.729,4
340,"18KP8njxEYDcigx52VfB7P","Black Sabbath","Snow Blind",326328,"Black Sabbath Vol. 4 (Remastered)",6,"1972-09-25",10,0.44,0.751,6,-12.133,1,0.0379,0.000192,0.0102,0.0865,0.6,116.875,4
341,"10pcZvQ4QTKeHRvTUAeHVD","Captain & Tennille","Love Will Keep Us Together",203600,"Scrapbook",8,"1999-01-01",14,0.681,0.554,4,-10.333,1,0.0343,0.476,0,0.167,0.933,129.587,4
342,"1bYItjcPRtxZs6Ir71O5RB","Tony Bennett","(I Left My Heart) In San Francisco",170960,"I Left My Heart In San Francisco",1,"1962-06-18",12,0.313,0.078,0,-17.583,1,0.0332,0.955,4.48e-06,0.169,0.125,128.065,4
343,"4DMKwE2E2iYDKY01C335Uw","Kansas","Carry on Wayward Son",323000,"Leftoverture (Expanded Edition)",1,"1976",10,0.482,0.786,7,-5.735,1,0.032,0.00321,8.88e-05,0.446,0.793,126.755,4
344,"08NLAJTO0CBHd2XLHgLxvX","Stealers Wheel","Stuck In The Middle With You",203333,"Reservoir Dogs (Soundtrack)",11,"1992-01-01",16,0.786,0.549,7,-10.485,1,0.0395,0.0851,0.000295,0.106,0.965,124.139,4
345,"22PF8SAFCbxD0yFbIhbXyD","Jerry Lee Lewis","Great Balls of Fire",113449,"Whole Lotta Shakin' Goin' On (Singles 1957 - 1958)",5,"2012-05-18",19,0.579,0.652,7,-9.941,0,0.0687,0.566,0,0.165,0.901,79.577,4
346,"5eQCkMjULSswZ5rI2jGpk0","Millie Small","My Boy Lollipop",119066,"My Boy Lollipop",1,"2011-11-01",30,0.635,0.651,2,-7.921,1,0.0397,0.0494,0,0.217,0.962,132.154,4
347,"5x57OIMU76rlcmymp70KPr","Terry Jacks","Seasons in the Sun",205706,"The Best Year Of My Life: 1974",2,"2010-04-30",20,0.598,0.562,6,-8.464,1,0.0362,0.199,0,0.0724,0.942,100.051,4
348,"3oEo8Pqm5IAi8wQfCI5BpR","The Beatles","Yellow Submarine - Remastered 2009",159720,"Yellow Submarine (Remastered)",1,"1969-01-17",13,0.605,0.536,1,-10.069,1,0.0421,0.518,0,0.528,0.688,110.849,4
349,"3E5ndyOfO6vFDEIE42HA8o","Bobby Darin","Mack the Knife",184333,"That's All",1,"1959",12,0.549,0.529,3,-12.291,0,0.108,0.76,0,0.206,0.464,82.755,4
350,"0CmIALzGn4vHIHJG4n3Q4z","Etta James","At Last - Single Version",182400,"At Last!",7,"1960",14,0.168,0.326,5,-9.981,1,0.0324,0.721,0.0006,0.316,0.322,174.794,3
351,"7pVCDLSCUjVUYHp3ssV3uM","Manfred Mann","Do Wah Diddy Diddy - 2007 Remastered Version",143786,"Manfred Mann - Down The Road Apiece (Their EMI Recordings 1963-1966)",25,"2007-08-13",97,0.66,0.581,4,-7.626,1,0.0475,0.274,0,0.0603,0.952,125.482,4
