"n","id","artist_name","name","duration_ms","album_name","track_number","release_date","total_tracks","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature"
250,"36tghkPg1AO4HsAzo6YpPp","Twenty One Pilots","House of Gold",163880,"Vessel",4,"2013-01-08",12,0.68,0.693,0,-7.234,1,0.0435,0.445,0,0.208,0.851,114.948,4
251,"4nVBt6MZDDP6tRVdQTgxJg","One Direction","Story of My Life",245493,"Midnight Memories (Deluxe)",2,"2013-11-25",18,0.6,0.663,3,-5.802,1,0.0477,0.225,0,0.119,0.286,121.07,4
252,"5jrdCoLpJSvHHorevXBATy","Katy Perry","Dark Horse",215672,"PRISM (Deluxe)",6,"2013-10-18",16,0.645,0.585,6,-6.122,1,0.0513,0.00314,0,0.165,0.353,131.931,4
253,"6RUKPb4LETWmmr3iAEQktW","The Chainsmokers","Something Just Like This",247160,"Memories...Do Not Open",5,"2017-04-07",12,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,4
254,"285HeuLxsngjFn4GGegGNm","David Guetta","Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",192560,"Listen",10,"2014-11-21",18,0.596,0.73,9,-4.091,1,0.151,0.24,0,0.325,0.525,85.979,4
255,"428lSKYV9R5f5d4XGOeniY","OneRepublic","Apologize",208106,"Dreaming Out Loud (Deluxe)",4,"2007-11-20",19,0.593,0.74,8,-6.12,1,0.0339,0.363,2.22e-05,0.102,0.502,118.008,4
256,"2tpWsVSb9UEmDRxAl1zhX1","OneRepublic","Counting Stars",257266,"Native",1,"2013-01-01",12,0.664,0.705,1,-4.972,0,0.0382,0.0654,0,0.118,0.477,122.016,4
257,"580t2NTEMOuCHV1sN3uhyD","Taylor Swift","Blank Space",231826,"1989",2,"2014-10-27",13,0.752,0.678,5,-5.421,1,0.0646,0.085,1.64e-06,0.13,0.583,96.009,4
258,"0mjAU3yKR1QnXnHtjGJqTM","OneRepublic","Rescue Me",158899,"Rescue Me",1,"2019-05-17",1,0.759,0.605,7,-7.737,1,0.0433,0.156,0,0.694,0.64,121.049,4
259,"1li2UA33w6LQcVXt4Di5UA","Cartoons","Witch Doctor - Radio Mix",187533,"Toonage",1,"1998-09-24",10,0.873,0.928,0,-6.445,1,0.0476,0.0846,8.57e-05,0.129,0.968,136.046,4
260,"2NlmmAjGYrrjAp0MED5rGx","Taylor Swift","Bad Blood",211933,"1989 (Deluxe)",8,"2014-01-01",19,0.646,0.794,7,-6.104,1,0.19,0.0885,6.16e-06,0.201,0.287,170.216,4
261,"00f9VGHfQhAHMCQ2bSjg3D","James TW","Soldier",224720,"Chapters",3,"2019-04-26",12,0.496,0.639,6,-6.157,1,0.055,0.28,0,0.0975,0.305,147.764,4
262,"52okn5MNA47tk87PeZJLEL","NF","Let You Down",212120,"Perception",6,"2017-10-06",16,0.662,0.714,5,-5.68,0,0.121,0.312,0,0.179,0.464,147.997,4
263,"4aYfAxfAt3YVZrWt6ipVr4","Robin og Bugge","Best når jeg er full",193197,"Best Når Jeg Er Full",1,"2015-04-10",1,0.675,0.892,1,-4.149,1,0.0934,0.0284,0,0.536,0.644,129.988,4
264,"0Gf6mZ2kMJCDVHm2afcpfl","Gabrielle","Ring meg",191786,"Mildt sagt",9,"2012-01-01",10,0.803,0.694,9,-5.349,1,0.0442,0.0551,1.81e-05,0.0874,0.411,98.016,4
265,"7dS5EaCoMnN7DzlpT6aRn2","Hozier","Take Me To Church",241688,"Hozier (Deluxe)",1,"2014-05-20",17,0.566,0.664,4,-5.303,0,0.0464,0.634,0,0.116,0.437,128.945,4
266,"5rFj8OzffT0iggSjcBaeND","Sam Smith","Fire On Fire - From ""Watership Down""",246735,"Fire On Fire (From ""Watership Down"")",1,"2018-12-21",1,0.584,0.407,1,-7.356,0,0.046,0.476,0,0.18,0.341,115.124,4
267,"4Ub8UsjWuewQrPhuepfVpd","Bastille","Pompeii",214147,"All This Bad Blood",1,"2013-01-01",25,0.679,0.715,9,-6.383,1,0.0407,0.0755,0,0.271,0.571,127.435,4
268,"4vp2J1l5RD4gMZwGFLfRAu","Black Eyed Peas","I Gotta Feeling",289133,"THE E.N.D. (THE ENERGY NEVER DIES)",5,"2009-01-01",15,0.743,0.766,0,-6.375,1,0.0265,0.0873,0,0.509,0.61,127.96,4
269,"0ct6r3EGTcMLPtrXHDvVjc","Avicii","The Nights",176658,"The Days / Nights",2,"2014-01-01",4,0.527,0.835,6,-5.298,1,0.0433,0.0166,0,0.249,0.654,125.983,4
270,"3XLuehOxBsDJoN3RBO2wfX","TIX","Shotgun",157053,"Shotgun",1,"2018-06-08",1,0.707,0.791,6,-5.451,1,0.0504,0.0538,0,0.345,0.855,139.929,4
271,"5cwb8N35x7epZPo6GihJEe","Innertier","Du er ung (feat. Thomas Gregersen)",183026,"Du er ung (feat. Thomas Gregersen)",1,"2015-05-22",1,0.623,0.932,6,-3.714,1,0.0334,0.00864,0,0.304,0.807,126.076,4
272,"7e0TicU5rwK8c7L3CMDBA2","Hkeem","Fy Faen",201906,"Fy Faen",1,"2017-03-31",1,0.735,0.688,7,-5.803,0,0.176,0.227,0,0.077,0.406,103.021,4
273,"5Ly0PpawVwfW8XN2VRaNPN","Vidar Villa","Hitparade",192655,"Hitparade",1,"2019-03-01",1,0.635,0.729,1,-5.429,0,0.0329,0.00399,5.51e-06,0.135,0.609,87.968,4
274,"1xN7BpTAWnZkuSLOtRP6Qc","Loreen","Euphoria - Single Version",181786,"Euphoria",1,"2012-02-26",3,0.562,0.783,11,-4.727,0,0.0428,0.135,1.44e-05,0.282,0.391,132.06,4
275,"6iA3KyiC4RxcwjlUnRrhjU","Cir.Cuz","Supernova (feat. Julie Bergan)",234713,"Vi Er Cir.Cuz",5,"2013-11-08",10,0.684,0.858,10,-3.419,1,0.034,0.0676,6.75e-06,0.0524,0.757,108.048,4
276,"66S14BkJDxgkYxLl5DCqOz","The Proclaimers","I'm Gonna Be (500 Miles)",219466,"Finest",1,"2003-09-01",14,0.851,0.551,4,-5.177,1,0.0396,0.151,0,0.0827,0.807,131.922,4
277,"6I9VzXrHxO9rA9A5euc8Ak","Britney Spears","Toxic",198800,"In The Zone",6,"2003-11-13",13,0.774,0.838,5,-3.914,0,0.114,0.0249,0.025,0.242,0.924,143.04,4
278,"2374M0fQpWi3dLnB54qaLX","TOTO","Africa",295893,"Toto IV",10,"1982-04-08",10,0.671,0.373,9,-18.064,1,0.0323,0.257,8.01e-05,0.0481,0.732,92.718,4
279,"25sgk305KZfyuqVBQIahim","Ava Max","Sweet but Psycho",187436,"Sweet but Psycho",1,"2018-08-17",1,0.719,0.704,1,-4.724,1,0.0476,0.0691,0,0.166,0.628,133.002,4
280,"5DHQKZCOZhGNTbYBCekWx0","NF","Paralyzed",270453,"Mansion",10,"2015-03-31",12,0.51,0.643,0,-6.602,1,0.0485,0.214,3.22e-06,0.101,0.0397,130.081,4
281,"1jF7IL57ayN4Ity3jQqGu0","P!nk","Try",247906,"The Truth About Love",3,"2012-09-18",17,0.674,0.628,2,-7.079,1,0.03,0.00144,0,0.0944,0.552,103.998,4
282,"2TIlqbIneP0ZY1O0EzYLlc","Lewis Capaldi","Someone You Loved",182160,"Breach",3,"2018-11-08",4,0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,4
283,"37sINbJZcFdHFAsVNsPq1i","The Script","Superheroes",245466,"No Sound Without Silence",2,"2014-09-15",11,0.49,0.885,3,-4.121,1,0.0396,0.00218,0,0.0741,0.64,166.996,4
284,"7ElF5zxOwYP4qVSWVvse3W","Taio Cruz","Break Your Heart",201546,"The Rokstarr Hits Collection",2,"2010-01-01",15,0.607,0.934,3,-4.217,1,0.0314,0.0327,0,0.0909,0.568,122.01,4
285,"5sYzy3L4JCFrAZbTLVTFFr","Jeremih","Birthday Sex",228160,"Birthday Sex",1,"2009-01-01",1,0.659,0.472,2,-7.003,0,0.0559,0.32,0,0.128,0.413,60.068,4
286,"4j87e6euMOfqjz6Ge2eBnh","SoMo","You Can Buy Everything",180640,"My Life II",8,"2015-09-11",9,0.697,0.618,3,-5.355,0,0.0317,0.249,0,0.147,0.38,114.065,4
287,"1fyysXwSGNtMeqMBLwW3SI","The Script","Breakeven",261426,"The Script",5,"2008-07-14",11,0.63,0.694,10,-4.501,1,0.0242,0.144,0,0.0835,0.49,94.034,4
288,"7KPr0YxECy4Q1k2F17Sa0Q","David Guetta","Memories (feat. Kid Cudi)",210840,"Memories (feat. Kid Cudi)",1,"2010-02-12",3,0.546,0.898,8,-3.938,1,0.232,0.00158,6.43e-06,0.229,0.466,130.002,4
289,"4tERsdVCLtLtrGdFBf9DGC","Daya","New",230879,"New",1,"2017-10-11",1,0.715,0.742,0,-4.331,1,0.0347,0.052,2.47e-05,0.364,0.322,106.971,4
290,"7LcfRTgAVTs5pQGEQgUEzN","Maroon 5","Moves Like Jagger - Studio Recording From ""The Voice"" Performance",201160,"Hands All Over",13,"2010",13,0.722,0.758,11,-4.477,0,0.0471,0.0111,0,0.308,0.62,128.047,4
291,"4i2qxFEVVUi8yOYoxB8TCX","Miley Cyrus","Midnight Sky",223280,"Plastic Hearts",7,"2020-11-27",15,0.699,0.805,4,-5.535,0,0.0345,0.00161,0.00177,0.249,0.232,109.976,4
292,"2LEF1A8DOZ9wRYikWgVlZ8","Flo Rida","Good Feeling",248133,"Wild Ones",4,"2012-06-22",10,0.706,0.89,1,-4.444,0,0.0688,0.0588,0.00286,0.306,0.684,128.011,4
293,"6HFbq7cewJ7rPiffV0ciil","Coldplay","A Sky Full of Stars",267866,"A Sky Full of Stars",1,"2014-05-02",1,0.545,0.675,6,-6.474,1,0.0279,0.00617,0.00197,0.209,0.162,124.97,4
294,"0QdePZJfBpRIBautuT4FSx","Miley Cyrus","Angels Like You",196453,"Plastic Hearts",3,"2020-11-27",15,0.672,0.642,5,-4.035,1,0.0313,0.0981,0,0.1,0.494,121.981,4
295,"0wdKiSBUT7aZkXUIdJWcwC","Kevin Gates","2 Phones",240000,"Islah (Deluxe)",3,"2016-01-29",17,0.895,0.681,7,-5.267,0,0.358,0.157,0,0.189,0.554,121.918,4
296,"3uqinR4FCjLv28bkrTdNX5","Lil Wayne","A Milli",221840,"Tha Carter III",3,"2008-01-01",23,0.674,0.695,6,-8.636,0,0.278,0.0387,0.00202,0.194,0.773,151.486,4
297,"6kBp8w67thoYqTUOQVSGFg","Selena Gomez","Good For You",221560,"Good For You",1,"2015-08-07",1,0.6,0.676,5,-6.447,0,0.0652,0.154,0,0.0741,0.217,88.928,4
298,"5J4WHWFvEWRd2FBVhcTcmi","Rihanna","Dancing In The Dark - From The ""Home"" Soundtrack",223040,"Home (Original Motion Picture Soundtrack)",6,"2015-03-23",8,0.795,0.749,1,-3.604,1,0.0525,0.179,0,0.0875,0.761,115.003,4
299,"2CXF3c5KrBsXZygtyQJtq9","iamjakehill","Wake Up",158316,"Wake Up",1,"2018-02-07",1,0.775,0.658,2,-5.119,1,0.175,0.0988,0,0.111,0.325,139.978,4
300,"2CHuu85IjdomB4wPkDwoZp","Josh A","Endless Nightmare",151308,"Chaos",11,"2018-02-18",11,0.728,0.573,6,-8.388,1,0.0347,0.00716,0,0.164,0.315,139.947,4
301,"56TOfxnRzSRbFRw8J6C4IT","Josh A","Suicidal Thoughts",181727,"Better off Dead",6,"2017-10-19",11,0.372,0.656,1,-6.086,1,0.0776,0.217,0,0.418,0.15,140.171,4
302,"4ZD0AEXiF152JlPZRj4mzL","Confetti","Dear God",202257,"Dear God",1,"2018-09-28",1,0.639,0.796,11,-4.26,0,0.172,0.0638,0,0.0902,0.457,94.189,4
303,"5fnA9mkIfScSqHIpeDyvck","Lilly Wood and The Prick","Prayer in C - Robin Schulz Radio Edit",189413,"Prayer in C",1,"2014-05-16",2,0.763,0.875,9,-5.797,0,0.0262,0.024,5.41e-06,0.599,0.8,123.013,4
304,"408CUuhfAc2pDq11JkAMXL","Kreppaa","Scene",191067,"Scene",1,"2020-01-01",1,0.88,0.456,2,-8.265,1,0.123,0.121,4.32e-05,0.102,0.329,103.04,4
305,"561jH07mF1jHuk7KlaeF0s","Eminem","Mockingbird",250760,"Encore (Deluxe Version)",16,"2004-11-12",23,0.637,0.678,0,-3.798,1,0.266,0.209,0,0.156,0.254,84.039,4
306,"2bL2gyO6kBdLkNSkxXNh6x","Maroon 5","Animals",231013,"V",2,"2014-09-02",12,0.279,0.742,4,-6.46,0,0.0898,0.000185,0,0.593,0.328,189.868,4
307,"3c8Faihf7EvX1MdqCFPzYR","MiyaGi","Captain",214282,"Captain",1,"2018-07-05",1,0.413,0.612,5,-9.391,0,0.121,0.831,0,0.0654,0.638,158.195,5
308,"4tERsdVCLtLtrGdFBf9DGC","Daya","New",230879,"New",1,"2017-10-11",1,0.715,0.742,0,-4.331,1,0.0347,0.052,2.47e-05,0.364,0.322,106.971,4
309,"3rchFjeKZ0bJxO7EEdM3S5","Kim Dracula","Paparazzi",192358,"Paparazzi",1,"2020-12-11",1,0.677,0.685,4,-5.643,0,0.0505,0.0739,0,0.107,0.177,91.008,4
310,"6KigD0mlF4VGDYiSEzAyYw","NEFFEX","Fight Back",200571,"Fight Back: The Collection",1,"2018-11-30",12,0.716,0.946,1,-3.412,1,0.261,0.094,6.63e-05,0.0825,0.587,139.943,4
311,"5psEZhQu6lukjhavJo4AbC","The Kid LAROI","SO DONE",126521,"SO DONE",1,"2020-10-23",1,0.719,0.598,9,-6.254,1,0.077,0.232,0,0.115,0.303,142.592,4
312,"1pKeFVVUOPjFsOABub0OaV","Ariana Grande","Side To Side",226160,"Dangerous Woman",5,"2016-05-20",15,0.65,0.736,6,-5.84,0,0.229,0.0528,0,0.235,0.613,159.173,4
313,"6i7zAdNhzUN2k1HcrBxPHG","Ofenbach","Head Shoulders Knees & Toes (feat. Norma Jean Martine)",156960,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",1,"2020-05-08",1,0.798,0.828,2,-5.36,1,0.193,0.0247,2.55e-06,0.121,0.6,124.962,4
314,"5eCgNATwXgRc4mZx9NymGJ","Avicii","Waiting For Love",228750,"Waiting For Love",1,"2015-05-22",1,0.567,0.746,6,-3.748,0,0.0511,0.335,0,0.392,0.578,128.03,4
315,"5vGLcdRuSbUhD8ScwsGSdA","CJ","Whoopty",123262,"Whoopty",1,"2020-08-20",1,0.719,0.648,3,-7.6,0,0.125,0.2,0,0.127,0.66,140.201,4
316,"3qgPpwtuRu5oP8EtFSj8HE","The Kid LAROI","SO DONE",126521,"F*CK LOVE (SAVAGE)",2,"2020-11-06",22,0.719,0.598,9,-6.254,1,0.077,0.232,0,0.115,0.303,142.592,4
317,"0twxxmLUAbRv9cwZWz9dWY","FELIX SANDMAN","RELATIONS",164245,"RELATIONS",1,"2020-12-18",1,0.837,0.435,0,-7.17,0,0.0427,0.696,1.43e-05,0.11,0.415,124.949,4
318,"4y4spB9m0Q6026KfkAvy9Q","Justin Bieber","Lonely (with benny blanco)",149297,"Lonely (with benny blanco)",1,"2020-10-16",1,0.631,0.239,11,-7.071,0,0.0398,0.864,0,0.116,0.0927,79.859,4
319,"4SS4YfDAEQG0fZAe1xfgn3","Victor Leksell","Svag",191103,"Fånga mig när jag faller",9,"2020-06-17",11,0.595,0.528,5,-8.922,0,0.0621,0.748,0,0.112,0.419,153.74,4
320,"7lPN2DXiMsVn7XUKtOW1CS","Olivia Rodrigo","drivers license",242013,"drivers license",1,"2021-01-08",1,0.585,0.436,10,-8.761,1,0.0601,0.721,1.31e-05,0.105,0.132,143.874,4
321,"4Tf94tAHtlQxjbeeyU3y7C","Sean Kingston","Beautiful Girls - Radio Edit",225373,"Beautiful Girls",1,"2007-08-31",2,0.764,0.65,1,-6.114,0,0.0673,0.169,0,0.298,0.766,130.021,4
322,"4lsFgnxuSyeOF7mMNDTEkI","SJÖGURK","Dippy Days 2021",133500,"Dippy Days 2021",1,"2020-09-14",1,0.776,0.744,11,-5.067,0,0.0608,0.0109,9.59e-06,0.059,0.34,75.003,4
323,"0pGksYnvpx9o8MR2IfiRZT","8lanco","FREE YOUR MIND",175962,"FREE YOUR MIND",1,"2021-01-29",1,0.513,0.516,9,-7.813,1,0.231,0.591,0,0.11,0.544,105.009,4
324,"2etHQJxIbV0soyPhelVs9Y","Saweetie","Best Friend (feat. Doja Cat)",155883,"Best Friend (feat. Doja Cat)",1,"2021-01-07",1,0.84,0.766,4,-4.12,1,0.136,0.00302,3.61e-06,0.0684,0.402,94.018,4
325,"49O5AqdaIGmnfz2d8TXL7Z","Bankrol Hayden","Brothers (feat. Luh Kel)",131853,"Pain is Temporary",3,"2020-06-26",11,0.889,0.483,8,-10.332,1,0.227,0.376,0,0.088,0.761,120.995,4
326,"3U1TuSqHIubBA10cVP7Sk6","Kat Dahlia","I Think I'm In Love",202666,"My Garden",5,"2015-01-09",11,0.632,0.638,7,-6.731,1,0.0505,0.137,0,0.125,0.574,121.868,3
327,"18ssFhD04lWo1RzpcohnrG","Demi Lovato","Anyone",227813,"Anyone",1,"2020-01-27",1,0.557,0.387,11,-6.338,1,0.0374,0.876,0,0.111,0.317,129.98,4
328,"1oKXshzJtz3zDA6dJY8VlZ","Emma Steinbakken","Jeg glemmer deg aldri - fra Rådebank",212459,"Jeg glemmer deg aldri (fra Rådebank)",1,"2021-02-12",1,0.515,0.0862,7,-14.335,1,0.0367,0.806,0.00363,0.0626,0.0907,121.799,4
329,"1LCxdVpqmelSadTYTMCo41","Den BB","Et Guttehjem",179200,"Et Guttehjem",1,"2020-04-17",1,0.635,0.822,6,-4.392,0,0.0846,0.0115,2.82e-06,0.0789,0.271,150.078,4
330,"6KYDEP132TspYEaEvobbuQ","Hagle","Ærmen i kærmen",136243,"Ærmen i kærmen",1,"2021-02-05",1,0.641,0.514,7,-10.173,0,0.181,0.163,0,0.0983,0.693,75.157,4
331,"45GmUDEid9EZ6YA4nFjY0f","Hagle","Født til å ragge",147449,"Født til å ragge",1,"2020-11-13",1,0.766,0.463,1,-11.361,0,0.103,0.00893,0,0.369,0.674,143.981,4
332,"2wIwcIFXAGsKnm6fMBxbUQ","Hagle","Traktor",128571,"Traktor",1,"2020-09-25",2,0.857,0.544,0,-13.066,1,0.222,0.155,3.13e-05,0.122,0.732,144.026,4
333,"4fINc8dnfcz7AdhFYVA4i7","Jason Derulo","It Girl",192200,"Future History (Deluxe Edition)",2,"2011-09-16",14,0.668,0.718,1,-4.736,0,0.0605,0.0165,0,0.104,0.345,91.993,4
334,"3bBknFVxhFjBIFX91HcneQ","Shawn Mendes","There's Nothing Holdin' Me Back",199440,"Illuminate",1,"2017-04-20",13,0.866,0.813,11,-4.063,0,0.0554,0.38,0,0.0779,0.969,121.998,4
335,"7aUuoq4oMfLxaLa5GVUDHi","KALEO","Way down We Go",219560,"Way down We Go",1,"2015-08-07",1,0.59,0.578,10,-5.798,0,0.0528,0.612,0.000162,0.0837,0.264,81.663,4
336,"3tjFYV6RSFtuktYl3ZtYcq","24kGoldn","Mood (feat. iann dior)",140525,"Mood (feat. iann dior)",1,"2020-07-24",1,0.7,0.722,7,-3.558,0,0.0369,0.221,0,0.272,0.756,90.989,4
337,"2CEgGE6aESpnmtfiZwYlbV","Taio Cruz","Dynamite",202613,"The Rokstarr Hits Collection",1,"2010-01-01",15,0.751,0.783,4,-3.724,1,0.0859,0.00379,0,0.036,0.816,119.975,4
338,"3ZFTkvIE7kyPt6Nu3PEa7V","Shakira","Hips Don't Lie (feat. Wyclef Jean)",218093,"Oral Fixation, Vol. 2 (Expanded Edition)",3,"2005-11-28",13,0.778,0.824,10,-5.892,0,0.0707,0.284,0,0.405,0.758,100.024,4
339,"2n3CaPGPLYnYAvTEwKCX8t","Austin Mahone","Mmm Yeah (feat. Pitbull)",231624,"The Secret",3,"2014",9,0.712,0.922,6,-3.902,0,0.0411,0.00266,1.9e-06,0.268,0.976,125.984,4
340,"2ClyWrksDZG5RFK9LJBlon","Sabina Ddumba","Not Too Young",243600,"Homeward Bound",7,"2016-10-28",11,0.47,0.662,0,-5.33,0,0.0791,0.01,0,0.345,0.483,183.579,4
341,"0OPyDgTRuIdCJ9B4bYSths","Pitbull","Hotel Room Service",237600,"Pitbull Starring In Rebelution",8,"2009-08-27",14,0.85,0.631,1,-8.401,1,0.227,0.00684,0.000406,0.0679,0.738,126.002,4
342,"3cHyrEgdyYRjgJKSOiOtcS","Pitbull","Timber (feat. Ke$ha)",204160,"Global Warming: Meltdown (Deluxe Version)",13,"2012",17,0.581,0.963,11,-4.087,1,0.0981,0.0295,0,0.139,0.788,129.992,4
343,"6ocbgoVGwYJhOv1GgI9NsF","Ariana Grande","7 rings",178626,"thank u, next",10,"2019-02-08",12,0.778,0.317,1,-10.732,0,0.334,0.592,0,0.0881,0.327,140.048,4
344,"0ct6r3EGTcMLPtrXHDvVjc","Avicii","The Nights",176658,"The Days / Nights",2,"2014-01-01",4,0.527,0.835,6,-5.298,1,0.0433,0.0166,0,0.249,0.654,125.983,4
345,"4Of7rzpRpV1mWRbhp5rAqG","Lewis Capaldi","Bruises",220492,"Divinely Uninspired To A Hellish Extent",2,"2019-05-17",12,0.736,0.308,4,-7.83,1,0.0677,0.946,0,0.186,0.361,111.202,4
346,"3oUuRNgyIuiqVTWLCChp3s","The Longest Johns","Wellerman",138506,"Between Wind and Water",3,"2018-06-07",15,0.821,0.44,3,-7.378,1,0.271,0.696,0,0.225,0.822,96.563,4
347,"20McUFi8KCIVdNDLrkTDuZ","HVME","Goosebumps",163208,"Goosebumps",1,"2020-06-12",1,0.767,0.659,1,-7.429,1,0.0444,0.325,0,0.13,0.439,124.946,4
348,"0Mq0reDcNpgmQkjHfzpJrp","Ella Henderson","Yours",168586,"Chapter One (Deluxe Version)",4,"2014-10-13",18,0.581,0.263,0,-10.411,1,0.032,0.819,0,0.0808,0.229,125.004,4
349,"43zdsphuZLzwA9k4DJhU0I","Billie Eilish","when the party's over",196077,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",7,"2019-03-29",14,0.367,0.111,4,-14.084,1,0.0972,0.978,3.97e-05,0.0897,0.198,82.642,4
350,"08boNC19ELI4p6QJhNDFX7","NF","Mansion",323266,"Mansion",2,"2015-03-31",12,0.428,0.839,10,-4.53,0,0.303,0.575,0,0.101,0.397,150.575,4
351,"57mKcbEq7nMqtJ4gqJvWcp","Rihanna","Talk That Talk",209600,"Talk That Talk",4,"2011-11-19",11,0.694,0.671,2,-4.088,1,0.0444,0.0371,3.14e-05,0.236,0.466,83.999,4
352,"2WEAKylXBPr9PJNANBSTDG","Molly Kate Kestner","Prom Queen",226143,"Prom Queen",1,"2017-02-03",1,0.601,0.706,6,-4.537,0,0.0458,0.0495,0,0.0982,0.249,91.996,4
353,"3gNNXc7GUgKRPR15W77eDR","Asaf Avidan & the Mojos","One Day / Reckoning Song (Wankelmut Remix) [Radio Edit]",213186,"One Day / Reckoning Song (Wankelmut Remix) [Radio Edit]",1,"2012-06-04",1,0.821,0.676,3,-6.366,0,0.0547,0.187,0.0001,0.0904,0.559,119.012,4
354,"7Ewz6bJ97vUqk5HdkvguFQ","Bryan Adams","Heaven",243360,"Reckless (30th Anniversary / Deluxe Edition)",4,"1984-11-05",32,0.382,0.589,9,-7.315,0,0.0267,0.0465,0,0.122,0.335,140.059,4
355,"3wNNbf63xkxw9rIVWtFy7a","Cynthia Erivo","Stand Up (From Harriet)",303477,"Stand Up (From Harriet)",1,"2019-10-25",1,0.616,0.32,0,-10.194,1,0.0311,0.268,0,0.11,0.177,80.02,4
356,"1MpCvOlkM8VbH50AL7mAUm","Hagle","Bøgda",164127,"Bøgda",1,"2021-03-19",1,0.689,0.721,0,-7.639,0,0.0787,0.0221,0,0.142,0.906,140.055,4
357,"4kLLWz7srcuLKA7Et40PQR","Black Eyed Peas","I Gotta Feeling",289133,"THE E.N.D. (THE ENERGY NEVER DIES) [Deluxe Version]",5,"2009-01-01",25,0.743,0.766,0,-6.375,1,0.0265,0.0873,0,0.509,0.61,127.96,4
358,"0UQvSOE0CgQ1gIHSfo73RS","Soppgirobygget","Afterski",150864,"Afterski",1,"2021-03-05",1,0.609,0.731,1,-8.514,1,0.409,0.265,0,0.335,0.478,127.993,4
359,"1QnvpPFP4Q3FHbDchqWiWy","B.o.B","Airplanes (feat. Hayley Williams of Paramore)",180480,"B.o.B Presents: The Adventures of Bobby Ray",4,"2010-04-27",15,0.66,0.867,6,-4.285,0,0.116,0.11,0,0.0368,0.377,93.033,4
360,"2lXDbdbBw7lJVCWHkYxdep","Taylor Swift","Wildest Dreams",220440,"1989",9,"2014-10-27",13,0.553,0.664,8,-7.417,1,0.0741,0.0709,0.0056,0.106,0.467,140.06,4
361,"08ty5lPyAfzcRjJcCoY5JS","Klaas","When We Were Still Young - Averro Remix",173000,"When We Were Still Young (Averro Remix)",1,"2019-09-20",1,0.508,0.761,9,-5.102,1,0.0443,0.0301,0,0.302,0.29,149.95,4
362,"3slbaNTgLukV60iYBuUmBU","Nationen","Falska Människor",195480,"Kontraster",4,"2013-07-15",12,0.698,0.897,11,-5.309,1,0.0876,0.213,0,0.094,0.89,155.072,4
363,"3QeEf7TMugwZkmn0hPmXio","D-Block & S-te-Fan","Harder State Of Mind",236800,"Harder State Of Mind",1,"2020-06-09",1,0.515,0.94,9,-2.452,0,0.0478,0.0044,1.06e-05,0.23,0.284,150.051,4
364,"3CV4lFELdziNM1OnHU8nwz","Ruelle","I Get to Love You",239362,"I Get to Love You",1,"2016-02-12",1,0.335,0.251,2,-6.225,1,0.0317,0.924,0,0.111,0.0863,153.298,3
365,"4S6fv0puLCsfYjyBTPDb9k","Sia","Helium",252320,"Fifty Shades Darker (Original Motion Picture Soundtrack)",9,"2017-02-10",19,0.42,0.396,4,-6.678,1,0.0296,0.551,0,0.0708,0.132,136.849,4
366,"1jBkxLskXspBSLmH1VoM9k","Evinze","Suicide",205119,"Suicide",1,"2019-03-08",1,0.644,0.477,11,-8.145,0,0.122,0.0676,0.00786,0.0502,0.26,110.139,4
367,"04ZKyYEjRN2PTyqDXGvNfF","Kamelen","Vil Ba Vekk",209408,"KINGPIN SLIM",7,"2019-11-29",11,0.662,0.664,6,-6.808,0,0.291,0.0927,0,0.101,0.505,79.861,4
368,"05CrK6Q5VGtfPDtyQFJ4Kf","We The Kings","Sad Song (feat. Elena Coats)",226330,"Somewhere Somehow",12,"2013-01-01",13,0.512,0.526,1,-5.44,1,0.0251,0.0724,0,0.0675,0.249,85.024,4
369,"0u7b8p0mxUUNT7xeuYUtlP","Sam Ryder","Tiny Riot",204979,"Tiny Riot",1,"2021-03-26",1,0.531,0.79,0,-4.188,0,0.0574,0.0977,0.00421,0.0876,0.51,177.44,4
370,"6HdfSznwCYMh4F8sZMEOPg","AURORA","Runaway",248826,"All My Demons Greeting Me as a Friend",1,"2015-12-11",12,0.327,0.285,11,-10.13,1,0.045,0.618,7.75e-05,0.104,0.133,172.527,3
371,"3IQF4xCQUPicbA4hWfTxPo","OneRepublic","I Lived",234546,"Native",5,"2013-01-01",12,0.593,0.851,9,-5.456,1,0.0446,0.0683,0,0.271,0.344,119.987,4
372,"3DmW6y7wTEYHJZlLo1r6XJ","Becky G","Shower",206166,"Shower",1,"2014-04-23",1,0.699,0.529,2,-7.548,1,0.0487,0.0317,3.59e-05,0.285,0.121,119.987,4
373,"0C4ejWmOTMv8vuYj85mf8m","Rihanna","S&M",243533,"Loud",1,"2010-11-16",12,0.767,0.682,1,-5.02,1,0.042,0.0113,0.00016,0.104,0.833,127.975,4
374,"6epn3r7S14KUqlReYr77hA","Justin Bieber","Baby",214240,"My World 2.0",1,"2010-01-01",10,0.728,0.859,5,-5.237,0,0.137,0.0401,0,0.111,0.535,65.043,4
