"n","id","artist_name","name","duration_ms","album_name","track_number","release_date","total_tracks","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature"
245,"1y9p0sasREgca4degigIAh","MOLOW","I Wouldn't Know",148750,"I Wouldn't Know",1,"2021-08-06",1,0.464,0.862,4,-7.079,0,0.047,0.349,0.0639,0.366,0.584,123.587,4
246,"2OxA05mOTBIpfM31D3IDym","SUD","You Broke Me First",149375,"You Broke Me First",1,"2021-10-22",1,0.621,0.873,8,-5.908,1,0.0606,0.0673,2.21e-05,0.113,0.415,123.984,4
247,"5EO6teRYQBFdFew01PqTKD","Alban Chela","Down",154794,"Down",1,"2021-11-26",1,0.619,0.649,2,-7.15,1,0.0312,0.00673,0,0.233,0.583,127.976,4
248,"6QKuEa39K5fncyo6WcDIQI","TOOMANYLEFTHANDS","Haloes",176000,"Haloes",1,"2021-10-29",1,0.779,0.875,3,-5.283,1,0.0482,0.215,0,0.0775,0.622,124.964,4
249,"1OUyFyaxOMZPplRjgVwjc1","Tom Ferry","Moonlight",180501,"Moonlight",1,"2021-10-15",1,0.64,0.823,0,-5.242,0,0.0472,0.0137,2.21e-05,0.453,0.503,125.033,4
250,"0bDgtu9rPxRoQO8mb8yJtI","Patrick Moreno","Can't Sleep",156850,"Can't Sleep",1,"2021-11-19",1,0.71,0.813,9,-7.653,0,0.0596,0.0148,5.53e-05,0.253,0.286,126.998,4
251,"53GX9uiJ8qCVuqG5Wt8JE5","Ian Storm","Every Breath You Take",190318,"Every Breath You Take",1,"2021-07-16",1,0.747,0.879,9,-4.471,1,0.14,0.00476,0.000189,0.0891,0.0727,126.009,4
252,"4FFqsVnJqq6UrJfTy8wvmk","Faustix","Future Calling",183732,"Future Calling",1,"2021-09-17",1,0.742,0.741,11,-5.265,0,0.0774,0.0556,4.88e-05,0.11,0.638,122.044,4
253,"4iqDo4RxN6dIWLd9891Txr","IZKO","Heathens",128000,"Heathens",1,"2021-09-17",1,0.589,0.8,11,-7.393,0,0.288,0.0476,0,0.14,0.365,104.934,4
254,"0GCYpYEn12p1Exdwwph76r","Cat Mode","Montero (Call Me By Your Name)",141250,"Montero (Call Me By Your Name)",1,"2021-10-01",1,0.741,0.865,0,-5.477,1,0.0834,0.0846,0.000324,0.169,0.84,105.031,4
255,"3o0kUbkcfpSZjFw5iGoJcB","Niklas Dee","Die For Me",127440,"Die For Me",1,"2021-10-22",1,0.662,0.85,9,-3.63,0,0.2,0.303,0,0.157,0.242,125.02,4
256,"5LJZzrGnCY5Djyq2oq3tvR","James Carter","Fire",113422,"Fire",1,"2021-06-25",1,0.805,0.749,5,-5.947,0,0.0503,0.0289,0.00208,0.218,0.518,123.004,4
257,"7xaLlhju3hQhnyWi1GROyi","WISEKIDS","Far For Me",161750,"Far For Me",1,"2021-08-27",1,0.83,0.662,11,-6.154,1,0.0661,0.462,5.31e-06,0.121,0.504,122.056,4
258,"0b02ZHphmQGm0lRtHyDDTH","Ian Storm","Run Away",179346,"Run Away",1,"2020-10-16",1,0.593,0.852,5,-3.609,0,0.119,0.292,0.000162,0.141,0.397,125.928,4
259,"6VQpjhbatj0nzS5Jo1jk67","SUD","Watermelon Sugar",158125,"Watermelon Sugar",1,"2021-10-01",1,0.658,0.839,9,-5.361,1,0.0651,0.0035,0.00638,0.0955,0.307,124.08,4
260,"1sylx18mqSdpOKVmK2gldU","James Carter","X&O",174310,"X&O",1,"2021-07-30",1,0.648,0.609,9,-7.207,0,0.108,0.261,7.38e-06,0.136,0.524,111.914,4
261,"4dlJFL1KVc5zQOMD6bYD1l","SUD","Lick It",161670,"Lick It",1,"2021-06-18",1,0.757,0.818,7,-5.576,1,0.0426,0.0408,0.0193,0.089,0.642,124.988,4
262,"1aEm6XzlBbqeJ1HY5EViE9","Galwaro","Mask Off",117623,"Mask Off",1,"2021-07-09",1,0.817,0.908,0,-5.841,1,0.109,0.0715,0.0223,0.126,0.632,101.019,4
263,"6f3Slt0GbA2bPZlz0aIFXN","Tiësto","The Business",164000,"The Business",1,"2020-09-16",1,0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031,4
264,"0CqCIPhNraDBs8IAj3Py1R","Morgan Oliver-Allen","Have A Nice Life",160000,"Have A Nice Life",1,"2021-08-13",1,0.689,0.843,5,-6.88,0,0.0296,0.0097,0.000339,0.176,0.696,119.006,4
265,"4eBMIU9A2DTYxcO0uOiGiS","WISEKIDS","DESTINY (I.O.U) (feat. Shibui)",154512,"DESTINY (I.O.U) (feat. Shibui)",1,"2021-05-28",1,0.78,0.742,2,-4.293,0,0.0362,0.0525,0.213,0.0571,0.475,122.926,4
266,"6eNHk1VjJIDl2vqlkT6Oc2","farfetch'd","Off My Mind (feat. Gia Koka)",134160,"Off My Mind (feat. Gia Koka)",1,"2021-07-16",1,0.737,0.658,0,-4.858,1,0.0333,0.0974,0.000684,0.169,0.439,124.957,4
267,"4W7o5MPoj3GT5mqqShzNoh","SUD","Caught Me (feat. TUSO)",179585,"Caught Me (feat. TUSO)",1,"2021-07-30",1,0.669,0.892,9,-6.373,0,0.0438,0.0218,0.00623,0.0514,0.653,125.988,4
268,"6TO1XrGYwdw5y6lx3x5Aa7","Martin Jensen","Make My Mind Go (with Jonasu)",151367,"Make My Mind Go (with Jonasu)",1,"2021-06-11",1,0.716,0.622,2,-5.161,0,0.0278,0.00646,5.33e-06,0.124,0.576,124.005,4
269,"6xg4Auc6lQ75fTuzckPdMF","Karma Child","Drivers License",264957,"Drivers License",1,"2021-03-05",1,0.644,0.565,4,-8.156,0,0.0606,0.343,1.12e-05,0.115,0.355,128.052,4
270,"7moSS8QgAWKGsckmWoRdoT","Buzz Low","All Night",176129,"All Night",1,"2021-08-06",1,0.751,0.734,5,-7.344,0,0.0479,0.0416,0.000376,0.257,0.382,124.032,4
271,"0HfNmWE8fohKdQCXbR1CwS","MOLOW","Bass Goes Down",144449,"Bass Goes Down",1,"2021-05-07",1,0.746,0.746,9,-6.947,0,0.0541,0.153,0.000102,0.0851,0.455,123.967,4
272,"4VzbvZC7DqOn1He0yK3uhX","Benlon","Attention",127804,"Attention",1,"2021-08-13",1,0.785,0.797,7,-6.336,1,0.0981,0.171,0,0.0998,0.291,123.014,4
273,"70LTQSenV9pqn7d5CEfqEb","Britt Lari","Sweet Dreams",170868,"Sweet Dreams",1,"2021-07-02",1,0.627,0.934,1,-3.873,1,0.0323,0.0698,0.459,0.244,0.108,124.95,4
274,"6ft4hAq6yde8jPZY2i5zLr","MEDUZA","Paradise (feat. Dermot Kennedy)",167903,"Paradise",1,"2020-10-30",1,0.632,0.595,8,-7.644,0,0.0401,0.0689,0,0.209,0.435,124.114,4
275,"6997Kt5D5ydzgFhwrVcz1D","Tom Enzy","Sex On Fire",164160,"Sex On Fire",1,"2021-04-16",1,0.667,0.856,6,-7.998,0,0.0387,0.00868,0.102,0.0775,0.673,124.992,4
276,"6sf9gs9rXNRYsr7uytump4","Hartzon","All Cried Out",153442,"All Cried Out",1,"2021-06-04",1,0.736,0.677,0,-8.376,0,0.126,0.299,0.00031,0.0612,0.469,122.009,4
277,"20McUFi8KCIVdNDLrkTDuZ","HVME","Goosebumps",163208,"Goosebumps",1,"2020-06-12",1,0.767,0.659,1,-7.429,1,0.0444,0.325,0,0.13,0.439,124.946,4
278,"5FPpImN9SahVOdIYJObUWt","Zookeepers","What's The Difference",132992,"What's The Difference",1,"2021-03-19",1,0.731,0.809,7,-5.411,0,0.113,0.134,8.47e-06,0.256,0.671,125.101,4
279,"5N4erncE7kuUccm7zEmwzk","Silk City","Electricity (with Dua Lipa)",238173,"Electricity (with Dua Lipa)",1,"2018-09-06",1,0.588,0.67,0,-6.439,1,0.0473,0.0104,3.33e-06,0.338,0.505,118.159,4
280,"65bAPbybby8YlWbwr5BpWN","MOLOW","Somebody To Love",141161,"Somebody To Love",1,"2021-02-12",1,0.569,0.927,6,-4.452,0,0.0424,0.0517,0.00172,0.333,0.506,126.002,4
281,"2xyIwHKujL7tSgkK2Waj2s","R3HAB","All Around The World (La La La)",147840,"All Around the World (La La La)",1,"2019-04-05",1,0.733,0.859,9,-5.03,0,0.033,0.479,0.0645,0.105,0.52,124.948,4
282,"14ngWWxvUSnIMXgF6rzSk1","Ofenbach","Head Shoulders Knees & Toes (feat. Norma Jean Martine)",156960,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",1,"2020-05-08",1,0.798,0.828,2,-5.36,1,0.193,0.0247,2.55e-06,0.121,0.6,124.962,4
283,"1ZtvYO86c0IU0qTegpCKfT","Bless You","Head Under Water",165245,"Head Under Water",1,"2020-09-11",1,0.817,0.73,1,-5.692,0,0.0698,0.152,0.0201,0.176,0.639,121.974,4
284,"6Ozh9Ok6h4Oi1wUSLtBseN","DaBaby","BOP",159714,"KIRK",3,"2019-09-27",13,0.769,0.787,11,-3.909,1,0.367,0.189,0,0.129,0.836,126.77,4
285,"78QR3Wp35dqAhFEc2qAGjE","Lil Baby","Drip Too Hard (Lil Baby & Gunna)",145542,"Drip Harder",12,"2018-10-05",13,0.897,0.662,1,-6.903,0,0.292,0.0852,0,0.534,0.389,112.511,4
286,"6vN77lE9LK6HP2DewaN6HZ","Lil Baby","Yes Indeed",142273,"Harder Than Ever",5,"2018-05-18",17,0.963,0.346,5,-9.309,0,0.53,0.0355,0,0.108,0.562,119.957,4
287,"4sWuPniHClkInYAnzXAYUF","NLE Choppa","Camelot",148759,"Camelot",1,"2019-09-13",1,0.787,0.713,7,-5.252,1,0.401,0.0849,0,0.717,0.761,175.046,4
288,"3XiNC94b4Tq1xwv70sQJGN","Lil Uzi Vert","Sanguine Paradise",243976,"Sanguine Paradise",1,"2019-04-09",1,0.729,0.603,6,-6.736,0,0.0666,0.0948,0,0.113,0.207,134.972,4
289,"2wAJTrFhCnQyNSD3oUgTZO","J. Cole","Work Out",235320,"Cole World: The Sideline Story",16,"2011-09-27",16,0.831,0.427,2,-6.903,1,0.106,0.0531,0,0.307,0.216,93.004,4
290,"2gwkD6igEhQbDQegRCcdoB","DaBaby","Suge",163320,"Baby On Baby",2,"2019-03-01",13,0.876,0.662,2,-6.482,0,0.426,0.0608,0,0.127,0.844,75.445,4
291,"2cVJq55ISQ7LNkWibZzRSY","Cartoon","Piranha",187586,"Piranha",1,"2022-01-29",1,0.491,0.82,0,-4.782,0,0.0342,0.0226,0.000131,0.0695,0.413,174.046,4
292,"2FvD20Z8aoWIePi7PoN8sG","DaBaby","TOES (feat. Lil Baby & Moneybagg Yo)",136366,"KIRK",8,"2019-09-27",13,0.816,0.582,8,-4.141,1,0.341,0.0794,5.84e-06,0.0916,0.542,160.004,4
293,"5WpR5mGVRi9NgnKAQsT4eE","DaBaby","GO",147680,"BLAME IT ON BABY (DELUXE)",6,"2020-08-04",24,0.795,0.823,2,-4.137,1,0.252,0.0824,0,0.13,0.912,132.92,4
294,"6yMhdnw1QFll8n3KuFmJ1s","Tian","GROOVEBOX 404",169695,"GROOVEBOX 404",1,"2022-03-11",1,0.828,0.818,2,-5.331,1,0.0948,0.0017,0.371,0.203,0.431,125.072,4
295,"3WyRgi8CzQnhzO0xw79tTS","DaBaby","Goin Baby",141826,"Baby On Baby",3,"2019-03-01",13,0.755,0.772,6,-5.585,1,0.4,0.128,0,0.157,0.678,132.906,4
296,"02RCbjb9czvQKNGBmEmWob","Lil Baby","Woah",183011,"My Turn",5,"2020-02-28",20,0.883,0.599,11,-5.551,1,0.248,0.0177,0,0.179,0.413,142.976,4
297,"3wScL5W8H40zzCKN0atfBk","Lil Wayne","Uproar",194184,"Tha Carter V",4,"2018-09-28",23,0.743,0.87,1,-2.188,1,0.212,0.0595,0,0.299,0.884,99.079,4
298,"7floNISpH8VF4z4459Qo18","XXXTENTACION","Look At Me!",126345,"Look At Me!",1,"2017-02-20",1,0.763,0.726,1,-6.405,1,0.282,0.259,0,0.0976,0.349,139.059,4
299,"7FIWs0pqAYbP91WWM0vlTQ","Eminem","Godzilla (feat. Juice WRLD)",210800,"Music To Be Murdered By",7,"2020-01-17",20,0.808,0.745,10,-5.26,0,0.342,0.145,0,0.292,0.829,165.995,4
300,"5BJMeoCXXgbRAWfp6fTulr","NLE Choppa","Shotta Flow (feat. Blueface) [Remix]",176631,"Cottonwood",9,"2019-12-23",10,0.894,0.511,2,-4.768,1,0.421,0.0251,0,0.14,0.567,120.077,4
301,"5HbUlcOjVR9Dsll5Y5ue7H","Mad Miguel","Get High",146718,"Get High",1,"2022-02-25",1,0.73,0.924,7,-4.923,1,0.226,0.0458,0,0.218,0.391,128.058,4
302,"4PklAHGXT5ityno3IA8SKd","Polo G","Go Stupid",165726,"THE GOAT",5,"2020-05-15",16,0.92,0.833,1,-3.18,1,0.253,0.0277,0,0.0596,0.645,141.034,4
303,"6CUP2khYzdphXebxVTfPE3","Lil Uzi Vert","Lo Mein",195299,"Eternal Atake",2,"2020-03-06",18,0.855,0.676,1,-5.736,1,0.325,0.0888,0,0.144,0.509,133.082,4
304,"7hav1MHURQf5SAoPk0egqh","Lil Uzi Vert","Baby Pluto",210261,"Eternal Atake",1,"2020-03-06",18,0.772,0.634,10,-6.101,0,0.212,0.135,0,0.432,0.671,160.052,4
305,"0a4kXlqLISIf5PSiyp0Zmp","Lil Uzi Vert","Celebration Station",195058,"Eternal Atake (Deluxe) - LUV vs. The World 2",8,"2020-03-13",32,0.748,0.771,6,-4.156,1,0.15,0.101,0,0.135,0.792,142.086,4
306,"0fySG6A6qLE8IvDpayb5bM","DaBaby","VIBEZ",144935,"KIRK",4,"2019-09-27",13,0.768,0.652,1,-2.708,0,0.307,0.113,0,0.107,0.777,154.187,4
307,"2fOlBMkWR7lXJfqp5VTbDG","Lil Uzi Vert","Futsal Shuffle 2020 - Bonus Track",198912,"Eternal Atake",17,"2020-03-06",18,0.879,0.448,7,-8.57,0,0.222,0.0346,0,0.224,0.278,136.985,4
308,"1jaTQ3nqY3oAAYyCTbIvnM","Jack Harlow","WHATS POPPIN",139741,"Sweet Action",1,"2020-03-13",7,0.923,0.604,11,-6.671,0,0.245,0.017,0,0.272,0.826,145.062,4
309,"0RLLvYBopDwooCyvnTwgYu","Lil Tjay","F.N",224000,"True 2 Myself",3,"2019-10-11",17,0.567,0.515,6,-10.265,0,0.247,0.354,0,0.078,0.321,120.1,1
310,"56uXDJRCuoS7abX3SkzHKQ","Lil Uzi Vert","Myron",224954,"Eternal Atake (Deluxe) - LUV vs. The World 2",1,"2020-03-13",32,0.771,0.654,8,-6.976,0,0.298,0.055,0,0.214,0.573,155.047,4
311,"44gRhRi2OhEf7moAUj6MD1","Lil Baby","The Bigger Picture",252728,"The Bigger Picture",1,"2020-06-12",1,0.59,0.618,1,-5.756,1,0.334,0.0127,0,0.244,0.153,96.459,3
312,"740kQ8xwSGloumdiKR5Cwz","Future","Trillionaire (feat. Youngboy Never Broke Again)",167551,"High Off Life",9,"2020-05-15",21,0.768,0.526,0,-7.182,1,0.209,0.237,0,0.139,0.473,139.999,4
313,"5gNOINI5dXZVom2b36LMOd","DaBaby","PICK UP (feat. Quavo)",118546,"BLAME IT ON BABY",2,"2020-04-17",13,0.915,0.612,1,-4.535,1,0.407,0.0944,0,0.115,0.758,129.93,4
314,"4bl1HBZliBuYpFZjWgefE4","Roddy Ricch","Peta (feat. Meek Mill)",198848,"Please Excuse Me for Being Antisocial",8,"2019-12-06",16,0.778,0.573,10,-7.339,0,0.251,0.015,0,0.464,0.269,140.114,4
315,"5f4Hy5mw5SRaUgXX9c6P5S","Lil Baby","Sum 2 Prove",205760,"My Turn",13,"2020-02-28",20,0.827,0.552,4,-7.571,0,0.274,0.0169,0,0.122,0.408,124.011,4
316,"3kW4z2pIj5VY5fLjBrMRL5","Lil Uzi Vert","P2",234626,"Eternal Atake",16,"2020-03-06",18,0.775,0.72,11,-5.353,0,0.193,0.0236,0,0.114,0.49,155.086,4
317,"5egD7A5x9AHdVO2fMo3Wbo","Lil Uzi Vert","Silly Watch",195692,"Eternal Atake",3,"2020-03-06",18,0.903,0.535,8,-6.238,1,0.286,0.0298,0,0.0851,0.157,130.117,4
318,"2gZUPNdnz5Y45eiGxpHGSc","Kanye West","POWER",292093,"My Beautiful Dark Twisted Fantasy",3,"2010-11-22",13,0.542,0.914,0,-4.747,0,0.113,0.0161,0,0.744,0.576,153.993,4
319,"36TO60sxDduIsO3xH8IcUh","Joyner Lucas","Isis",236000,"Isis",1,"2019-05-23",1,0.918,0.837,1,-6.792,1,0.255,0.234,0,0.227,0.855,120.017,4
320,"2NyrXRn4tancYPW6JwtTl2","Tee Grizzley","From The D To The A (feat. Lil Yachty)",158684,"From The D To The A (feat. Lil Yachty)",1,"2017-03-17",1,0.851,0.625,10,-5.417,0,0.303,0.195,0,0.266,0.668,99.061,4
321,"021lWIHJrURZrmvYQ1xcM8","Future","All Bad (feat. Lil Uzi Vert)",207738,"High Off Life",14,"2020-05-15",21,0.931,0.667,6,-7.043,0,0.318,0.0144,0,0.15,0.667,142.039,4
322,"5L0X8T8HNaUAIYw1oofg1M","Joyner Lucas","ADHD",205802,"ADHD",1,"2019-09-12",1,0.574,0.788,10,-6.778,1,0.0638,0.0156,0,0.37,0.34,83.94,4
323,"2sU9EjevkrU9OkPZudvFNN","Imagine Dragons","Believer (feat. Lil Wayne)",219705,"Believer (feat. Lil Wayne)",1,"2019-01-07",1,0.487,0.838,10,-4.319,0,0.255,0.058,0,0.0645,0.762,93.701,3
324,"2MbdDtCv5LUVjYy9RuGTgC","Jack Harlow","WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",227478,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix]",1,"2020-06-24",1,0.904,0.723,11,-5.224,0,0.26,0.0631,0,0.185,0.835,145.013,4
325,"69yfbpvmkIaB10msnKT7Q5","Imagine Dragons","Radioactive",276040,"Radioactive",1,"2014-01-01",1,0.483,0.894,9,-3.9,1,0.223,0.0407,0,0.282,0.278,139.858,4
326,"04VO6VICgMJgTe2dLxFBoW","SAINt JHN","Anything Can Happen (feat. Meek Mill)",186209,"Anything Can Happen (feat. Meek Mill)",1,"2019-08-09",1,0.683,0.779,2,-6.512,1,0.0609,0.0224,0,0.368,0.198,138.018,4
327,"1KjQPDJQCUuqDj3AmfSBCa","NLE Choppa","CAPO",192200,"CAPO",1,"2019-03-22",1,0.617,0.953,2,-4.162,1,0.0693,0.119,0,0.331,0.594,154.964,4
328,"1fPnUpoXCpD2NDI4vPVeLw","Tory Lanez","Stupid Again",174848,"The New Toronto 3",3,"2020-04-10",16,0.775,0.823,5,-4.941,0,0.0635,0.0881,0,0.309,0.65,120.059,4
329,"3FL294j5PN9eYGh8slNKvB","Eminem","Survival",272280,"Survival",1,"2013-01-01",1,0.453,0.907,7,-2.959,1,0.212,0.00345,0,0.079,0.435,176.032,4
330,"4cSSL3YafYjM3yjgFO1vJg","NLE Choppa","Walk Em Down (feat. Roddy Ricch)",173288,"Walk Em Down (feat. Roddy Ricch)",1,"2020-03-19",1,0.867,0.744,2,-5.171,1,0.227,0.268,0,0.0713,0.645,84.005,4
331,"4vwfOiyWxXeEdx4ejAJgdx","Huncho Jack","Eye 2 Eye",190678,"Huncho Jack, Jack Huncho",3,"2017-12-21",13,0.818,0.65,2,-4.328,1,0.148,0.00122,0,0.104,0.163,146.015,4
332,"4qo0aBXSAj5WaXzpKzcXWj","Big Sean","I Don't Fuck With You",284386,"Dark Sky Paradise (Deluxe)",4,"2015-02-24",15,0.823,0.733,1,-5.474,1,0.0628,0.0349,0,0.324,0.397,97.972,4
333,"41LhQUkElADQ5YUbpYv2D0","$uicideboy$","...And To Those I Love, Thanks For Sticking Around",168489,"STOP STARING AT THE SHADOWS",12,"2020-02-14",12,0.792,0.512,2,-6.875,1,0.0408,0.13,8.82e-05,0.14,0.11,113.978,4
334,"4iHSE5R1U8jf84tRn52xRt","iann dior","Prospect (ft. Lil Baby)",226313,"I'm Gone",9,"2020-06-12",9,0.816,0.579,1,-6.097,1,0.0867,0.203,0,0.127,0.43,120.078,4
335,"7y7w4tl4MaRC2UMEj1mPtr","Juice WRLD","Come & Go (with Marshmello)",205484,"Legends Never Die",11,"2020-07-10",21,0.625,0.814,0,-5.181,1,0.0657,0.0172,0,0.158,0.535,144.991,4
336,"6EDO9iiTtwNv6waLwa1UUq","DJ Khaled","POPSTAR (feat. Drake)",200221,"POPSTAR (feat. Drake)",1,"2020-07-17",1,0.8,0.56,5,-4.818,0,0.261,0.057,0,0.134,0.45,163.071,4
337,"2c5Isyd07hWsl7AQia2Dig","Bad Meets Evil","Fast Lane",249560,"Hell: The Sequel (Deluxe)",2,"2011-01-01",11,0.615,0.871,1,-3.804,1,0.281,0.0388,0,0.246,0.338,119.149,5
338,"0Tcw8w9pvPrZoORgxsNASW","Future","Over Your Head",186842,"Over Your Head",1,"2020-07-31",1,0.773,0.742,5,-5.453,0,0.162,0.00198,0,0.558,0.35,148.949,4
339,"76MjtLfZoTNc3BDqUVjuRH","Future","Patek",280665,"Patek",1,"2020-07-30",1,0.801,0.596,1,-4.72,1,0.0534,0.00301,0,0.162,0.134,120.028,4
340,"5Vs6E5bwzYsINLiY7v3BxX","DaBaby","CALL IT EVEN",87400,"BLAME IT ON BABY (DELUXE)",8,"2020-08-04",24,0.863,0.533,0,-9.247,1,0.385,0.0144,2.62e-06,0.287,0.725,129.344,3
341,"3jlxX3VXPiY3lvBBbppQD3","The Kid LAROI","TELL ME WHY",195268,"F*CK LOVE",8,"2020-07-24",15,0.6,0.723,6,-4.928,0,0.158,0.109,0,0.167,0.463,149.881,4
342,"3GZd1aDsgKL71Kt3VIp0hc","NLE Choppa","Narrow Road (feat. Lil Baby)",240297,"Narrow Road (feat. Lil Baby)",1,"2020-07-30",1,0.614,0.553,7,-8.225,1,0.169,0.0306,0,0.203,0.161,159.999,4
343,"6DTbXmaAUQwXetYiEGQiA9","Quando Rondo","Shooters & Movers",161616,"Diary of a Lost Child",2,"2020-08-26",16,0.798,0.486,0,-6.26,0,0.139,0.49,0,0.154,0.261,133.084,4
344,"0mb3uDw5vfFUcZfJYFOMRu","Cordae","Gifted (feat. Roddy Ricch)",168477,"Gifted (feat. Roddy Ricch)",1,"2020-08-27",1,0.653,0.603,5,-5.697,0,0.171,0.175,0,0.18,0.551,151.016,4
345,"4PzovBqgnSHKd8opsP7IVM","YFN Lucci","Everyday We Lit (feat. PnB Rock)",197170,"Long Live Nut",6,"2017-03-03",9,0.758,0.646,7,-4.701,1,0.112,0.128,0,0.0778,0.589,155.955,4
346,"6HfOzLLjsaXsehIFEsrxTk","Young Money","Trophies",188320,"Rise Of An Empire (Deluxe Edition)",2,"2014-01-01",14,0.746,0.687,1,-7.475,1,0.382,0.155,0,0.137,0.283,143.931,4
347,"6ndmKwWqMozN2tcZqzCX4K","Fort Minor","Remember the Name (feat. Styles of Beyond)",230493,"The Rising Tied",2,"2005-11-21",16,0.688,0.835,8,-4.162,1,0.0911,0.0583,2.87e-06,0.0795,0.88,84.858,4
348,"2eMwDehkIC1j68U6FA3Eiq","Lil Uzi Vert","XO TOUR Llif3",182706,"XO TOUR Llif3",1,"2017-03-24",1,0.732,0.75,11,-6.366,0,0.231,0.00264,0,0.109,0.401,155.096,4
349,"6pOpsuCxYF1cuRkHBPDigj","NLE Choppa","Shotta Flow 5",145167,"Top Shotta",12,"2020-08-10",20,0.806,0.749,1,-5.268,1,0.328,0.0838,0,0.0621,0.77,140.032,4
350,"6nDSLDomNqfet6w0r1GHAz","Gunna","RELENTLESS (feat. Lil Uzi Vert)",168106,"WUNNA (Deluxe)",23,"2020-07-24",26,0.881,0.517,4,-8.916,1,0.308,0.0115,0,0.151,0.786,115.084,4
351,"2T5NBwKRySiCR78vVk08vr","DaBaby","BLIND (feat. Young Thug)",153466,"BLAME IT ON BABY (DELUXE)",4,"2020-08-04",24,0.709,0.679,11,-6.503,0,0.346,0.0115,0,0.0971,0.754,162.973,4
352,"4MfMLSJD5dKW0zXa9daLmk","DaBaby","TLC (feat. Gunna)",177426,"BLAME IT ON BABY (DELUXE)",9,"2020-08-04",24,0.908,0.607,6,-6.499,0,0.311,0.0188,0,0.107,0.345,131.075,4
353,"74lnM5V6ecvoTPV0fvptx9","Ski Mask The Slump God","Nuketown (feat. Juice WRLD)",166400,"STOKELEY",2,"2018-11-30",13,0.808,0.617,10,-9.32,0,0.442,0.113,0,0.734,0.632,149.962,4
354,"2bSk87AVkCIIC3Bcligq1z","Lil Baby","Life Goes On",247054,"Harder Than Ever",13,"2018-05-18",17,0.716,0.541,1,-7.909,1,0.149,0.0021,0,0.115,0.387,139.978,4
355,"6n4U3TlzUGhdSFbUUhTvLP","Migos","Walk It Talk It",276147,"Culture II",6,"2018-01-26",24,0.907,0.633,2,-5.145,1,0.184,0.0876,2.6e-06,0.106,0.395,145.914,4
356,"1BuZAIO8WZpavWVbbq3Lci","Rae Sremmurd","Powerglide (feat. Juicy J) - From SR3MM",332300,"SR3MM",7,"2018-05-04",27,0.713,0.831,1,-4.75,0,0.15,0.0168,0,0.118,0.584,173.948,4
357,"14PlDNjNh3pXyHXzkhX8n5","6ix9ine","KEKE",151914,"Day69: Graduation Day",4,"2018-04-10",12,0.599,0.857,7,-5.7,1,0.299,0.0321,0,0.4,0.469,187.985,4
358,"2JvzF1RMd7lE3KmFlsyZD8","J. Cole","MIDDLE CHILD",213593,"MIDDLE CHILD",1,"2019-01-23",1,0.837,0.364,8,-11.713,1,0.276,0.149,0,0.271,0.463,123.984,4
359,"34PhB0kHT00utubP3aTau8","Ski Mask The Slump God","Burn The Hoods",102960,"Burn The Hoods",1,"2020-07-24",1,0.871,0.715,3,-7.828,0,0.147,0.196,0,0.14,0.378,150.955,4
360,"25zlnOAzbVoOzIeXSvQFf1","Pop Smoke","Got It On Me",164579,"Shoot For The Stars Aim For The Moon",17,"2020-07-03",19,0.688,0.647,2,-7.258,1,0.19,0.00815,1.65e-05,0.095,0.195,88.834,4
361,"3U3STxSn8EgiwtbgG7g6k1","Lil Skies","Riot",166457,"Riot",1,"2020-05-14",1,0.853,0.852,1,-5.063,1,0.201,0.0236,0,0.342,0.832,98.022,4
362,"19m3E0nMZobyA93AxMXC32","Juice WRLD","I'm Still",192859,"Goodbye & Good Riddance",13,"2018-12-10",17,0.631,0.672,11,-4.583,1,0.0347,0.0811,0,0.154,0.282,119.948,4
363,"46eK1kembooWblMi7M7yLM","Brennan Savage","Look at Me Now",150000,"Look at Me Now",1,"2017-07-01",1,0.649,0.538,0,-9.793,0,0.0918,0.0483,0.401,0.0928,0.355,160.075,4
364,"5SsR3wtCOafDmZgvIdRhSm","ScHoolboy Q","Man Of The Year",216013,"Oxymoron (Deluxe)",12,"2014-01-01",15,0.749,0.865,3,-5.228,1,0.0413,0.00536,0,0.198,0.371,111.914,4
365,"6OklkKdVHtwMgBuIlHFiSA","Jaden","Beautiful Disruption",138040,"ERYS IS COMING",2,"2019-04-19",3,0.551,0.848,11,-3.384,0,0.0643,0.165,0,0.149,0.359,160.091,4
366,"22nyEAEM29tcBRhukR089b","Jaden","Icon",220995,"SYRE",11,"2017-11-17",17,0.786,0.82,9,-5.093,0,0.232,0.222,0,0.575,0.49,119.982,4
367,"1VVLcJNUT1t5zVLmRttgS5","Jaden","Ghost - Remix",162220,"ERYS (Deluxe)",3,"2019-07-05",20,0.77,0.589,1,-4.942,1,0.111,0.144,8.61e-06,0.178,0.163,148.056,4
368,"3lz2JgAt4cyr04qDlBgTOv","Jaden","Watch Me",154456,"SYRE",12,"2017-11-17",17,0.734,0.722,0,-4.872,1,0.071,0.0108,0.000201,0.157,0.229,129.927,4
