id,duration_ms,tempo,loudness,name,artist_id,artist,album_id,album,popularity,playlist,danceability,energy,key,mode,speechiness,acousticness,instrumentalness,liveness,valence,time_signature
2PzU4IB8Dr6mxV3lHuaG34,0.1393613547954173,0.6396542257387828,0.8293732503528214,(I Can't Get No) Satisfaction - Mono Version,22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,2Q5MwpTmtjscaS34mJFXQQ,Out Of Our Heads,74,12,0.723,0.863,2,1,0.0338,0.0383,0.0317,0.128,0.9309999999999999,4
2g7gviEeJr6pyxO7G35EWQ,0.37358267064145073,0.8136629639536901,0.836036369525484,Paradise By the Dashboard Light,7dnB1wSxbYa8CejeVg98hz,Meat Loaf,6mvI80w5r78niBmwtu7RF9,Bat Out Of Hell,69,12,0.326,0.872,2,1,0.122,0.214,0.0,0.461,0.49200000000000005,4
0ofHAoxe9vBkTCp2UQIavz,0.16806232557681675,0.5638588933158757,0.7864794206788053,Dreams - 2004 Remaster,08GQAI4eElDnROBrJRGE0X,Fleetwood Mac,0BwWUstDMUbgq2NYONRqlu,Rumours (Super Deluxe),81,12,0.828,0.49200000000000005,0,1,0.0276,0.0644,0.00428,0.128,0.789,4
54flyrjcdnQdco7300avMJ,0.056716143650052744,0.38157184624120666,0.8426532170372255,We Will Rock You - Remastered 2011,1dfeR4HaWDbWqFHLkxsg1d,Queen,6Di4m5k1BtMJ0R44bWNutu,News Of The World (Deluxe Remastered Version),67,12,0.693,0.49700000000000005,2,1,0.11900000000000001,0.679,0.0,0.258,0.473,4
5BIMPccDwShpXq784RJlJp,0.22858071004693942,0.5787823752739492,0.8104018693751012,Enter Sandman,2ye2Wgw4gimLv2eAKyk1NB,Metallica,6QdCohkHKNTVoaSx1ZzitH,Metallica,10,12,0.579,0.8240000000000001,6,0,0.03,0.00206,0.00903,0.059000000000000004,0.635,4
4CJVkjo5WpmUAKp3R44LNb,0.18721462685538687,0.45888299145419476,0.7339842213636258,Sweet Home Alabama,4MVyzYMgTwdP7Z49wAZHx0,Lynyrd Skynyrd,5rtOJsiDDjA9V5306cyTRS,Second Helping,0,12,0.597,0.605,7,1,0.0255,0.18100000000000002,0.000331,0.11800000000000001,0.8859999999999999,4
2LawezPeJhN4AWuSB0GtAU,0.0879429179880855,0.5448901153050162,0.8493163362098883,Have You Ever Seen The Rain,3IYUhFvPQItj6xySrBmZkd,Creedence Clearwater Revival,372cMadhAGlNuDnc8TssqF,Pendulum (40th Anniversary Edition),77,12,0.741,0.6970000000000001,0,1,0.0277,0.0664,2.2800000000000002e-05,0.133,0.774,4
63OFKbMaZSDZ4wtesuuq6f,0.12915641934737634,0.6848282626345107,0.7247530250098327,Born To Be Wild,1WRM9i067hd2ujxxi8FI3m,Steppenwolf,6GLHwIp1K3u1zdLOdPRG0W,Steppenwolf,70,12,0.43799999999999994,0.71,2,1,0.0919,0.262,0.537,0.221,0.53,4
6mib3N4E8PZHAGQ3xy7bho,0.18602186349996472,0.6780235302951375,0.7525854290539759,Moonage Daydream - 2012 Remaster,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,48D1hRORqJq52qsnUYZX56,The Rise and Fall of Ziggy Stardust and the Spiders from Mars (2012 Remaster),67,12,0.56,0.605,11,0,0.0348,0.0408,0.000162,0.0585,0.7559999999999999,4
2sXp9Qmvc7mRaDBjBgcGGi,0.16485236477230034,0.550887665601374,0.7856465307822225,Every Breath You Take - Remastered 2003,5NGO30tJxFlKixkPSgXcFE,The Police,7yDxJXFPl88Dt9kBo0dDD6,Synchronicity,0,12,0.813,0.46,1,1,0.0346,0.56,0.0105,0.0724,0.7290000000000001,4
70Z9t1qhytWtG4cCmmi7mU,0.10404358262142151,0.4985944708030053,0.9432015362191426,I Wanna Rock,7b85ve82Sh36a3UAx74wut,Twisted Sister,0dzqapIToiOhULGvzDKpXm,Stay Hungry,69,12,0.504,0.9109999999999999,2,1,0.0738,0.00512,0.0123,0.355,0.6709999999999999,4
1oG2vWELiGjIqxwqGcyqwF,0.06645020828240436,0.6446991135076283,0.9234898086666821,You Really Got Me,1SQRv42e4PjEYfPhS0Tk9E,The Kinks,3hXXoaAA09avxBSSxtPIaL,Kinks (Super Deluxe Edition),0,12,0.5670000000000001,0.9590000000000001,8,1,0.102,0.0995,6.07e-05,0.1,0.961,4
0K6yUnIKNsFtfIpTgGtcHm,0.16973580373710642,0.615617095364804,0.815607431228744,Limelight,2Hkut4rAAyrQxRdof7FVJq,Rush,2xg7iIKoSqaDNpDbJnyCjY,Moving Pictures (2011 Remaster),66,12,0.581,0.8540000000000001,1,0,0.0428,0.00197,0.0013,0.111,0.7879999999999999,4
3qT4bUD1MaWpGrTwcvguhb,0.19889616068015403,0.3819754372627142,0.8304837702149319,Black Dog - Remaster,36QJpDe2go2KgaRleHCDTp,Led Zeppelin,44Ig8dzqOkvkGDzaUof9lK,Led Zeppelin IV (Deluxe Edition),71,12,0.43700000000000006,0.8640000000000001,4,0,0.0904,0.396,0.0314,0.242,0.7490000000000001,4
5jzma6gCzYtKB1DbEwFZKH,0.12104087060240291,0.6277670622797261,0.8420979571061703,London Calling - Remastered,3RGLhK1IP9jnYFH4BRFJBS,The Clash,6FCzvataOZh68j8OKzOt9a,London Calling (Remastered),69,12,0.6509999999999999,0.8009999999999999,0,1,0.0514,0.12300000000000001,0.0,0.0825,0.7759999999999999,4
2EqlS6tkEnglzr7tkKAAYD,0.16982357930727848,0.7743644614640968,0.7362978044096894,Come Together - Remastered 2009,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,0ETFjACtuP2ADo6LFhL6HN,Abbey Road (Remastered),75,12,0.5329999999999999,0.376,9,0,0.0393,0.0302,0.248,0.0926,0.187,4
61Q9oJNd9hJQFhSDh6Qlap,0.17784068816047016,0.548559977849423,0.8371931610485158,House Of The Rising Sun,3ICflSq6ZgYAIrm2CTkfVP,The Animals,0h5qS8o0dAoPfj6bLg3z3Y,The Best Of The Animals,58,12,0.315,0.534,9,0,0.031,0.000825,0.10800000000000001,0.10099999999999999,0.28300000000000003,3
7snQQk1zcKl8gZ92AnueZW,0.24867393262445672,0.5880368112554966,0.8888091988061912,Sweet Child O' Mine,3qm84nBOXUEQ2vnTfUTTFC,Guns N' Roses,28yHV3Gdg30AiB8h8em1eW,Appetite For Destruction,73,12,0.446,0.9520000000000001,6,1,0.0523,0.0901,0.0857,0.11199999999999999,0.624,4
6cr6UDpkjEaMQ80OjWqEBQ,0.2440251087350638,0.6955703538930108,0.8424449945630798,Sultans of Swing,0WwSkZ7LtFUFjGjMZBMt6T,Dire Straits,4dKdxly4ji1vfl7sEYuqBe,Dire Straits,64,12,0.73,0.868,5,1,0.0288,0.0632,0.0661,0.318,0.9229999999999999,4
5wj4E6IsrVtn8IBJQOd0Cl,0.1688276957354198,0.8190551277177865,0.8981329384818268,Wonderwall - Remastered,2DaxqgrOhkeH0fpeiQq2f4,Oasis,6ozp33PI3p9AdddB6ZL3xQ,(What's The Story) Morning Glory? (Deluxe Edition) [Remastered],0,12,0.37200000000000005,0.865,2,1,0.0381,0.000453,0.0,0.23399999999999999,0.478,4
5Th6EdNVhxp0TPX41ZLZk6,0.13107107524253128,0.7624913767616044,0.8637762302477848,One Way Or Another - Remastered,4tpUmLEVLCGFr93o8hFFIB,Blondie,4Au1NRTNzdr2GUEUCNctii,One Way Or Another,57,12,0.45,0.877,9,1,0.0532,0.0118,4.95e-05,0.0699,0.8959999999999999,4
1FTSo4v6BOZH9QxKc3MbVM,0.055972102134669056,0.6091502531829722,0.8522083150174676,Song 2 - 2012 Remaster,7MhMgCo0Bl0Kukl93PZbYS,Blur,7HvIrSkKGJCzd8AKyjTJ6Q,Blur (Special Edition),75,12,0.674,0.789,8,1,0.0676,0.0017800000000000001,0.0070799999999999995,0.0753,0.9179999999999999,4
11LmqTE2naFULdEP94AUBa,0.18722529117699657,0.952690685025365,0.7740092080605233,Heart-Shaped Box,6olE6TJLqED3rqDCT0FyPh,Nirvana,6ohX7moZZnF1FwYrli1OJ6,In Utero - 20th Anniversary - Deluxe Edition,77,12,0.256,0.6409999999999999,1,1,0.0552,0.19899999999999998,0.0329,0.0853,0.382,4
7MRyJPksH3G2cXHN8UKYzP,0.13273306874877974,0.5373955238939963,0.873377599888948,American Girl,4tX2TplrkIP4v05BNC903e,Tom Petty and the Heartbreakers,6TLTd0P2CUI0Q29AQ1LyFi,Tom Petty & The Heartbreakers,71,12,0.55,0.8240000000000001,2,1,0.0334,0.44799999999999995,0.000127,0.366,0.777,4
5LNiqEqpDc8TuqPy79kDBu,0.226808791994868,0.5230586567927654,0.8430465261550564,Edge of Seventeen - 2016 Remaster,7crPfGd2k81ekOoSqQKWWz,Stevie Nicks,3S404OgKoVQSJ3xXrDVlp8,Bella Donna (Deluxe Edition),59,12,0.591,0.804,0,1,0.0454,0.327,5.98e-06,0.0818,0.6579999999999999,4
0brrVj6VnvrG70SjRTnEJA,0.05210013305792039,0.9633529966633346,0.8994285449876223,White Riot - Remastered,3RGLhK1IP9jnYFH4BRFJBS,The Clash,49kzgMsxHU5CTeb2XmFHjo,The Clash (Remastered),55,12,0.168,0.9740000000000001,2,1,0.0655,0.000598,0.7829999999999999,0.295,0.609,4
6L89mwZXSOwYl76YXfX13s,0.1054980320224968,0.3991984494596103,0.9377646160608936,Basket Case,7oPftvlwr6VrsViSDV7fJY,Green Day,4uG8q3GPuWHQlRbswMIRS6,Dookie,78,12,0.442,0.943,3,1,0.0602,0.00293,8.71e-06,0.091,0.7809999999999999,4
5FqYA8KfiwsQvyBI4IamnY,0.1547729401862811,0.6099902856579706,0.8680332230525415,Jump - 2015 Remaster,2cnMpRsOVqtPMfq7YiFE6K,Van Halen,2c965LEDRNrXXCeBOAAwns,The Collection,56,12,0.5720000000000001,0.835,0,1,0.0317,0.171,0.000377,0.0702,0.795,4
0RO9W1xJoUEpq5MEelddFb,0.35266173264053524,0.3868513799527892,0.733151331467043,Stairway to Heaven - Remaster,36QJpDe2go2KgaRleHCDTp,Led Zeppelin,5EyIDBAqhnlkAHqvPRwdbX,Led Zeppelin IV (Remaster),58,12,0.33799999999999997,0.34,9,0,0.0339,0.58,0.0032,0.11599999999999999,0.19699999999999998,4
61MZN0yyMWSEwrLPUUGfgJ,0.09597151149531837,0.8270940977159563,0.9659671933924069,Sheena Is a Punk Rocker - 2017 Remaster,1co4F2pPNH8JjTutZkmgSm,Ramones,7Jb0VtDTacuQdXM3pYyrbv,Rocket to Russia (40th Anniversary Deluxe Edition),60,12,0.42,0.965,0,1,0.0403,0.0981,0.000335,0.0784,0.846,4
0pQskrTITgmCMyr85tb9qq,0.16518541973949524,0.4714318564717697,0.7736621706036138,Starman - 2012 Remaster,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,48D1hRORqJq52qsnUYZX56,The Rise and Fall of Ziggy Stardust and the Spiders from Mars (2012 Remaster),73,12,0.486,0.449,5,1,0.0267,0.166,2.23e-06,0.54,0.5489999999999999,4
1AhDOtG9vPSOmsWgNW0BEY,0.24724081186660082,0.33368999516629355,0.7822224278740486,Bohemian Rhapsody - Remastered 2011,1dfeR4HaWDbWqFHLkxsg1d,Queen,1TSZDcvlPtAnekTaItI3qO,A Night At The Opera (2011 Remaster),0,12,0.414,0.40399999999999997,0,0,0.0499,0.271,0.0,0.3,0.22399999999999998,4
43DeSV93pJPT4lCZaWZ6b1,0.1753796908659265,0.3792957805966577,0.7851144066816279,The Boys Are Back In Town,6biWAmrHyiMkX49LkycGqQ,Thin Lizzy,6Cf545T4jkaiyvMnTRPOB2,Jailbreak (Deluxe Edition),72,12,0.445,0.706,8,1,0.0461,0.23399999999999999,0.000252,0.205,0.768,4
5o37x6LpNSec4jSfPIChsQ,0.08053859746123519,0.7135536189443749,0.9328366841727784,We Got The Beat - 2011 Remaster,2mG8HHQ9S9kcbjcrb5N1FE,The Go-Go's,1nkB6F63xkKusB4M8I5zR6,Beauty And The Beat (30th Anniversary Deluxe Edition),53,12,0.595,0.996,2,1,0.0599,0.195,0.0345,0.0351,0.376,4
6ADSaE87h8Y3lccZlBJdXH,0.1990019835638194,0.5170235631455696,0.738403164981607,With Or Without You - Remastered,51Blml2LZPmy7TTiAg47vQ,U2,5y6wlw1LnqFnQFruMeiwGU,The Joshua Tree (Super Deluxe),77,12,0.54,0.429,2,1,0.0285,0.000202,0.355,0.141,0.113,4
5zH710lFSLtkHbMkslLDjR,0.1972989734359952,0.6095069150159323,0.7240589500960137,Crazy On You,34jw2BbxjoYalTp8cJFCPv,Heart,2N0AgtWbCmVoNUl2GN1opH,Dreamboat Annie,65,12,0.42700000000000005,0.45899999999999996,9,0,0.0332,0.11599999999999999,0.000103,0.132,0.38299999999999995,4
5fKZJHzJ9d3MADArbm9muW,0.1556917125095774,0.3883296493920323,0.8545218980635311,Mountain Song,02NfyD6AlLA12crYzw5YcR,Jane's Addiction,4DVBJPJyizvHfJQt5pYaCa,Nothing's Shocking,60,12,0.324,0.9309999999999999,9,1,0.0837,0.0155,0.0252,0.27699999999999997,0.313,4
7HQrFPtLEpgTJaEVujH8OO,0.13777565220529966,0.7956093051195052,0.8376327418272679,Rock and Roll - Remaster,36QJpDe2go2KgaRleHCDTp,Led Zeppelin,4wExFfncaUIqSgoxnqa3Eh,Mothership (Remastered),61,12,0.317,0.879,9,1,0.0406,0.00091,0.0014199999999999998,0.0972,0.8490000000000001,4
7GonnnalI2s19OCQO1J7Tf,0.18845004749724778,0.8399386166213799,0.9281169747588089,Kickstart My Heart,0cc6vw3VN8YlIcvr1v7tBL,Mötley Crüe,6pL7kL9cOc0DpWCq6qJtxQ,Dr. Feelgood,41,12,0.359,0.981,7,0,0.303,0.00125,0.00236,0.284,0.271,4
2IZZqH4K02UIYg5EohpNHF,0.20795263072407463,0.7835907399325157,0.8046873192513245,Zombie,7t0rwkOPGlDPEhaOcVtOt9,The Cranberries,5GugLrmYMl5VRoe2zNgLGp,No Need To Argue,6,12,0.307,0.635,7,1,0.0339,0.0154,0.00483,0.366,0.304,4
32kgOw8wejH7zUhtXCM8DH,0.19048447192740386,0.5102892245890176,0.8259260116141869,More Than a Feeling,29kkCKKGXheHuoO829FxWK,Boston,01OahkTPRCleDjobtRk7ST,Boston,0,12,0.377,0.682,7,1,0.0299,0.0008939999999999999,0.00217,0.0504,0.28800000000000003,4
12yHvSYFXI7PGzNecUvIDu,0.19896096694224366,0.71742996991839,0.8647247992966707,Saturday Night’s Alright (For Fighting) - Remastered 2014,3PhoLpVuITZKcymswpck5b,Elton John,5WupqgR68HfuHt3BMJtgun,Goodbye Yellow Brick Road (Remastered),66,12,0.513,0.9790000000000001,0,1,0.0425,0.0195,0.0951,0.0906,0.94,4
18AXbzPzBS8Y3AkgSxzJPb,0.23258393231273042,0.8893409734052288,0.6892857969136802,In The Air Tonight - 2015 Remastered,4lxfqrEsLX6N1N4OCSkILp,Phil Collins,1cM3r0WQZWNkCpEbmFjLln,Face Value (Deluxe Editon),75,12,0.446,0.239,0,1,0.0316,0.551,4.1e-06,0.0697,0.298,4
2aoo2jlRnM3A0NyLQqMN2f,0.15411667424106945,0.5314871390558785,0.86761677810425,All Along the Watchtower,776Uo845nYHJpNaStv1Ds4,Jimi Hendrix,5z090LQztiqh13wYspQvKQ,Electric Ladyland,73,12,0.43799999999999994,0.805,8,1,0.0624,0.00255,5.6899999999999994e-05,0.0842,0.564,4
57bgtoPSgt236HzfBOd8kj,0.19683958727434706,0.6265985254848958,0.8921870300534438,Thunderstruck,711MCceyCBcFnzjGY4Q7Un,AC/DC,4vu7F6h90Br1ZtYYaqfITy,The Razors Edge,81,12,0.502,0.89,4,1,0.0364,0.000147,0.0117,0.217,0.259,4
4cMHCRLPNoEbpnl2rz6GS9,0.14617585630400864,0.7191428853003703,0.8712259676561089,Back on the Chain Gang - 2007 Remaster,0GByy3DcfbQwDvXGCWmzv9,Pretenders,48NYXFdasUBuSeO3RAolt3,Learning to Crawl (Expanded & Remastered),62,12,0.598,0.9009999999999999,2,1,0.0359,0.11599999999999999,0.0401,0.17800000000000002,0.8140000000000001,4
66lOpKgTyFjOrac4S1s94g,0.17754536848512492,0.5929080610267168,0.827753742220577,Rebel Rebel - 1999 Remaster,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,6JxxRxzjsOTtKVie29FTt2,Diamond Dogs (30th Anniversary),0,12,0.6759999999999999,0.92,9,1,0.0435,0.00101,8.65e-06,0.248,0.624,4
6ToM0uwxtPKo9CMpbPGYvM,0.07624005552009896,0.4216071369909942,0.7901811535525067,Break on Through (To the Other Side),22WZ7M8sxp5THdruNY3gXt,The Doors,1jWmEhn3ggaL6isoyLfwBn,The Doors,69,12,0.42100000000000004,0.7509999999999999,9,1,0.0472,0.2,0.0,0.17,0.789,4
0dOg1ySSI7NkpAe89Zo0b9,0.1851908667468405,0.5729725417317808,0.8721282650440737,Born in the U.S.A.,3eqjTLE0HfPfh78zjh6TqT,Bruce Springsteen,0PMasrHdpaoIRuHuhHp72O,Born In The U.S.A.,72,12,0.39799999999999996,0.9520000000000001,4,1,0.061,0.000373,7.75e-05,0.1,0.584,4
57iDDD9N9tTWe75x6qhStw,0.24965833154227418,0.8033150778789883,0.8729611549406566,Bitter Sweet Symphony,2cGwlqi3k18jFpUyTrsR84,The Verve,52AeC4gwbxDfFlLHgK1ByD,Urban Hymns (Remastered 2016),77,12,0.35600000000000004,0.917,9,1,0.0479,0.0335,0.0,0.406,0.518,4
7iLGljK0LNpGamQQEOuCRC,0.3760986302089059,0.6336707541989892,0.8677555930870138,Won't Get Fooled Again - Original Album Version,67ea9eGLXYMsO2eYQRui3w,The Who,5tqJNAjU163MfKLIP6DtYu,Who's Next (Deluxe Edition),0,12,0.6859999999999999,0.92,2,1,0.0566,0.301,0.27,0.0807,0.225,4
1gzIbdFnGJ226LTl0Cn2SX,0.1634684639603353,0.6907648049857569,0.886726974064734,White Wedding - Pt. 1,7lzordPuZEXxwt9aoVZYmG,Billy Idol,5ebh0MxkqELmk50xHj2b4k,Billy Idol,68,12,0.6729999999999999,0.8140000000000001,9,1,0.0367,0.0133,0.00293,0.34299999999999997,0.728,4
4e9hUiLsN4mx61ARosFi7p,0.19978211970618973,0.6373500025811053,0.8484371746523841,The Spirit Of Radio,2Hkut4rAAyrQxRdof7FVJq,Rush,3nUNxSh2szhmN7iifAKv5i,Permanent Waves,64,12,0.365,0.924,4,1,0.0488,0.0144,0.000254,0.423,0.632,4
4DMKwE2E2iYDKY01C335Uw,0.22154800011156522,0.5948509294325791,0.8792309649954886,Carry on Wayward Son,2hl0xAkS2AIRAu23TVMBG1,Kansas,7MejfRSNnrpcLZIxkeZDqR,Leftoverture (Expanded Edition),73,12,0.48200000000000004,0.7859999999999999,7,1,0.032,0.00321,8.88e-05,0.446,0.7929999999999999,4
7oK9VyNzrYvRFo7nQEYkWN,0.139175959665895,0.6946317701220628,0.9253869467644541,Mr. Brightside,0C0XlULifJtAgn6ZNCW2eu,The Killers,4undIeGmofnAYKhnDclN1w,Hot Fuss,73,12,0.35600000000000004,0.924,1,1,0.0808,0.00101,0.0,0.0953,0.23199999999999998,4
7wCmS9TTVUcIhRalDYFgPy,0.1493365971626342,0.38169386213142986,0.6838951484163525,Where Is My Mind? - Remastered,6zvul52xwTWzilBZl6BUbT,Pixies,50j4Wm1b9hLpSpPIA39Vp9,Surfer Rosa,74,12,0.519,0.441,4,1,0.0353,0.0204,0.000453,0.076,0.25,4
7990Xs9HQx7FXVIDVPEwj9,0.0949977768991106,0.6792859254670628,0.8771024685931103,Rock And Roll All Nite,07XSN3sPlIlB2L2XNcTwJw,KISS,2hMjDSywkwY2HxjmWObpoI,Dressed To Kill (Remastered Version),0,12,0.6559999999999999,0.9309999999999999,1,1,0.0976,0.046,0.0,0.0543,0.909,4
3SUusuA9jH1v6PVwtYMbdv,0.11521076801162904,0.48834982894310774,0.879832496587465,Last Nite,0epOFNiUfyON9EYx7Tpr6V,The Strokes,2k8KgmDp9oHrmu0MIj4XDE,Is This It,64,12,0.624,0.899,0,1,0.0296,0.0221,0.00013700000000000002,0.0975,0.79,4
0vOkmmJEtjuFZDzrQSFzEE,0.09707649928056845,0.597887247931596,0.8025356870184857,Hit Me With Your Best Shot,43mhFhQ4JAknA7Ik1bOZuV,Pat Benatar,7HlWbMlmhASeeZ61ZiHpWJ,Crimes Of Passion,70,12,0.741,0.58,4,1,0.0304,0.11699999999999999,3.3100000000000005e-05,0.212,0.9440000000000001,4
2aSFLiDPreOVP6KHiWk4lF,0.1506056514341872,0.5323600219628601,0.843763736899336,Under Pressure - Remastered 2011,1dfeR4HaWDbWqFHLkxsg1d,Queen,7rq68qYz66mNdPfidhIEFa,Greatest Hits II,55,12,0.6629999999999999,0.7120000000000001,2,1,0.0479,0.524,0.0,0.0804,0.527,4
1L94M3KIu7QluZe63g64rv,0.2362376929626962,0.3520111503751988,0.8715035976216365,Alive,1w5Kfo2jwwIPruYS2UWh56,Pearl Jam,5B4PYA7wNN4WdEXdIJu58a,Ten,74,12,0.284,0.875,11,0,0.0422,0.007520000000000001,0.00046100000000000004,0.402,0.595,4
2fICdpdRotwfmGYzvs8Ngf,0.16467189163736712,0.5886938198951601,0.937672072739051,Rock You Like a Hurricane - 2015 - Remaster,27T030eWyCQRmDyuvr1kxY,Scorpions,14kTyafNZvlbn586zryGww,Love At First Sting (Deluxe Edition),66,12,0.402,0.873,4,0,0.0586,0.00484,7.3e-05,0.157,0.684,4
0rmGAIH9LNJewFw7nKzZnc,0.13927439955767676,0.5763045141186464,0.9437336603197372,You Give Love A Bad Name,58lV9VcRSjABbAbfWS6skp,Bon Jovi,0kBfgEilUFCMIQY5IOjG4t,Slippery When Wet,78,12,0.541,0.96,0,0,0.0505,0.0663,2.25e-06,0.344,0.812,4
5Z8EDau8uNcP1E8JvmfkZe,0.12893821092059346,0.6305593489982965,0.8004997339379497,School's Out,3EhbVgyfGd7HkpsagwL9GS,Alice Cooper,0zKjnOsXxs63unPR6TWoHq,School's Out,67,12,0.294,0.745,5,1,0.0461,0.05,0.125,0.6759999999999999,0.34700000000000003,4
6GtX0jaNL8IjVQfrDBx81z,0.16860948730863695,0.5718978633140454,0.7995280290586031,Bullet With Butterfly Wings - Remastered 2012,40Yq4vzPs9VNUrIBG5Jr2i,The Smashing Pumpkins,55RhFRyQFihIyGf61MgcfV,Mellon Collie And The Infinite Sadness (Deluxe Edition),72,12,0.40399999999999997,0.72,10,0,0.0623,5.59e-05,0.836,0.0466,0.475,4
1RJeiAIwR9pZBgJA8ndZLL,0.1243222003284611,0.7493136606174942,0.8410799805659024,"Paint It, Black - Mono",22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,5nKpMsduwp5xqCKq2IbSKv,The Rolling Stones In Mono (Remastered 2016),61,12,0.505,0.836,5,0,0.10099999999999999,0.0103,0.0771,0.295,0.764,4
2X6gdRlGOQgfaXU9ALUQFQ,0.17889071367280876,0.7120424990731485,0.6972676584225991,The Chain,08GQAI4eElDnROBrJRGE0X,Fleetwood Mac,63k57x0qOkUWEMR0dkMivh,Rumours,0,12,0.546,0.529,9,1,0.0436,0.0629,0.000567,0.0383,0.574,4
0nFKHCf1Ibij8m370l2KlZ,0.1413416372850934,0.5052724943333005,0.8185456816972446,Good Times Roll - 2016 Remaster,6DCIj8jNaNpBz8e5oKFPtp,The Cars,5cGElNWN4q4dT9EtVsf3mZ,The Elektra Years 1978 - 1987,52,12,0.631,0.6890000000000001,4,1,0.0284,0.0731,0.000357,0.102,0.645,4
5WyuRWUcOOhAic0tj9Pl28,0.13797253198886317,0.5718837845574812,0.7762533836152049,Satellite of Love,42TFhl7WlMRXiNqzSrnzPL,Lou Reed,5SqbMEyAt8332ISGiLX0St,Transformer,58,12,0.45799999999999996,0.502,5,1,0.0294,0.442,5.51e-06,0.299,0.5710000000000001,4
3Vby4nGmtbDo7HDJamOWkT,0.1279866253000366,0.5808191020569062,0.8003609189551859,Stuck In The Middle With You,7bPU7cvfoD20ixGD9Qnqki,Stealers Wheel,5ApN9lqru1t3Xh1IaEGTll,Stealers Wheel,74,12,0.82,0.575,7,1,0.0408,0.0936,0.000135,0.109,0.9640000000000001,4
3mcG2NI5G5vhrQtRda1YnA,0.09460401733198362,0.7599900510120279,0.9332299932906091,The Middle,3Ayl7mCk0nScecqOzvNp6s,Jimmy Eat World,2ZuFyQ3E5n1L0VA9iyH0YV,Bleed American (Deluxe Edition),0,12,0.629,0.897,2,1,0.0483,0.0424,0.0,0.263,0.93,4
5e6x5YRnMJIKvYpZxLqdpH,0.0698299779002443,0.6209200936706603,0.9243458343937256,Fortunate Son,3IYUhFvPQItj6xySrBmZkd,Creedence Clearwater Revival,4A8gFwqd9jTtnsNwUu3OQx,The Long Road Home - The Ultimate John Fogerty / Creedence Collection,0,12,0.636,0.746,0,1,0.0393,0.0648,0.29,0.17300000000000001,0.43200000000000005,4
1pXgBjIvALm97lDhroan2E,0.15230127857012776,0.5811945355652854,0.8997293107836105,Times Like These - Acoustic Version,7jy3rLJdDQY21OgRLCZ9sD,Foo Fighters,69GTpu2TQvWQNOjhIVyzRL,00020225,58,12,0.588,0.5589999999999999,4,0,0.0272,0.128,0.0,0.0977,0.278,4
3k9i7UzeSUYWIfUZFeFDUd,0.30427032250549213,0.5428393097654949,0.9221479304999652,Layla - 40th Anniversary Version / 2010 Remastered,2rc78XDH9zuJP6bm78lU8Z,Derek & The Dominos,5IJXJ6OL7wtN8nc3EyQj4N,Layla And Other Assorted Love Songs (40th Anniversary / 2010 Remastered),0,12,0.40399999999999997,0.903,1,1,0.0668,0.5770000000000001,0.297,0.287,0.498,4
21YxK0klhpfLW8budkJaMF,0.2141043036280022,0.4768146343981566,0.8814751405501701,Lust For Life,33EUXrFKGjpUSGacqEHhU4,Iggy Pop,2jnV6ytZOmt71iEC5xHEYz,Lust For Life,64,12,0.38299999999999995,0.97,9,1,0.0435,0.0276,0.0,0.0942,0.62,4
3PGAgwFWnFCisvjb3rLyuh,0.16478509751291615,0.378657543632413,0.9344561923050229,Piece Of My Heart,4NgfOZCL9Ml67xzM0xzIvC,Janis Joplin,3Z0LdhZyBaeniH7m9VpSrR,Introducing the Dwights,52,12,0.48200000000000004,0.883,4,1,0.0754,0.0891,0.004220000000000001,0.266,0.594,4
05NYcsjJwOYq4jIiKPVj9p,0.11085808413001284,0.4870451975014899,0.9290886796381557,Hard To Handle,5krkohEVJYw0qoB5VWwxaC,The Black Crowes,2NRRQLuW6j3EsoWpIl2MR3,Shake Your Money Maker,69,12,0.599,0.79,4,1,0.043,0.00257,0.0018100000000000002,0.312,0.961,4
4gMgiXfqyzZLMhsksGmbQV,0.1524325317591701,0.4885985536424089,0.6444716933114315,"Another Brick in the Wall, Pt. 2",0k17h0D3J5VfsdmQ1iZtE9,Pink Floyd,5Dbax7G8SWrP9xyzkOvy2F,The Wall,73,12,0.693,0.39399999999999996,0,1,0.0428,0.0782,0.0006940000000000001,0.247,0.721,4
3YRCqOhFifThpSRFJ1VWFM,0.39633377029707517,0.3743025149352142,0.7963815561159567,November Rain,3qm84nBOXUEQ2vnTfUTTFC,Guns N' Roses,0CxPbTRARqKUYighiEY9Sz,Use Your Illusion I,77,12,0.294,0.6409999999999999,11,1,0.0291,0.0163,0.22,0.11199999999999999,0.226,4
6ywRlumSQjOOkcSnJYAgHw,0.062173815316919026,0.48949020822480954,0.8307614001804595,Janie Jones - Remastered,3RGLhK1IP9jnYFH4BRFJBS,The Clash,49kzgMsxHU5CTeb2XmFHjo,The Clash (Remastered),53,12,0.591,0.8240000000000001,6,0,0.0415,0.0344,0.0,0.146,0.741,4
