,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
293,iKON,FREEDOM - KR Ver. Live,0EAylnJfWrYkQ9UjE176Yo,25,0.313,0.944,5,-4.729,1,0.0839,0.00408,0.0,0.921,0.463,173.029,213605,4
294,Harry Styles,Lights Up,4jAIqgrPjKLTY9Gbez25Qb,79,0.575,0.621,10,-8.165,0,0.032,0.0392,0.0045,0.141,0.27,101.987,172213,4
295,Markus Schulz,I Need Love (Mixed),4VJNHYtKRv60P4kXBwBTJs,20,0.539,0.576,4,-9.526,0,0.289,0.000177,0.0,0.371,0.543,130.185,44262,4
296,Harry Styles,Cherry,2IOFZdYYkFxEHVz1w34PoL,77,0.53,0.512,7,-9.261,1,0.0259,0.615,0.00453,0.129,0.411,95.946,259187,4
297,Gareth Emery,Laserface 03 (Leaving You) [Mixed],0UiF7STl6DRkDFLraz07w2,20,0.345,0.838,11,-8.515,0,0.121,0.00502,0.961,0.422,0.721,130.273,73160,4
298,NLE Choppa,CAPO,1KjQPDJQCUuqDj3AmfSBCa,76,0.617,0.953,2,-4.162,1,0.0693,0.119,0.0,0.331,0.594,154.964,192200,4
299,Armin van Buuren,La Résistance De L'Amour (Mixed),5w6lkMt058qAmuoxKP9ppw,20,0.479,0.938,2,-8.622,1,0.0411,2.4e-05,0.905,0.373,0.167,129.989,73867,4
300,Peach Tree Rascals,Mariposa,4ja2gzrNh9VNigzoXfmbwD,77,0.676,0.525,9,-5.88,1,0.028,0.617,0.0,0.356,0.421,112.011,210000,4
301,Above & Beyond,Show Me Love (Mixed),1MFReW8esinMiHO8fBmgz7,20,0.449,0.969,4,-7.4,0,0.0521,0.000142,0.83,0.479,0.769,127.955,82507,4
302,"Tyler, The Creator",RUNNING OUT OF TIME,5QvBXUm5MglLJ3iBfTX2Wo,74,0.36,0.391,6,-10.6,1,0.0528,0.296,0.000406,0.129,0.162,84.281,177227,4
303,Maor Levi,Aria (Mixed),0tV5u4VSnnRgrVIwiDnKIJ,20,0.446,0.934,0,-8.729,0,0.0432,0.00103,0.955,0.354,0.523,129.986,59098,4
304,Dua Lipa,Don't Start Now,6WrI0LAC5M1Rw2MnX2ZvEg,82,0.794,0.793,11,-4.521,0,0.0842,0.0125,0.0,0.0952,0.677,123.941,183290,4
305,iKON,ロード - JU-NE Live,3I60M9Lx2uAkoULXVx7PXv,24,0.429,0.213,4,-13.849,0,0.0386,0.881,0.0,0.799,0.318,135.307,219319,4
306,BTS,Boy With Luv (feat. Halsey),4a9tbd947vo9K8Vti9JwcI,84,0.645,0.862,11,-4.761,0,0.0845,0.0933,0.0,0.193,0.803,119.947,229773,4
307,MaRLo,The Power Within (Altitude 2019 Anthem) [Mixed],7GMIIWCKhFwZGHNvz9PR3F,16,0.56,0.922,8,-8.447,0,0.119,1.51e-05,0.136,0.631,0.41,135.111,42667,4
308,Machine Gun Kelly,Candy (feat. Trippie Redd),37AGgp9VP8TVJBfEat74Bj,75,0.744,0.638,5,-4.86,0,0.049,0.00829,0.0,0.182,0.48,98.019,156719,4
309,Year of the Knife,Sick Statistic,3LZvJB0bvdLI3JBLMxyjI8,11,0.236,0.996,4,-2.789,1,0.208,0.000567,2.09e-05,0.291,0.113,157.478,210941,4
310,Harry Styles,"Sunflower, Vol. 6",6iYMfxznTBlcVOgRHab2W0,77,0.566,0.846,7,-6.904,0,0.035,0.000564,0.000795,0.121,0.86,160.02,221827,4
311,Estiva,Sequence (Mixed),03Mdji3H48vYedRZb2y4LE,19,0.54,0.955,7,-9.756,1,0.0766,0.000871,0.77,0.105,0.241,130.038,59053,4
312,WILLOW,Time Machine,1jVjOcs7QeQZJXScbqvofI,75,0.606,0.532,3,-6.076,1,0.0416,0.44,0.0,0.132,0.405,81.332,143640,3
313,Above & Beyond,See The End (Mixed),1KwDUMDfZedu2c79bUuOq7,19,0.469,0.893,7,-10.297,1,0.109,2.19e-05,0.000888,0.213,0.372,129.989,73853,4
314,21 Savage,Immortal,4IO8X9W69dIQe0EC5ALXhq,73,0.741,0.87,6,-3.494,0,0.503,0.00813,0.0,0.114,0.663,184.194,254723,4
315,Armin van Buuren,Song I Sing (Mixed),6jIRXiZ75CvpwHysANrekX,19,0.557,0.871,9,-8.15,0,0.116,0.00013,7e-06,0.439,0.397,129.932,104480,4
316,Young Thug,Hot (feat. Gunna),5Z8HZM6iQMhhqyPcCGY5g9,74,0.855,0.651,0,-8.044,0,0.235,0.063,0.0,0.0772,0.559,111.997,193027,4
317,Fatum,Outlaw (Mixed),3GT2UWAd6J0hsTeqFkB6gc,20,0.429,0.927,11,-8.021,0,0.0401,5.89e-06,0.645,0.383,0.587,130.021,59089,4
318,Lenin Ramírez,Yo Ya No Vuelvo Contigo - En Vivo,1s59X35jDULAyOGmBuTAnd,80,0.643,0.35,4,-5.924,0,0.0783,0.784,0.0,0.102,0.541,118.199,240457,1
319,BUMKEY,LOOK GOOD,4GVi9t6B5eEtSlwYpeFCop,16,0.712,0.832,2,-4.252,1,0.128,0.245,0.0,0.192,0.84,92.979,219898,4
320,Taylor Swift,The Man,3RauEVgRgj1IuWdJ9fDs70,79,0.777,0.658,0,-5.191,1,0.054,0.0767,0.0,0.0901,0.633,110.048,190360,4
321,Cosmic Gate,The Wave 2.0 (Mixed),0y5Yoqh9Dgh5Hj39e6BCe4,19,0.574,0.904,9,-8.495,0,0.0446,2.67e-05,0.924,0.14,0.387,129.964,43213,4
322,Kanye West,Follow God,2QpGZOhTCHHiKmpSO9FW4h,76,0.529,0.9,1,-3.503,1,0.418,0.000248,1.21e-05,0.0426,0.434,180.291,104591,4
323,Cosmic Gate,Come With Me (Mixed),2mEDs5R6GsT91ebJwM4Tvb,19,0.472,0.927,10,-8.81,1,0.0542,6.08e-05,0.149,0.206,0.362,129.987,59053,4
324,Jake Owen,Made For You,7vF3xkCMvZjAe2nTWY0uQZ,73,0.581,0.441,1,-6.829,1,0.0268,0.77,2.75e-05,0.111,0.337,82.125,238400,4
325,Luke Bond,Left Of Us (Mixed),2w9O2n6hfPZnFsW8TNdV5K,19,0.42,0.924,2,-8.508,1,0.0946,0.0023,7.42e-05,0.4,0.342,130.119,88573,4
326,Lykke Li,sex money feelings die - slowed version,0dkvbYmXYEPK7gGMdytmfI,78,0.797,0.44,5,-6.587,0,0.0594,0.471,1.57e-06,0.0849,0.436,111.014,168811,4
327,Space Corps,Gravity (Mixed),09DcQozZCHkNydWuJ0y8A5,19,0.672,0.507,2,-8.177,1,0.158,0.000748,0.0,0.395,0.166,130.053,73851,4
328,Zach Bryan,Condemned,6WuVLG5DRHKKuJ6deCw28p,71,0.616,0.15,5,-13.517,1,0.119,0.831,0.0,0.203,0.345,126.462,174673,4
329,NWYR,The Melody (Mixed),1VRwmVw581bDgAnYjcAXiq,20,0.654,0.799,10,-8.787,0,0.434,0.00278,0.106,0.442,0.669,129.957,59120,4
330,Comethazine,SOLVED THE PROBLEM,3gahizdt1kEi5ovjCn6eql,73,0.934,0.698,10,-10.394,0,0.248,0.00277,1.44e-05,0.101,0.691,98.43,117073,4
331,Rodg,Eukarya (Mixed),25yNDxDc7MwW9J0I212ALd,19,0.541,0.921,1,-9.117,1,0.0599,0.00032,0.873,0.394,0.152,129.997,44304,4
332,Ariana Grande,boyfriend (with Social House),0Ryd8975WihbObpp5cPW1t,80,0.4,0.795,10,-3.731,0,0.461,0.119,0.0,0.159,0.702,190.097,186107,4
333,Super8 & Tab,Iron (Mixed),6ZKYeJdh5me9rPg2XG5KUf,19,0.437,0.882,5,-7.239,0,0.0335,0.000743,0.972,0.683,0.559,129.939,44347,4
334,Lil Skies,I,4ZT9FnbFu1PaBfV3itxiqT,74,0.649,0.453,6,-7.28,1,0.085,0.627,0.0,0.116,0.431,99.183,181891,4
335,Orjan Nilsen,Cabin Fever (Mixed) - Orjan Nilsen Club Mix,1xzLRhreiEDPAJ0s51L14p,19,0.678,0.859,7,-8.841,1,0.173,0.000365,1.72e-05,0.227,0.696,129.959,59125,4
336,Lil Tjay,Sex Sounds,5JtvedSVWW9McnoEAPJwQm,78,0.857,0.427,8,-8.638,1,0.112,0.281,0.0,0.108,0.366,130.033,162453,4
337,Twenty 4 Seven,I Can't Stand It (Rvr Remaster 2019),2NC0ETFl0oonGh89RN2k6W,23,0.673,0.934,8,-3.019,1,0.0382,0.000281,0.00679,0.331,0.821,122.768,248322,4
338,YNW Melly,Mixed Personalities (feat. Kanye West),6vWEAOUSxohKxhp0K1BsxL,74,0.661,0.44,2,-9.104,1,0.0803,0.457,0.0,0.128,0.352,149.937,230400,4
339,iKON,B-DAY - Live,72bf2FhSUoemGQztMps4n2,24,0.509,0.882,6,-5.88,1,0.0593,0.0627,0.0,0.957,0.425,129.943,212534,4
340,Bakar,Hell N Back,3NRql0A1Ef4RCvT473iqgD,76,0.584,0.684,10,-4.314,0,0.567,0.312,9.05e-05,0.112,0.72,210.164,213573,4
341,Andrew Bayer,"Parallels, Pt. 2 (Mixed)",6Ove08LOxYVR0ioFsjTG9y,19,0.502,0.886,4,-9.289,0,0.0787,9.79e-06,0.799,0.501,0.0387,130.09,44293,4
342,Blake Shelton,God's Country,1dyxS3YzBbL0t8rEVwVQ1K,73,0.538,0.752,10,-5.106,1,0.0396,0.0608,5.39e-06,0.118,0.217,139.984,205107,4
343,Assaf,All Of You (Mixed),6NezNUkprlWYjnHnYXTK4S,18,0.563,0.859,5,-9.116,0,0.0444,0.000119,0.0131,0.418,0.865,130.048,103413,4
344,Steve Lacy,N Side,24G1PXBWoRgV0wDXZKwxzz,73,0.838,0.536,2,-6.288,1,0.0435,0.072,0.000259,0.208,0.89,119.956,224444,4
345,Armin van Buuren,Stickup (Mixed) - Maarten de Jong Remix,0dHn0kYUJyCCZlIUhsaj6E,21,0.529,0.76,2,-10.608,1,0.0626,0.0103,0.327,0.341,0.0609,138.018,128693,4
346,Ellie Goulding,Hate Me (with Juice WRLD),6kls8cSlUyHW2BUOkDJIZE,77,0.657,0.768,8,-4.628,1,0.0507,0.108,0.0,0.144,0.759,75.025,186223,4
347,Above & Beyond,There's Only You (Mixed) - Above & Beyond Club Mix,3Nw82Wz9zU11kvSha3MjxY,18,0.582,0.919,1,-9.682,1,0.0758,0.00245,0.0971,0.702,0.859,130.016,59960,3
348,Miranda Lambert,Bluebird,0kPeZAyIhIfeZNrtfjJGDB,72,0.661,0.633,7,-5.986,1,0.0348,0.038,2.75e-06,0.124,0.613,81.984,209760,4
349,KhoMha,Alpha Centauri (Mixed),61JsjaLS1j24qTCJxdOpBZ,19,0.511,0.874,8,-8.097,1,0.0538,0.000495,0.992,0.273,0.752,130.04,44280,4
350,Juice WRLD,Fast,5WQrDB34o6M8V0jxNiX6RU,75,0.623,0.607,1,-5.937,0,0.0435,0.426,0.0,0.105,0.263,84.982,208518,4
351,Roman Messer,Serenity,7llX3QH1ViJ9IYB3Qd73EP,20,0.504,0.98,0,-4.352,0,0.0592,0.00164,0.0958,0.198,0.0674,137.954,262065,4
352,Kevin Abstract,Peach,5JRMqkR82k2fdDEAim9SCN,74,0.646,0.682,7,-5.847,1,0.0759,0.683,4.84e-06,0.107,0.421,131.895,176732,4
353,Andrew Rayel,Take All Of Me (Mixed),5BX6UU54eGSItdqdc4jf7c,18,0.639,0.816,6,-8.181,1,0.142,9.05e-05,5.24e-05,0.498,0.197,131.992,80000,4
354,Calboy,Envy Me,7rvyVWja33WG9R97oeJAjx,74,0.74,0.488,1,-7.664,0,0.27,0.234,0.0,0.241,0.584,149.042,120133,4
355,Bad Company,Electricland - 2019 Remaster,0MSlUYGaftCzL554hoe4GB,7,0.487,0.726,1,-6.208,0,0.0303,0.381,0.239,0.113,0.667,111.47,328413,4
356,Florida Georgia Line,Simple,4L9Ds4mpD3SuYoWwFUlv16,73,0.362,0.882,3,-3.717,1,0.0973,0.0791,0.0,0.15,0.864,199.811,185200,4
357,The Kelly Family,White Christmas - Live 2019,7mgn2LLg6ACkjBmCyw56Jx,11,0.427,0.787,4,-6.454,1,0.0454,0.0333,0.0,0.926,0.397,78.51,218240,4
358,Ashe,Moral of the Story,2nC3QhMI9reBIOWutbU3Tj,79,0.572,0.406,10,-8.624,1,0.0427,0.587,4.48e-06,0.102,0.265,119.812,201084,4
359,Zara Larsson,Ruin My Life,5sUZcgoA6qwxx5r2fZOLVq,19,0.665,0.637,11,-7.034,1,0.0568,0.508,0.0,0.148,0.587,124.997,189853,4
360,Duncan Laurence,Arcade,1Xi84slp6FryDSCbzq4UCD,83,0.45,0.329,9,-12.603,0,0.0441,0.818,0.00109,0.135,0.266,71.884,183624,3
361,iKON,ONLY YOU - KR Ver. Live,61pH3LVfzqk2Gn3NuSOqp8,22,0.669,0.72,1,-9.309,1,0.0354,0.205,0.0,0.846,0.892,115.036,195965,4
362,Dominic Fike,Phone Numbers,3f9Mzvd3URfbbIJBX4pz9Z,76,0.884,0.539,1,-6.389,0,0.208,0.239,0.0,0.0805,0.776,85.008,146827,4
363,CNCO,Reggaetón Lento (Remix),05x21T1AAHaZi6HYvDJyf5,20,0.623,0.909,4,-3.079,0,0.0758,0.158,0.0,0.0972,0.651,93.984,188787,4
364,Sonder,What You Heard,3a3dQOO19moXPeTt2PomoT,73,0.429,0.371,2,-9.017,0,0.0327,0.546,5.71e-06,0.104,0.135,137.134,238242,4
365,iKON,APOLOGY - Live,0WwdkvYwVHrj8Mbuyah5lV,21,0.516,0.588,6,-9.188,1,0.0667,0.349,0.0,0.335,0.283,149.7,231487,4
366,Nova,Not Around,1Adhz5VVDZxhojOLfQQUxa,78,0.499,0.695,6,-9.452,1,0.113,0.333,2.85e-06,0.659,0.235,131.006,183920,4
367,Alan Walker,All Falls Down (feat. Juliander),7EZSzaiRM8RaiFIQbRJ2fQ,19,0.654,0.656,1,-5.107,1,0.0549,0.297,0.0,0.403,0.654,98.042,197320,4
368,Drake,Trust Issues,4Wjhj0WjkyECccfHVIgaTq,76,0.421,0.539,11,-5.456,0,0.274,0.779,0.0,0.111,0.523,89.177,281519,3
369,Bad Company,"Gone, Gone, Gone - 2019 Remaster",32WLtuOhEbkzBud29CKRKj,7,0.567,0.725,11,-5.917,0,0.0451,0.414,3.87e-05,0.279,0.609,124.383,229640,4
370,Wallows,Remember When,5naar7XewEOAjOywIp6Jjq,75,0.504,0.708,11,-5.896,0,0.0343,0.00112,0.000424,0.788,0.51,82.009,155147,4
371,Frequencerz,Wish Outdoor 2019 Worldwide Anthem,3fyRNf24ZI6SH0RQW1pRCk,24,0.463,0.911,10,-3.222,0,0.0949,0.00907,0.0571,0.17,0.156,149.884,244385,4
372,Crisaunt,Dream Girl,3Z6cltU0OfbUdSZtZlzKPL,74,0.945,0.239,4,-17.862,1,0.0389,0.372,0.29,0.118,0.583,118.616,179287,4
373,DJ Pilizhao,That's The Way I Like,4BOM2sGBW2uh9v27H6sfa8,22,0.752,0.962,5,-6.444,0,0.0447,0.000839,0.874,0.327,0.75,117.015,210522,4
374,Logic,Homicide (feat. Eminem),7M2tXmeS15NAzEn7ABFeBg,76,0.694,0.759,10,-5.667,0,0.398,0.137,0.0,0.167,0.77,140.055,245387,4
375,City Blues Connection,Tough Times (2005 Version),2i80ySLIt5c3jHN3E0TpPs,37,0.563,0.717,8,-5.822,1,0.0834,0.321,1.6e-05,0.29,0.617,119.83,242347,4
376,John Vincent III,Next to You,3MwHZDGwAR8RjZZBriBqmx,74,0.443,0.419,7,-7.975,1,0.0321,0.633,0.00183,0.404,0.0719,132.204,256520,4
377,Ilan Bluestone,We Are The Universe (Mixed),44JNTGpXfAseeghKELYq0r,18,0.553,0.841,11,-9.785,1,0.0481,0.000126,0.00366,0.409,0.412,130.028,81227,4
378,Thomas Rhett,Look What God Gave Her,2KqJC0koTBUyDlsMt5ok1V,72,0.739,0.85,2,-3.966,1,0.0308,0.0272,0.0,0.181,0.883,113.0,168960,4
379,Above & Beyond,Anjunafamily (Mixed),6a3euBWYkuCM93fbECpAAk,18,0.525,0.937,5,-9.54,0,0.149,0.000227,0.987,0.356,0.712,129.842,44280,4
380,Billie Eilish,wish you were gay,3Fj47GNK2kUF0uaEDgXLaD,77,0.853,0.351,7,-10.198,1,0.241,0.39,9.38e-06,0.752,0.282,118.028,221543,4
381,Giuseppe Ottaviani,8K (Mixed),4QhAD4GRwfWu1dCzlOk65T,20,0.462,0.936,8,-8.558,0,0.0845,1.9e-05,0.79,0.391,0.576,137.963,69600,4
382,DaBaby,TOES (feat. Lil Baby & Moneybagg Yo),2FvD20Z8aoWIePi7PoN8sG,73,0.816,0.582,8,-4.141,1,0.341,0.0794,5.84e-06,0.0916,0.542,160.004,136366,4
383,Avao,Cosmic Order (Mixed),2B2bH9oYj91fOquXUrFais,18,0.618,0.787,7,-9.103,0,0.037,4.63e-06,0.966,0.127,0.35,131.998,58173,4
384,24kGoldn,CITY OF ANGELS,6ap9lSRJ0iLriGLqoJ44cq,76,0.686,0.541,0,-4.993,0,0.0493,0.042,0.0,0.0675,0.724,120.082,112493,4
385,Armin van Buuren,Revolution (Mixed),0iozTWghsHjVPvbzSMOgul,18,0.51,0.912,6,-7.085,1,0.045,0.00341,0.0417,0.207,0.344,132.03,72720,4
386,Riley Green,I Wish Grandpas Never Died,7Dxes6VnfbZYV0S2QTnVuT,71,0.445,0.492,6,-5.717,1,0.0294,0.036,0.0,0.122,0.24,148.013,250413,4
387,Will Sparks,My Spine Is Tingling (Mixed),5QgZvmAiuWKkP87dwkpd2P,18,0.613,0.806,4,-8.787,0,0.051,1.04e-05,0.107,0.292,0.332,132.007,72733,4
388,khai dreams,Sunkissed,1tD8J13a74q8fBqXwAP50j,74,0.766,0.354,6,-9.486,1,0.0543,0.595,0.0,0.381,0.792,153.902,126464,4
389,Armin van Buuren,Cosmos (Mixed),37Yz6yEEKlrvIwN3FsQp1O,18,0.471,0.942,11,-10.251,0,0.0359,1.43e-05,0.367,0.197,0.875,131.997,101813,4
390,Idina Menzel,Show Yourself,50WeOnXhM1H7AZEeIDoWfZ,75,0.321,0.429,6,-7.073,1,0.0302,0.724,9.1e-05,0.0606,0.174,123.419,260907,4
391,GXD,Voices (Mixed),47PsiFSYp5djox8Aoyzjmj,18,0.483,0.953,10,-7.453,0,0.0379,0.00104,0.836,0.365,0.688,130.0,44320,4
392,SLANDER,Love Is Gone - Acoustic,7F1CiKqrY44kh5cDqwHOnx,81,0.541,0.153,6,-10.654,1,0.0303,0.882,1.66e-06,0.16,0.359,139.644,176972,4
393,Armin van Buuren,Great Spirit (Mixed),6a9DqqKDcxAAd9H6RwkUYT,18,0.512,0.935,1,-7.22,1,0.223,0.0154,3.22e-05,0.869,0.714,127.857,41238,4
394,Doja Cat,Juicy,7f5trao56t7sB7f14QDTmp,77,0.785,0.652,0,-2.607,1,0.0668,0.102,0.0,0.0697,0.484,170.024,203093,4
395,Key4050,I Love You,6OEjkvjWsCyapdxfYgBARm,23,0.537,0.987,7,-5.37,1,0.0712,0.00134,0.0652,0.455,0.171,137.99,242391,4
396,iann dior,emotions,5ls62WNKHUUrdF3r1cv83T,75,0.63,0.63,9,-6.211,1,0.0395,0.0131,0.0,0.142,0.163,80.512,131213,4
397,Graham Bell,The Night King (Mixed),5Oxzdhqgz3K8AaJ0smgYUd,18,0.365,0.94,1,-7.392,1,0.0509,0.00913,0.987,0.449,0.833,129.781,33482,4
398,Billie Eilish,bury a friend,4SSnFejRGlZikf02HLewEF,78,0.905,0.389,8,-14.505,1,0.332,0.74,0.162,0.106,0.196,120.046,193143,4
399,Orjan Nilsen,Wait 4 It (Mixed),7bdDiI548biiBerx39OJzG,19,0.481,0.91,5,-7.002,0,0.0492,0.000331,2.33e-06,0.799,0.239,129.996,44373,4
400,Lewis Capaldi,Hold Me While You Wait,60iSKGrGazRzICtMjADNSM,79,0.688,0.53,11,-5.507,1,0.0333,0.443,0.0,0.0995,0.162,106.958,205687,4
401,Trap Remix Guys,It's the Most Wonderful Time of the Year (Trap Remix),2qVwfA68M9I50HGF9NvGjq,8,0.732,0.7,9,-5.467,1,0.0352,0.00485,0.405,0.39,0.127,99.975,91800,4
402,SYML,Where's My Love,1B62o4CbdL9ckGvwsz2cgn,81,0.604,0.36,0,-10.109,0,0.0253,0.868,0.0343,0.112,0.37,103.985,202000,4
403,Carl Michael Ziehrer,"Schönfeld-Marsch, Op. 422",3VXK9jTISaiM0aJh76oMg7,21,0.549,0.322,2,-16.34,1,0.0352,0.904,0.954,0.109,0.76,119.543,178013,4
404,Juice WRLD,Feeling,2uTrdatngtB000duMrfbiV,73,0.711,0.515,10,-6.004,0,0.0856,0.234,0.0,0.205,0.563,159.968,201920,4
405,Calm Bird Sounds,Beautiful Birds Above the Canopy,2aSJKMxRC79cyY0db29RaW,15,0.342,0.16,1,-31.788,1,0.166,0.743,0.00247,0.139,0.5,50.271,79976,4
406,Chris Lane,"Big, Big Plans",7yNJCsUH3tXlpQiHSsAc5l,71,0.574,0.58,7,-6.091,1,0.0278,0.076,0.0,0.12,0.4,149.974,187307,4
407,iKON,DON'T LET ME KNOW - KR Ver. Live,3pYDO1JlKim4hvCn60NBdj,19,0.491,0.819,0,-8.193,1,0.0593,0.136,0.0,0.961,0.669,129.945,232977,4
408,5 Seconds of Summer,Teeth,26wLOs3ZuHJa2Ihhx6QIE6,80,0.749,0.461,10,-2.961,0,0.0416,0.0516,6.24e-06,0.0738,0.42,139.02,204887,4
409,iKON,M.U.P - Live,0W5KqLntCiPR0VSbj2wvz9,20,0.486,0.834,7,-8.381,1,0.0512,0.172,0.0056,0.965,0.341,96.035,165729,4
410,Zach Bryan,Letting Someone Go,6Wxx1jXr6EyGdt8RuYFzvj,71,0.543,0.117,0,-15.153,1,0.0389,0.811,0.0,0.147,0.395,83.607,239761,4
411,iKON,EVERYTHING - Live,3opiX0SaxbJA8xoTaO4Zby,23,0.547,0.724,0,-7.86,0,0.039,0.0176,0.0,0.84,0.202,129.971,216243,4
412,Trippie Redd,Who Needs Love,2ktxr00GpTtbMNeBjNeY8D,73,0.85,0.516,0,-7.664,0,0.0714,0.763,0.0,0.0896,0.874,108.963,158532,4
413,iKON,IN LOVE - KR Ver. / BOBBY Live,5Hf1FbeMG5HngdWLaDskOx,21,0.426,0.416,2,-9.298,1,0.0415,0.814,0.0,0.877,0.168,89.647,217731,4
414,Saweetie,My Type,5KBARWIxeMGkvUax9VtVC9,74,0.899,0.811,2,-6.294,1,0.258,0.000677,0.0,0.0672,0.587,105.038,126446,4
415,iKON,RHYTHM TA - REMIX Rock Ver. Live,6ocH0UMaKicGwNx8GmtjID,21,0.345,0.938,2,-6.421,0,0.265,0.0242,0.0,0.966,0.383,174.101,210698,4
416,Grupo Firme,El Güero (Feat. Marca MP),2MeEuwplwbbjZ7hxRI6viw,77,0.625,0.554,10,-5.531,1,0.0618,0.417,0.0,0.305,0.846,111.911,213254,4
417,Sigala,Came Here for Love,4oryV9jHgOfzZE9r3kp7ta,18,0.696,0.813,6,-5.298,1,0.0454,0.0278,0.0,0.127,0.719,124.999,202813,4
418,Kaash Paige,Love Songs - Bonus,6qL5UWxRSQYml9O99ozoLv,76,0.641,0.355,5,-10.599,1,0.0906,0.831,0.000855,0.11,0.453,120.032,148640,4
419,Maarten de Jong,Caffeine (Mixed),6rDtc4jjqQBsWMx0VV7sOR,18,0.357,0.936,1,-10.445,0,0.0354,0.00109,0.627,0.378,0.76,135.037,71120,4
420,DaBaby,VIBEZ,0fySG6A6qLE8IvDpayb5bM,75,0.768,0.652,1,-2.708,0,0.307,0.113,0.0,0.107,0.777,154.187,144935,4
421,Davey Asprey,Allies (Mixed),0f8tU4efn865MdkQN7fm3D,18,0.396,0.995,1,-10.839,0,0.0597,0.000126,0.985,0.348,0.892,138.05,55653,4
422,Lizzo,Good as Hell,6KgBpzTuTRPebChN0VTyzV,75,0.682,0.919,0,-3.18,0,0.0875,0.256,0.0,0.442,0.535,95.982,159736,4
423,Dave Neven,Rapture (Mixed),2pwloutWgHtr6F9sLU7OQl,17,0.421,0.92,7,-8.217,1,0.0424,7.75e-05,0.898,0.0983,0.572,132.02,43727,5
424,Doja Cat,Cyber Sex,1ghvzmzpx2nnrbx7wtpMgo,76,0.917,0.657,8,-5.716,1,0.0921,0.318,3.62e-06,0.0754,0.818,131.03,165733,4
425,Key4050,I Love You (Mixed),5OQy2jXjv6sg1Ugzr1i0HT,17,0.507,0.999,7,-7.543,1,0.0645,3.67e-05,0.373,0.27,0.549,137.986,83493,4
426,Olivia Rodrigo,"All I Want - From ""High School Musical: The Musical: The Series""",4Yxc55NX3tAXC2mHRAhtcW,78,0.376,0.43,0,-6.585,0,0.0328,0.0902,0.0,0.0912,0.129,77.599,177323,3
427,Fisherman,Man vs. Machine (Mixed),01DwR3DfCOkCoSqk4aXy3g,17,0.4,0.977,11,-9.3,0,0.0432,1.74e-06,0.947,0.227,0.429,132.019,43640,4
428,Post Malone,Hollywood's Bleeding,7sWRlDoTDX8geTR8zzr2vt,76,0.405,0.646,4,-3.206,0,0.0476,0.331,0.0,0.103,0.17,130.218,156267,4
429,Ben Gold,The City Sleeps Tonight (Mixed),63RVNvEwkZzARjndNcSlS7,18,0.518,0.913,6,-9.765,0,0.148,0.000821,0.0,0.339,0.327,134.851,49747,4
430,Lizzo,Juice,0k664IuFwVP557Gnx7RhIl,77,0.767,0.889,7,-2.988,1,0.0963,0.00611,0.0,0.402,0.843,119.93,195145,4
431,Gareth Emery,Lionheart (Mixed),6hVmS3rSm5343IrEQ8cy95,19,0.514,0.854,9,-9.994,1,0.0349,0.000159,0.0223,0.227,0.561,131.99,94560,4
432,Lil Tecca,Did It Again,4guBZjUyrGoHsTahO3IHdj,74,0.686,0.561,10,-9.929,0,0.191,0.185,0.0,0.114,0.186,148.775,116240,4
433,MaRLo,Whisper (Mixed),4mOYchpWpCTddgwRS1ul7T,17,0.534,0.865,7,-8.891,1,0.208,0.0017,0.000149,0.108,0.269,134.966,92427,4
434,Flipp Dinero,Leave Me Alone,6V7g6qM8wheMivMWrzbPTM,73,0.792,0.743,7,-2.806,1,0.0851,0.107,0.0,0.183,0.742,150.024,195637,4
435,Armin van Buuren,Something Real (Mixed),3DrTlPtlpPbjMrKb6vrAXN,18,0.48,0.64,1,-8.61,1,0.0744,0.0014,0.0,0.335,0.426,127.957,74520,4
436,Matt Maeson,Hallucinogenics,6bLU8e0LGyztE9iD5DWBQ1,72,0.549,0.653,0,-7.47,1,0.0503,0.457,0.0,0.0969,0.287,121.348,187173,4
437,MaRLo,Lighter Than Air (Mixed),7GSJWikperYDtta4mc173w,19,0.327,0.736,0,-10.798,1,0.0514,0.0302,0.23,0.228,0.621,113.808,94644,4
438,Billie Eilish,my strange addiction,3Tc57t9l2O8FwQZtQOvPXK,78,0.939,0.305,8,-10.952,0,0.354,0.35,0.000169,0.105,0.563,100.029,179889,4
439,Purple Haze,We Come In Peace (Mixed),1I7oQ9vHXpJac1QoEXSZI7,18,0.48,0.74,1,-8.532,1,0.0288,7.54e-06,0.931,0.379,0.629,132.037,43640,4
440,Camila Cabello,My Oh My (feat. DaBaby),3yOlyBJuViE2YSGn3nVE1K,79,0.724,0.491,8,-6.024,1,0.0296,0.018,1.29e-05,0.0887,0.383,105.046,170746,4
441,Ferry Corsten,Surga (Mixed),1HG01D8OmJwUd7HdO7eoGP,18,0.422,0.924,7,-10.164,1,0.0397,9.01e-06,0.92,0.251,0.484,134.995,85360,4
442,Kygo,Higher Love,6oJ6le65B3SEqPwMRNXWjY,78,0.693,0.678,8,-7.159,1,0.0324,0.0151,5.71e-06,0.101,0.404,103.952,228267,4
